Dates,GLD,VIX,VVIX
2015-10-02 18:30:00,108.96,21.71,95.07
2015-10-05 14:30:00,109.02,19.84,91.53
2015-10-05 18:30:00,108.78,19.28,92.29
2015-10-06 14:30:00,109.84,19.48,92.47
2015-10-06 18:30:00,109.86,19.41,92.46
2015-10-07 14:30:00,110.04,19.38,92.83
2015-10-07 18:30:00,109.725,19.09,89.43
2015-10-08 14:30:00,109.64,18.81,89.54
2015-10-08 18:30:00,109.15,17.22,88.42
2015-10-09 14:30:00,110.74,17.44,90.18
2015-10-09 18:30:00,110.86,17.19,89.08
2015-10-12 14:30:00,111.54,16.84,91.61
2015-10-12 18:30:00,111.3,16.36,88.27
2015-10-13 14:30:00,111.65,16.23,94.32
2015-10-13 18:30:00,111.85,17.21,98.35
2015-10-14 14:30:00,112.99,18.34,101.76
2015-10-14 18:30:00,113.8,18.3,102.29
2015-10-15 14:30:00,113.71,17.2,99.69
2015-10-15 18:30:00,113.27,16.44,96.61
2015-10-16 14:30:00,113.28,16.03,99.2
2015-10-16 18:30:00,112.46,15.82,97.58
2015-10-19 14:30:00,112.31,15.44,96.54
2015-10-19 18:30:00,112.01,14.98,94.38
2015-10-20 14:30:00,112.76,15.28,97.07
2015-10-20 18:30:00,112.72,15.45,97.11
2015-10-21 14:30:00,111.77,15.37,95.36
2015-10-21 18:30:00,111.75,15.41,106.02
2015-10-22 14:30:00,111.65,15.19,98.86
2015-10-22 18:30:00,111.66,15.18,97.07
2015-10-23 14:30:00,111.34,14.56,98.09
2015-10-23 18:30:00,111.48,14.51,97.21
2015-10-26 14:30:00,111.67,15.1,96.8
2015-10-26 18:30:00,111.41,15.12,98.1
2015-10-27 14:30:00,111.61,15.33,98.76
2015-10-27 18:30:00,111.67,15.63,95.21
2015-10-28 14:30:00,112.59,14.67,93.43
2015-10-28 18:30:00,110.77,14.51,88.28
2015-10-29 14:30:00,109.86,15.25,89.27
2015-10-29 18:30:00,109.7,14.71,88.6
2015-10-30 14:30:00,109.3,14.79,86.96
2015-10-30 18:30:00,109.27,14.85,90.27
2015-11-02 14:30:00,108.78,14.66,88.55
2015-11-02 18:30:00,108.58,14.0,86.75
2015-11-03 14:30:00,106.72,14.21,85.88
2015-11-03 18:30:00,106.97,14.38,87.34
2015-11-04 14:30:00,105.96,15.09,89.1
2015-11-04 18:30:00,105.98,15.33,89.46
2015-11-05 14:30:00,105.77,16.2,89.78
2015-11-05 18:30:00,105.63,15.62,87.68
2015-11-06 14:30:00,104.2,15.17,87.62
2015-11-06 18:30:00,104.09,14.74,85.03
2015-11-09 14:30:00,104.22,16.28,91.83
2015-11-09 18:30:00,104.41,16.89,92.97
2015-11-10 14:30:00,104.26,16.42,89.68
2015-11-10 18:30:00,104.18,15.51,86.96
2015-11-11 14:30:00,103.94,15.72,89.85
2015-11-11 18:30:00,103.81,15.98,91.25
2015-11-12 14:30:00,103.57,16.65,94.59
2015-11-12 18:30:00,103.83,17.84,98.19
2015-11-13 14:30:00,103.53,19.62,103.49
2015-11-13 18:30:00,103.58,20.25,106.06
2015-11-16 14:30:00,103.78,20.08,101.24
2015-11-16 18:30:00,103.69,18.18,96.71
2015-11-17 14:30:00,102.39,17.79,98.86
2015-11-17 18:30:00,102.37,19.24,100.37
2015-11-18 14:30:00,102.39,18.42,96.53
2015-11-18 18:30:00,102.42,17.21,93.47
2015-11-19 14:30:00,103.25,16.96,95.59
2015-11-19 18:30:00,103.6,17.1,96.18
2015-11-20 14:30:00,103.09,16.18,91.01
2015-11-20 18:30:00,103.12,16.29,90.79
2015-11-23 14:30:00,102.18,15.87,88.67
2015-11-23 18:30:00,102.25,15.9,88.55
2015-11-24 14:30:00,102.83,16.82,89.16
2015-11-24 18:30:00,102.96,15.58,89.64
2015-11-25 14:30:00,102.48,15.39,86.74
2015-11-25 18:30:00,102.46,15.13,86.14
2015-11-27 14:30:00,101.33,15.39,88.35
2015-11-30 14:30:00,102.03,16.09,91.0
2015-11-30 18:30:00,101.93,16.43,90.84
2015-12-01 14:30:00,101.87,15.89,89.99
2015-12-01 18:30:00,102.29,15.08,87.32
2015-12-02 14:30:00,100.92,15.08,87.69
2015-12-02 18:30:00,100.71,16.21,92.94
2015-12-03 14:30:00,101.66,16.52,98.6
2015-12-03 18:30:00,101.77,18.82,101.8
2015-12-04 14:30:00,103.81,16.17,90.01
2015-12-04 18:30:00,104.02,14.84,89.19
2015-12-07 14:30:00,102.95,16.72,96.17
2015-12-07 18:30:00,102.67,16.94,94.3
2015-12-08 14:30:00,102.98,16.79,99.54
2015-12-08 18:30:00,102.84,17.41,99.16
2015-12-09 14:30:00,103.09,17.25,115.23
2015-12-09 18:30:00,102.63,19.47,113.83
2015-12-10 14:30:00,102.65,19.22,112.25
2015-12-10 18:30:00,102.54,18.78,113.8
2015-12-11 14:30:00,102.96,22.12,129.99
2015-12-11 18:30:00,103.1,24.07,131.09
2015-12-14 14:30:00,101.83,25.84,126.04
2015-12-14 18:30:00,101.79,23.24,122.22
2015-12-15 14:30:00,101.64,21.12,115.77
2015-12-15 18:30:00,101.51,20.72,114.37
2015-12-16 14:30:00,103.08,19.97,112.71
2015-12-16 18:30:00,102.71,17.72,108.93
2015-12-17 14:30:00,100.5,18.59,111.78
2015-12-17 18:30:00,100.5,17.97,113.52
2015-12-18 14:30:00,101.96,19.43,119.57
2015-12-18 18:30:00,102.01,19.79,118.32
2015-12-21 14:30:00,103.45,19.46,112.06
2015-12-21 18:30:00,103.15,19.59,109.44
2015-12-22 14:30:00,102.83,17.47,102.7
2015-12-22 18:30:00,102.59,16.86,100.91
2015-12-23 14:30:00,102.28,15.95,102.14
2015-12-23 18:30:00,102.33,15.63,99.61
2015-12-24 14:30:00,103.03,15.67,99.88
2015-12-28 14:30:00,102.27,17.94,100.75
2015-12-28 18:30:00,102.25,17.11,99.24
2015-12-29 14:30:00,102.27,16.01,95.6
2015-12-29 18:30:00,102.18,16.04,95.13
2015-12-30 14:30:00,101.47,16.93,99.94
2015-12-30 18:30:00,101.43,16.84,100.82
2015-12-31 14:30:00,101.51,18.17,99.76
2015-12-31 18:30:00,101.45,18.43,100.2
2016-01-04 14:30:00,102.94,23.12,112.28
2016-01-04 18:30:00,102.89,22.31,107.69
2016-01-05 14:30:00,103.24,20.4,104.55
2016-01-05 18:30:00,103.18,19.77,101.84
2016-01-06 14:30:00,104.51,20.63,104.28
2016-01-06 18:30:00,104.66,21.32,103.06
2016-01-07 14:30:00,106.01,22.8,112.75
2016-01-07 18:30:00,106.15,25.51,116.55
2016-01-08 14:30:00,105.06,23.43,110.88
2016-01-08 18:30:00,105.65,24.79,116.46
2016-01-11 14:30:00,104.89,26.48,113.78
2016-01-11 18:30:00,104.75,25.84,109.63
2016-01-12 14:30:00,103.83,23.07,107.56
2016-01-12 18:30:00,104.22,22.77,104.52
2016-01-13 14:30:00,104.02,22.51,111.65
2016-01-13 18:30:00,104.73,24.89,117.14
2016-01-14 14:30:00,102.73,24.36,112.8
2016-01-14 18:30:00,103.02,23.25,110.07
2016-01-15 14:30:00,104.35,27.78,119.75
2016-01-15 18:30:00,104.09,27.34,116.41
2016-01-19 14:30:00,104.2,26.07,115.21
2016-01-19 18:30:00,104.0,26.79,113.76
2016-01-20 14:30:00,105.8,29.64,118.49
2016-01-20 18:30:00,105.4,28.25,112.88
2016-01-21 14:30:00,105.06,26.07,107.24
2016-01-21 18:30:00,105.48,27.08,108.38
2016-01-22 14:30:00,104.84,23.92,99.37
2016-01-22 18:30:00,105.01,23.0,98.92
2016-01-25 14:30:00,105.69,23.63,100.5
2016-01-25 18:30:00,106.07,23.37,102.88
2016-01-26 14:30:00,107.17,23.09,98.67
2016-01-26 18:30:00,107.29,22.82,98.4
2016-01-27 14:30:00,106.75,22.68,96.75
2016-01-27 18:30:00,107.69,23.42,100.04
2016-01-28 14:30:00,106.77,22.45,96.72
2016-01-28 18:30:00,106.55,22.29,96.56
2016-01-29 14:30:00,106.81,20.66,90.06
2016-01-29 18:30:00,106.94,20.56,89.95
2016-02-01 14:30:00,107.9,20.8,90.61
2016-02-01 18:30:00,108.06,20.16,89.65
2016-02-02 14:30:00,107.78,21.47,95.51
2016-02-02 18:30:00,108.08,22.3,97.6
2016-02-03 14:30:00,109.14,23.43,100.42
2016-02-03 18:30:00,109.27,21.6,97.32
2016-02-04 14:30:00,110.66,21.81,95.07
2016-02-04 18:30:00,110.56,22.04,95.22
2016-02-05 14:30:00,110.7,22.89,97.44
2016-02-05 18:30:00,112.32,24.06,100.55
2016-02-08 14:30:00,114.55,26.74,107.53
2016-02-08 18:30:00,113.83,27.19,104.53
2016-02-09 14:30:00,114.61,27.37,107.12
2016-02-09 18:30:00,113.57,26.12,103.06
2016-02-10 14:30:00,114.21,25.57,106.1
2016-02-10 18:30:00,114.46,25.35,106.19
2016-02-11 14:30:00,119.28,28.77,109.05
2016-02-11 18:30:00,119.06,28.87,107.21
2016-02-12 14:30:00,118.46,26.49,103.97
2016-02-12 18:30:00,118.38,25.62,103.25
2016-02-16 14:30:00,115.5,25.12,93.26
2016-02-16 18:30:00,114.76,24.28,94.2
2016-02-17 14:30:00,115.81,23.07,90.46
2016-02-17 18:30:00,115.48,22.48,88.96
2016-02-18 14:30:00,117.26,21.92,85.21
2016-02-18 18:30:00,118.31,21.42,87.53
2016-02-19 14:30:00,117.65,21.9,85.92
2016-02-19 18:30:00,117.56,20.96,86.25
2016-02-22 14:30:00,115.68,19.71,85.74
2016-02-22 18:30:00,115.47,19.62,86.19
2016-02-23 14:30:00,116.87,20.95,89.16
2016-02-23 18:30:00,117.215,21.02,89.67
2016-02-24 14:30:00,118.42,22.51,89.49
2016-02-24 18:30:00,117.59,20.77,86.74
2016-02-25 14:30:00,118.43,20.93,84.26
2016-02-25 18:30:00,117.93,19.77,83.51
2016-02-26 14:30:00,116.7,19.08,82.58
2016-02-26 18:30:00,117.12,19.75,83.72
2016-02-29 14:30:00,118.02,19.73,82.43
2016-02-29 18:30:00,118.63,20.54,85.06
2016-03-01 14:30:00,117.61,18.88,81.49
2016-03-01 18:30:00,117.79,17.82,79.45
2016-03-02 14:30:00,118.66,17.58,79.11
2016-03-02 18:30:00,118.67,17.48,78.84
2016-03-03 14:30:00,120.225,16.79,78.15
2016-03-03 18:30:00,120.72,16.48,79.41
2016-03-04 14:30:00,121.4,16.19,79.68
2016-03-04 18:30:00,120.56,17.19,81.97
2016-03-07 14:30:00,120.78,17.52,82.07
2016-03-07 18:30:00,121.15,17.79,82.3
2016-03-08 14:30:00,120.69,18.35,85.86
2016-03-08 18:30:00,120.6,18.45,87.46
2016-03-09 14:30:00,120.1,18.94,94.09
2016-03-09 18:30:00,119.59,18.79,92.86
2016-03-10 14:30:00,121.61,18.3,97.48
2016-03-10 18:30:00,121.53,18.7,94.77
2016-03-11 14:30:00,120.32,16.79,91.96
2016-03-11 18:30:00,119.42,16.77,92.35
2016-03-14 14:30:00,118.98,17.28,89.34
2016-03-14 18:30:00,117.87,16.84,89.74
2016-03-15 14:30:00,117.63,17.32,89.58
2016-03-15 18:30:00,117.93,17.38,90.34
2016-03-16 14:30:00,117.52,16.17,89.62
2016-03-16 18:30:00,120.55,15.3,84.37
2016-03-17 14:30:00,120.87,14.15,84.13
2016-03-17 18:30:00,120.14,14.32,84.71
2016-03-18 14:30:00,119.82,13.87,84.73
2016-03-18 18:30:00,119.82,14.03,86.2
2016-03-21 14:30:00,118.91,14.46,88.33
2016-03-21 18:30:00,118.96,13.94,87.78
2016-03-22 14:30:00,119.32,14.27,85.84
2016-03-22 18:30:00,119.34,14.12,85.04
2016-03-23 14:30:00,117.02,14.46,85.32
2016-03-23 18:30:00,116.57,14.9,86.06
2016-03-24 14:30:00,116.77,15.47,86.53
2016-03-24 18:30:00,116.34,15.41,84.2
2016-03-28 14:30:00,116.62,15.56,83.38
2016-03-28 18:30:00,116.62,15.13,83.29
2016-03-29 14:30:00,118.12,15.43,81.4
2016-03-29 18:30:00,118.74,14.2,81.39
2016-03-30 14:30:00,117.23,13.17,81.53
2016-03-30 18:30:00,117.11,13.34,80.33
2016-03-31 14:30:00,117.94,13.72,82.15
2016-03-31 18:30:00,117.62,14.22,82.94
2016-04-01 14:30:00,116.8,13.82,82.4
2016-04-01 18:30:00,116.95,13.39,81.57
2016-04-04 14:30:00,116.41,14.16,83.15
2016-04-04 18:30:00,116.12,14.05,84.43
2016-04-05 14:30:00,117.42,15.23,88.72
2016-04-05 18:30:00,117.63,15.2,89.11
2016-04-06 14:30:00,116.88,14.96,85.87
2016-04-06 18:30:00,116.94,14.13,85.59
2016-04-07 14:30:00,118.12,15.69,90.52
2016-04-07 18:30:00,118.6,16.42,92.74
2016-04-08 14:30:00,118.73,14.98,89.82
2016-04-08 18:30:00,118.44,15.75,89.73
2016-04-11 14:30:00,120.07,15.52,89.43
2016-04-11 18:30:00,120.04,15.54,92.81
2016-04-12 14:30:00,120.31,15.65,91.57
2016-04-12 18:30:00,120.05,14.88,89.78
2016-04-13 14:30:00,119.12,13.92,88.93
2016-04-13 18:30:00,118.79,13.83,87.89
2016-04-14 14:30:00,117.06,13.59,87.61
2016-04-14 18:30:00,117.09,13.66,87.92
2016-04-15 14:30:00,117.83,13.72,91.2
2016-04-15 18:30:00,117.91,13.86,90.27
2016-04-18 14:30:00,117.89,13.61,88.55
2016-04-18 18:30:00,117.71,13.38,86.57
2016-04-19 14:30:00,119.69,13.28,86.93
2016-04-19 18:30:00,119.57,13.41,86.98
2016-04-20 14:30:00,119.7,12.95,85.37
2016-04-20 18:30:00,118.98,12.91,87.97
2016-04-21 14:30:00,119.32,13.66,87.04
2016-04-21 18:30:00,119.44,13.87,87.07
2016-04-22 14:30:00,117.38,14.1,85.87
2016-04-22 18:30:00,117.88,13.52,84.1
2016-04-25 14:30:00,118.37,14.68,86.64
2016-04-25 18:30:00,118.26,14.35,85.77
2016-04-26 14:30:00,118.68,14.19,85.33
2016-04-26 18:30:00,118.72,14.31,84.51
2016-04-27 14:30:00,119.31,14.84,86.94
2016-04-27 18:30:00,119.02,13.83,83.1
2016-04-28 14:30:00,120.85,13.58,82.58
2016-04-28 18:30:00,121.29,14.36,87.36
2016-04-29 14:30:00,123.17,16.26,92.83
2016-04-29 18:30:00,123.63,16.75,91.68
2016-05-02 14:30:00,123.65,15.41,90.05
2016-05-02 18:30:00,123.22,14.82,89.49
2016-05-03 14:30:00,123.26,16.11,92.05
2016-05-03 18:30:00,122.96,15.48,91.66
2016-05-04 14:30:00,121.56,16.43,93.64
2016-05-04 18:30:00,122.22,16.4,91.86
2016-05-05 14:30:00,121.35,15.83,93.23
2016-05-05 18:30:00,122.08,16.19,91.58
2016-05-06 14:30:00,123.44,16.03,90.24
2016-05-06 18:30:00,123.19,14.97,88.86
2016-05-09 14:30:00,120.88,14.92,87.39
2016-05-09 18:30:00,120.64,14.31,86.42
2016-05-10 14:30:00,120.705,13.9,85.09
2016-05-10 18:30:00,120.98,13.8,85.92
2016-05-11 14:30:00,121.74,13.89,89.41
2016-05-11 18:30:00,122.11,14.38,91.53
2016-05-12 14:30:00,121.35,15.26,92.31
2016-05-12 18:30:00,121.18,14.17,91.25
2016-05-13 14:30:00,121.48,14.28,90.54
2016-05-13 18:30:00,121.71,15.33,94.0
2016-05-16 14:30:00,121.63,14.91,92.04
2016-05-16 18:30:00,121.8,14.28,90.61
2016-05-17 14:30:00,121.85,14.92,90.52
2016-05-17 18:30:00,122.24,15.7,91.76
2016-05-18 14:30:00,121.61,15.5,85.72
2016-05-18 18:30:00,120.08,15.83,89.99
2016-05-19 14:30:00,119.78,17.34,93.39
2016-05-19 18:30:00,119.85,16.74,90.46
2016-05-20 14:30:00,119.6,15.66,85.88
2016-05-20 18:30:00,119.69,15.68,85.46
2016-05-23 14:30:00,119.53,15.73,83.9
2016-05-23 18:30:00,119.36,15.58,84.12
2016-05-24 14:30:00,117.37,14.68,80.08
2016-05-24 18:30:00,117.29,14.55,79.48
2016-05-25 14:30:00,116.9,13.91,78.09
2016-05-25 18:30:00,116.97,13.95,78.54
2016-05-26 14:30:00,116.57,13.93,78.14
2016-05-26 18:30:00,116.55,13.66,77.48
2016-05-27 14:30:00,116.01,13.45,77.49
2016-05-27 18:30:00,115.64,13.37,76.17
2016-05-31 14:30:00,116.12,14.15,81.59
2016-05-31 18:30:00,116.05,14.83,79.43
2016-06-01 14:30:00,115.82,14.58,79.46
2016-06-01 18:30:00,115.94,14.38,78.93
2016-06-02 14:30:00,115.65,14.34,79.85
2016-06-02 18:30:00,115.68,13.89,79.54
2016-06-03 14:30:00,118.5,14.26,80.16
2016-06-03 18:30:00,118.85,13.46,79.08
2016-06-06 14:30:00,118.91,13.65,80.94
2016-06-06 18:30:00,118.93,13.65,80.71
2016-06-07 14:30:00,118.87,13.52,79.82
2016-06-07 18:30:00,118.82,13.76,82.3
2016-06-08 14:30:00,120.32,14.24,86.84
2016-06-08 18:30:00,120.58,13.98,86.61
2016-06-09 14:30:00,121.32,14.49,90.19
2016-06-09 18:30:00,121.25,14.39,89.98
2016-06-10 14:30:00,121.63,15.92,99.13
2016-06-10 18:30:00,121.74,17.22,103.78
2016-06-13 14:30:00,122.64,18.43,116.06
2016-06-13 18:30:00,122.66,20.55,124.56
2016-06-14 14:30:00,122.78,21.84,121.06
2016-06-14 18:30:00,122.78,21.15,116.44
2016-06-15 14:30:00,122.75,19.4,115.12
2016-06-15 18:30:00,123.67,19.16,114.23
2016-06-16 14:30:00,123.73,22.03,118.39
2016-06-16 18:30:00,122.38,20.27,115.47
2016-06-17 14:30:00,123.36,19.83,115.48
2016-06-17 18:30:00,123.96,19.09,115.72
2016-06-20 14:30:00,123.12,16.88,107.86
2016-06-20 18:30:00,123.22,17.46,112.4
2016-06-21 14:30:00,121.25,18.03,115.61
2016-06-21 18:30:00,120.84,18.36,113.46
2016-06-22 14:30:00,121.04,18.2,122.21
2016-06-22 18:30:00,120.92,20.21,122.94
2016-06-23 14:30:00,120.37,18.17,111.38
2016-06-23 18:30:00,120.09,18.2,104.71
2016-06-24 14:30:00,126.01,21.56,128.27
2016-06-24 18:30:00,125.96,24.47,125.13
2016-06-27 14:30:00,126.23,25.49,117.15
2016-06-27 18:30:00,126.68,23.47,115.6
2016-06-28 14:30:00,125.58,20.03,107.89
2016-06-28 18:30:00,125.34,19.15,108.0
2016-06-29 14:30:00,126.43,17.05,100.78
2016-06-29 18:30:00,125.85,16.97,98.6
2016-06-30 14:30:00,125.83,15.39,96.12
2016-06-30 18:30:00,126.48,15.93,94.23
2016-07-01 14:30:00,127.65,14.81,92.04
2016-07-01 18:30:00,128.41,14.68,91.7
2016-07-05 14:30:00,129.49,16.2,95.25
2016-07-05 18:30:00,129.43,16.31,91.85
2016-07-06 14:30:00,130.37,16.29,89.55
2016-07-06 18:30:00,130.21,15.26,89.24
2016-07-07 14:30:00,129.89,14.83,91.03
2016-07-07 18:30:00,129.78,15.62,89.5
2016-07-08 14:30:00,129.59,13.71,86.05
2016-07-08 18:30:00,130.51,13.37,84.72
2016-07-11 14:30:00,129.45,13.26,84.02
2016-07-11 18:30:00,129.32,13.36,84.78
2016-07-12 14:30:00,127.45,13.53,85.14
2016-07-12 18:30:00,127.15,13.65,84.98
2016-07-13 14:30:00,128.2,13.47,86.99
2016-07-13 18:30:00,128.32,13.01,84.18
2016-07-14 14:30:00,127.17,13.03,86.54
2016-07-14 18:30:00,127.35,12.62,86.03
2016-07-15 14:30:00,126.68,12.58,89.87
2016-07-15 18:30:00,126.87,12.56,89.04
2016-07-18 14:30:00,126.85,12.63,87.46
2016-07-18 18:30:00,127.04,12.41,87.2
2016-07-19 14:30:00,127.16,12.38,89.86
2016-07-19 18:30:00,127.2,12.62,89.03
2016-07-20 14:30:00,125.98,11.5,88.31
2016-07-20 18:30:00,125.41,11.71,87.09
2016-07-21 14:30:00,127.06,11.92,94.73
2016-07-21 18:30:00,127.31,13.05,92.84
2016-07-22 14:30:00,126.38,12.23,88.46
2016-07-22 18:30:00,126.38,12.1,89.51
2016-07-25 14:30:00,125.96,13.61,93.87
2016-07-25 18:30:00,125.47,13.33,91.95
2016-07-26 14:30:00,126.06,13.41,92.06
2016-07-26 18:30:00,125.99,13.03,91.44
2016-07-27 14:30:00,126.64,13.17,94.08
2016-07-27 18:30:00,128.05,12.79,91.23
2016-07-28 14:30:00,127.39,13.27,90.74
2016-07-28 18:30:00,127.7,12.61,89.81
2016-07-29 14:30:00,128.98,12.19,89.86
2016-07-29 18:30:00,129.0,12.21,90.84
2016-08-01 14:30:00,129.18,12.21,92.58
2016-08-01 18:30:00,129.195,12.71,90.68
2016-08-02 14:30:00,130.37,13.81,96.43
2016-08-02 18:30:00,130.27,13.62,93.89
2016-08-03 14:30:00,129.65,13.35,89.74
2016-08-03 18:30:00,129.645,13.12,88.59
2016-08-04 14:30:00,129.94,12.52,88.71
2016-08-04 18:30:00,129.89,12.41,88.14
2016-08-05 14:30:00,127.77,11.33,84.65
2016-08-05 18:30:00,127.56,11.37,85.23
2016-08-08 14:30:00,127.44,11.56,85.1
2016-08-08 18:30:00,127.45,11.59,84.5
2016-08-09 14:30:00,127.97,11.06,84.98
2016-08-09 18:30:00,127.96,11.86,86.65
2016-08-10 14:30:00,128.49,11.8,89.56
2016-08-10 18:30:00,128.55,12.27,89.4
2016-08-11 14:30:00,128.31,11.59,94.73
2016-08-11 18:30:00,127.69,11.72,97.36
2016-08-12 14:30:00,127.69,11.36,97.1
2016-08-12 18:30:00,127.4,11.64,94.49
2016-08-15 14:30:00,128.09,11.63,92.63
2016-08-15 18:30:00,127.85,11.72,91.67
2016-08-16 14:30:00,128.98,12.39,92.77
2016-08-16 18:30:00,128.48,12.49,91.86
2016-08-17 14:30:00,128.23,13.27,90.21
2016-08-17 18:30:00,128.46,12.46,84.84
2016-08-18 14:30:00,129.05,11.63,83.32
2016-08-18 18:30:00,129.1,11.6,82.83
2016-08-19 14:30:00,128.06,11.76,83.38
2016-08-19 18:30:00,128.0,11.53,82.44
2016-08-22 14:30:00,127.825,12.34,84.18
2016-08-22 18:30:00,127.77,12.32,83.13
2016-08-23 14:30:00,128.08,11.9,80.6
2016-08-23 18:30:00,127.76,12.23,83.45
2016-08-24 14:30:00,126.63,13.07,83.37
2016-08-24 18:30:00,126.34,13.61,85.37
2016-08-25 14:30:00,126.07,13.33,84.27
2016-08-25 18:30:00,126.22,13.94,85.43
2016-08-26 14:30:00,126.3,12.72,86.83
2016-08-26 18:30:00,126.05,14.48,88.62
2016-08-29 14:30:00,126.34,13.32,86.31
2016-08-29 18:30:00,126.27,13.06,85.83
2016-08-30 14:30:00,125.32,13.1,85.02
2016-08-30 18:30:00,125.04,13.31,84.44
2016-08-31 14:30:00,124.8,13.9,87.23
2016-08-31 18:30:00,124.78,13.68,84.87
2016-09-01 14:30:00,125.35,14.47,84.78
2016-09-01 18:30:00,125.29,14.03,84.9
2016-09-02 14:30:00,126.28,12.32,82.27
2016-09-02 18:30:00,126.55,12.26,81.35
2016-09-06 14:30:00,128.77,12.78,83.2
2016-09-06 18:30:00,128.72,12.2,82.14
2016-09-07 14:30:00,128.31,12.03,83.17
2016-09-07 18:30:00,128.3,11.98,83.08
2016-09-08 14:30:00,127.62,12.19,86.26
2016-09-08 18:30:00,127.595,12.24,85.57
2016-09-09 14:30:00,126.96,14.48,103.0
2016-09-09 18:30:00,126.76,16.48,110.02
2016-09-12 14:30:00,126.16,16.81,104.46
2016-09-12 18:30:00,126.58,15.11,99.53
2016-09-13 14:30:00,126.0,17.87,111.31
2016-09-13 18:30:00,125.74,18.68,110.02
2016-09-14 14:30:00,126.2,17.18,108.3
2016-09-14 18:30:00,126.17,17.66,113.15
2016-09-15 14:30:00,125.45,16.41,109.84
2016-09-15 18:30:00,125.38,15.89,109.27
2016-09-16 14:30:00,124.73,16.54,106.63
2016-09-16 18:30:00,125.09,15.77,102.59
2016-09-19 14:30:00,125.45,14.99,101.56
2016-09-19 18:30:00,125.32,15.26,101.58
2016-09-20 14:30:00,125.43,15.42,101.81
2016-09-20 18:30:00,125.42,15.86,101.98
2016-09-21 14:30:00,126.68,14.73,100.94
2016-09-21 18:30:00,127.3,13.77,92.59
2016-09-22 14:30:00,127.95,12.22,89.73
2016-09-22 18:30:00,127.6,12.24,89.22
2016-09-23 14:30:00,127.63,12.04,88.15
2016-09-23 18:30:00,127.66,12.18,90.4
2016-09-26 14:30:00,127.85,13.9,96.98
2016-09-26 18:30:00,127.57,14.42,96.24
2016-09-27 14:30:00,126.57,13.98,88.66
2016-09-27 18:30:00,126.6,13.09,88.94
2016-09-28 14:30:00,125.98,13.49,88.36
2016-09-28 18:30:00,126.23,12.57,87.55
2016-09-29 14:30:00,126.18,12.71,96.56
2016-09-29 18:30:00,126.07,14.41,93.78
2016-09-30 14:30:00,125.32,13.15,91.66
2016-09-30 18:30:00,125.65,12.63,91.42
2016-10-03 14:30:00,124.98,13.86,92.76
2016-10-03 18:30:00,125.32,13.77,91.51
2016-10-04 14:30:00,120.92,13.6,93.37
2016-10-04 18:30:00,120.99,14.46,89.94
2016-10-05 14:30:00,120.78,12.84,89.58
2016-10-05 18:30:00,120.78,12.73,89.88
2016-10-06 14:30:00,119.35,13.67,91.1
2016-10-06 18:30:00,119.65,12.91,89.86
2016-10-07 14:30:00,119.28,13.31,90.96
2016-10-07 18:30:00,119.73,13.36,90.86
2016-10-10 14:30:00,120.04,13.41,89.23
2016-10-10 18:30:00,120.16,13.33,90.66
2016-10-11 14:30:00,119.62,15.25,95.46
2016-10-11 18:30:00,119.54,16.07,95.43
2016-10-12 14:30:00,119.45,15.96,100.3
2016-10-12 18:30:00,119.73,15.56,102.02
2016-10-13 14:30:00,119.82,17.51,105.15
2016-10-13 18:30:00,120.02,16.33,103.4
2016-10-14 14:30:00,119.7,15.74,100.35
2016-10-14 18:30:00,119.36,15.92,101.01
2016-10-17 14:30:00,119.76,16.48,100.47
2016-10-17 18:30:00,119.66,16.34,99.34
2016-10-18 14:30:00,120.37,15.53,96.72
2016-10-18 18:30:00,120.43,15.04,96.87
2016-10-19 14:30:00,121.05,14.26,93.85
2016-10-19 18:30:00,121.1,14.31,93.9
2016-10-20 14:30:00,120.84,14.68,90.8
2016-10-20 18:30:00,120.76,13.94,89.72
2016-10-21 14:30:00,120.84,13.63,89.16
2016-10-21 18:30:00,120.83,13.31,87.34
2016-10-24 14:30:00,120.46,12.99,86.17
2016-10-24 18:30:00,120.57,13.03,85.81
2016-10-25 14:30:00,121.4,13.5,86.22
2016-10-25 18:30:00,121.47,13.62,86.23
2016-10-26 14:30:00,120.71,13.77,87.11
2016-10-26 18:30:00,120.79,14.37,86.9
2016-10-27 14:30:00,120.99,14.72,88.9
2016-10-27 18:30:00,121.03,14.87,91.21
2016-10-28 14:30:00,121.69,14.89,96.72
2016-10-28 18:30:00,121.59,16.4,99.44
2016-10-31 14:30:00,121.35,17.09,101.48
2016-10-31 18:30:00,121.92,17.51,102.82
2016-11-01 14:30:00,122.67,18.17,111.84
2016-11-01 18:30:00,122.74,19.44,108.26
2016-11-02 14:30:00,124.61,19.4,110.56
2016-11-02 18:30:00,123.62,18.86,112.39
2016-11-03 14:30:00,124.2,19.47,115.32
2016-11-03 18:30:00,124.29,22.0,120.24
2016-11-04 14:30:00,124.31,21.97,115.69
2016-11-04 18:30:00,124.39,22.64,120.23
2016-11-07 14:30:00,121.98,18.51,107.04
2016-11-07 18:30:00,122.12,18.88,107.84
2016-11-08 14:30:00,121.51,18.65,111.47
2016-11-08 18:30:00,121.64,18.59,108.67
2016-11-09 14:30:00,121.41,15.88,100.98
2016-11-09 18:30:00,121.56,14.88,96.14
2016-11-10 14:30:00,120.72,15.95,101.21
2016-11-10 18:30:00,119.75,14.64,102.67
