Dates,LQD,VIX,VVIX
2022-10-24 15:30:00,90.1378273,30.64,87.23
2022-10-24 16:00:00,90.2552413,30.49,86.99
2022-10-24 16:30:00,90.07460437,30.28,86.84
2022-10-24 17:00:00,90.02041329,30.39,86.73
2022-10-24 17:30:00,90.02041329,30.21,85.82
2022-10-24 18:00:00,89.94815852,30.07,85.81
2022-10-24 18:30:00,89.95719037,30.31,85.94
2022-10-24 19:00:00,89.96170629,30.1,86.32
2022-10-24 19:30:00,89.79461713,29.93,85.59
2022-10-25 13:30:00,90.99585271,29.35,84.75
2022-10-25 14:00:00,91.1493941,29.31,84.68
2022-10-25 14:30:00,90.99585271,29.22,83.53
2022-10-25 15:00:00,91.29390364,28.97,82.72
2022-10-25 15:30:00,91.14487817,28.83,82.59
2022-10-25 16:00:00,91.06810748,28.84,82.68
2022-10-25 16:30:00,90.95972532,28.65,82.8
2022-10-25 17:00:00,90.93262978,28.69,82.7
2022-10-25 17:30:00,90.92359794,28.57,82.74
2022-10-25 18:00:00,91.07713932,28.6,82.98
2022-10-25 18:30:00,90.82424762,28.4,82.89
2022-10-25 19:00:00,90.96875717,28.48,82.46
2022-10-25 19:30:00,91.00488455,28.44,81.98
2022-10-26 13:30:00,91.33906287,27.79,82.29
2022-10-26 14:00:00,91.47454057,27.68,81.36
2022-10-26 14:30:00,91.58292272,27.61,81.1
2022-10-26 15:00:00,91.80871888,27.46,79.79
2022-10-26 15:30:00,91.6551775,27.5,79.6
2022-10-26 16:00:00,91.68227303,27.37,79.51
2022-10-26 16:30:00,91.41583357,27.53,79.92
2022-10-26 17:00:00,91.47905649,27.8,80.5
2022-10-26 17:30:00,91.49260426,27.41,80.21
2022-10-26 18:00:00,91.44744503,27.6,80.3
2022-10-26 18:30:00,91.44744503,28.09,80.74
2022-10-26 19:00:00,91.33906287,27.73,81.17
2022-10-26 19:30:00,91.42938134,27.39,80.92
2022-10-27 13:30:00,91.67775711,27.1,82.0
2022-10-27 14:00:00,92.06161058,27.05,80.59
2022-10-27 14:30:00,92.06161058,27.23,80.81
2022-10-27 15:00:00,92.1609609,27.19,80.29
2022-10-27 15:30:00,91.98935581,27.02,81.17
2022-10-27 16:00:00,91.87194181,27.14,81.66
2022-10-27 16:30:00,91.93516473,26.96,81.17
2022-10-27 17:00:00,91.91710104,27.08,80.93
2022-10-27 17:30:00,91.81775073,27.17,80.77
2022-10-27 18:00:00,91.80871888,27.15,80.75
2022-10-27 18:30:00,91.89903735,27.28,81.44
2022-10-27 19:00:00,91.81775073,27.02,81.38
2022-10-27 19:30:00,91.79968704,27.39,81.17
2022-10-28 13:30:00,92.01645135,26.97,79.82
2022-10-28 14:00:00,91.89903735,26.61,79.83
2022-10-28 14:30:00,91.99838766,26.56,79.56
2022-10-28 15:00:00,91.9080692,26.37,78.98
2022-10-28 15:30:00,91.84484627,26.36,78.92
2022-10-28 16:00:00,91.81775073,26.33,78.22
2022-10-28 16:30:00,91.86290996,26.16,78.11
2022-10-28 17:00:00,91.87194181,26.06,77.64
2022-10-28 17:30:00,91.9667762,26.04,77.52
2022-10-28 18:00:00,91.94419658,25.96,77.95
2022-10-28 18:30:00,91.97129212,26.06,78.02
2022-10-28 19:00:00,91.92161697,25.93,78.71
2022-10-28 19:30:00,92.02096728,25.9,78.86
2022-10-31 13:30:00,91.61905011,26.67,78.99
2022-10-31 14:00:00,91.67324119,26.61,79.07
2022-10-31 14:30:00,91.73646411,26.44,78.93
2022-10-31 15:00:00,91.71840042,26.3,78.43
2022-10-31 15:30:00,91.70936857,26.38,79.36
2022-10-31 16:00:00,91.79065519,26.35,78.92
2022-10-31 16:30:00,91.72743227,26.27,79.2
2022-10-31 17:00:00,91.70033673,26.2,79.03
2022-10-31 17:30:00,91.68227303,26.18,78.58
2022-10-31 18:00:00,91.60098642,25.95,78.25
2022-10-31 18:30:00,91.4022858,26.07,78.08
2022-10-31 19:00:00,91.3842221,25.92,78.48
2022-10-31 19:30:00,91.56485903,25.87,78.58
2022-11-01 13:30:00,92.37762647,26.33,78.17
2022-11-01 14:00:00,91.90654316,26.0,78.23
2022-11-01 14:30:00,91.77065374,26.17,79.42
2022-11-01 15:00:00,91.88842457,26.08,79.53
2022-11-01 15:30:00,92.01525469,25.74,79.47
2022-11-01 16:00:00,92.09678834,25.74,78.96
2022-11-01 16:30:00,92.12396623,25.72,78.68
2022-11-01 17:00:00,92.06961046,25.75,79.09
2022-11-01 17:30:00,92.06961046,25.67,78.88
2022-11-01 18:00:00,92.06055117,25.82,79.11
2022-11-01 18:30:00,92.24173706,25.7,79.14
2022-11-01 19:00:00,92.25079635,25.76,80.2
2022-11-01 19:30:00,92.18738129,25.78,80.03
2022-11-02 13:30:00,92.14208482,26.43,80.5
2022-11-02 14:00:00,92.21455917,26.32,79.99
2022-11-02 14:30:00,92.43198224,26.43,80.13
2022-11-02 15:00:00,92.3413893,26.55,80.4
2022-11-02 15:30:00,92.3413893,26.55,80.52
2022-11-02 16:00:00,92.38668577,26.55,81.27
2022-11-02 16:30:00,92.38668577,26.36,81.31
2022-11-02 17:00:00,92.36856718,26.5,81.85
2022-11-02 17:30:00,92.47727871,25.95,81.59
2022-11-02 18:00:00,92.79435402,25.93,79.61
2022-11-02 18:30:00,92.21455917,25.42,80.55
2022-11-02 19:00:00,91.64382362,25.62,81.29
2022-11-02 19:30:00,91.77065374,25.9,81.08
2022-11-03 13:30:00,90.86472429,26.4,83.22
2022-11-03 14:00:00,91.19085889,26.25,81.09
2022-11-03 14:30:00,91.44451914,25.82,80.38
2022-11-03 15:00:00,91.26333325,25.8,80.37
2022-11-03 15:30:00,91.03685088,25.66,80.13
2022-11-03 16:00:00,91.16821065,25.59,78.87
2022-11-03 16:30:00,91.25427395,25.38,78.22
2022-11-03 17:00:00,91.32221866,25.33,78.47
2022-11-03 17:30:00,91.41734125,25.45,78.99
2022-11-03 18:00:00,91.50340455,25.47,79.23
2022-11-03 18:30:00,91.55323067,25.45,79.24
2022-11-03 19:00:00,91.53511208,25.12,79.06
2022-11-03 19:30:00,91.45357843,25.23,79.36
2022-11-04 13:30:00,91.52605279,24.49,78.89
2022-11-04 14:00:00,91.8340688,24.1,77.42
2022-11-04 14:30:00,91.68912009,24.22,77.24
2022-11-04 15:00:00,91.42640055,24.6,77.6
2022-11-04 15:30:00,91.40828196,25.08,79.99
2022-11-04 16:00:00,91.53058243,25.07,79.17
2022-11-04 16:30:00,91.36298549,25.25,80.19
2022-11-04 17:00:00,91.40828196,25.06,80.35
2022-11-04 17:30:00,91.42640055,25.14,80.52
2022-11-04 18:00:00,91.46263773,24.81,80.46
2022-11-04 18:30:00,91.55323067,24.65,79.91
2022-11-04 19:00:00,91.4988749,24.62,79.84
2022-11-04 19:30:00,91.58946785,24.72,79.87
2022-11-07 14:30:00,91.21803677,25.13,81.08
2022-11-07 15:00:00,91.31768901,25.14,81.17
2022-11-07 15:30:00,91.37204478,24.83,80.34
2022-11-07 16:00:00,91.29051113,24.82,80.04
2022-11-07 16:30:00,91.17726995,24.86,80.43
2022-11-07 17:00:00,91.24521466,24.75,79.95
2022-11-07 17:30:00,91.41281161,24.64,79.62
2022-11-07 18:00:00,91.4988749,24.62,79.51
2022-11-07 18:30:00,91.47169702,24.43,79.51
2022-11-07 19:00:00,91.51699349,24.49,79.36
2022-11-07 19:30:00,91.38110407,24.39,79.46
2022-11-07 20:00:00,91.35392619,24.42,79.43
2022-11-07 20:30:00,91.29957042,24.38,80.2
2022-11-08 14:30:00,91.53511208,24.28,81.46
2022-11-08 15:00:00,91.63476432,24.27,80.95
2022-11-08 15:30:00,91.73441656,24.27,80.47
2022-11-08 16:00:00,91.76612409,24.29,80.48
2022-11-08 16:30:00,91.82500951,24.29,80.9
2022-11-08 17:00:00,91.80689092,24.41,81.09
2022-11-08 17:30:00,91.85218739,24.41,81.37
2022-11-08 18:00:00,91.68912009,24.8,82.59
2022-11-08 18:30:00,91.70723868,25.68,83.5
2022-11-08 19:00:00,91.60758644,25.77,85.25
2022-11-08 19:30:00,91.72535727,25.49,83.88
2022-11-08 20:00:00,91.81595021,25.19,83.89
2022-11-08 20:30:00,91.64382362,25.63,84.72
2022-11-09 14:30:00,91.3358076,25.08,88.09
2022-11-09 15:00:00,91.71629797,25.45,87.46
2022-11-09 15:30:00,91.72535727,25.51,89.38
2022-11-09 16:00:00,91.73894621,25.5,89.17
2022-11-09 16:30:00,91.54417138,25.59,89.22
2022-11-09 17:00:00,91.62117538,25.56,89.28
2022-11-09 17:30:00,91.67553115,25.74,88.93
2022-11-09 18:00:00,91.31768901,26.16,90.17
2022-11-09 18:30:00,91.39016337,25.88,91.08
2022-11-09 19:00:00,91.3358076,26.32,91.14
2022-11-09 19:30:00,91.37204478,26.11,91.45
2022-11-09 20:00:00,91.3448669,25.99,89.99
2022-11-09 20:30:00,91.41734125,25.99,91.24
2022-11-10 14:30:00,94.01735879,23.74,84.44
2022-11-10 15:00:00,94.3344341,23.49,84.3
2022-11-10 15:30:00,94.11701103,22.95,83.61
2022-11-10 16:00:00,94.12154067,22.9,82.82
2022-11-10 16:30:00,94.1623075,23.25,82.58
2022-11-10 17:00:00,94.08077385,23.41,83.84
2022-11-10 17:30:00,93.78181713,23.68,85.36
2022-11-10 18:00:00,94.09889244,23.55,84.8
2022-11-10 18:30:00,94.23478186,23.34,84.49
2022-11-10 19:00:00,94.20307433,23.38,84.4
2022-11-10 19:30:00,94.35255269,23.28,84.84
2022-11-10 20:00:00,94.54279787,23.38,85.16
2022-11-10 20:30:00,94.4884421,23.5,85.57
2022-11-11 14:30:00,94.41596775,23.38,84.18
2022-11-11 15:00:00,94.59715364,22.98,84.62
2022-11-11 15:30:00,94.66509835,22.71,85.41
2022-11-11 16:00:00,94.53373858,23.0,85.39
2022-11-11 16:30:00,94.59262399,22.9,85.78
2022-11-11 17:00:00,94.67868729,22.7,84.73
2022-11-11 17:30:00,94.78286918,22.54,84.42
2022-11-11 18:00:00,94.84175459,22.64,84.28
2022-11-11 18:30:00,94.80551741,22.66,84.45
2022-11-11 19:00:00,94.76022094,22.62,83.79
2022-11-11 19:30:00,94.71945411,22.71,84.84
2022-11-11 20:00:00,94.71492447,22.53,86.27
2022-11-11 20:30:00,94.71945411,22.48,84.71
2022-11-14 14:30:00,94.50656069,23.13,85.25
2022-11-14 15:00:00,94.42502704,23.06,83.82
2022-11-14 15:30:00,94.50656069,23.13,83.4
2022-11-14 16:00:00,94.29819692,23.2,82.61
2022-11-14 16:30:00,94.3253748,23.09,82.1
2022-11-14 17:00:00,94.3253748,22.91,81.64
2022-11-14 17:30:00,94.3253748,23.07,81.41
2022-11-14 18:00:00,94.39784916,23.03,80.78
2022-11-14 18:30:00,94.50656069,23.04,80.79
2022-11-14 19:00:00,94.47032351,23.08,80.81
2022-11-14 19:30:00,94.56091646,23.26,81.07
2022-11-14 20:00:00,94.47938281,23.42,81.29
2022-11-14 20:30:00,94.24384115,23.77,85.59
2022-11-15 14:30:00,95.26754143,23.57,82.7
2022-11-15 15:00:00,95.29471932,23.6,82.55
2022-11-15 15:30:00,95.28566002,23.77,81.82
2022-11-15 16:00:00,95.40343085,23.58,82.07
2022-11-15 16:30:00,95.3218972,23.64,80.14
2022-11-15 17:00:00,95.22677461,23.67,80.3
2022-11-15 17:30:00,95.16788919,23.75,80.24
2022-11-15 18:00:00,95.03199978,25.91,84.21
2022-11-15 18:30:00,95.16788919,25.99,87.33
2022-11-15 19:00:00,95.24942285,24.61,88.74
2022-11-15 19:30:00,95.24036355,24.23,88.02
2022-11-15 20:00:00,95.31736755,24.17,86.46
2022-11-15 20:30:00,95.53932027,24.33,88.58
2022-11-16 14:30:00,95.75674334,24.46,83.04
2022-11-16 15:00:00,95.79751017,24.12,82.8
2022-11-16 15:30:00,95.74768405,24.3,83.14
2022-11-16 16:00:00,95.8201584,24.16,82.55
2022-11-16 16:30:00,95.87451417,24.18,82.97
2022-11-16 17:00:00,95.89716241,24.28,83.04
2022-11-16 17:30:00,95.992285,24.35,82.93
2022-11-16 18:00:00,96.09193724,24.41,82.74
2022-11-16 18:30:00,96.02399253,24.36,82.82
2022-11-16 19:00:00,96.18253018,24.35,82.94
2022-11-16 19:30:00,96.22329701,24.25,80.63
2022-11-16 20:00:00,96.42260149,24.24,80.93
2022-11-16 20:30:00,96.36371607,24.15,81.48
2022-11-17 14:30:00,95.35813438,24.76,83.82
2022-11-17 15:00:00,95.56649815,24.5,82.11
2022-11-17 15:30:00,95.53932027,24.68,82.5
2022-11-17 16:00:00,95.59367604,24.45,82.42
2022-11-17 16:30:00,95.66615039,24.16,81.87
2022-11-17 17:00:00,95.61179463,24.15,81.6
2022-11-17 17:30:00,95.6570911,24.02,80.73
2022-11-17 18:00:00,95.68426898,23.88,80.74
2022-11-17 18:30:00,95.66615039,23.96,80.94
2022-11-17 19:00:00,95.67520969,24.05,80.95
2022-11-17 19:30:00,95.77939158,23.97,80.81
2022-11-17 20:00:00,95.71144687,24.13,81.86
2022-11-17 20:30:00,95.89263276,23.95,80.46
2022-11-18 14:30:00,96.03758147,23.68,78.58
2022-11-18 15:00:00,96.01493323,23.48,78.49
2022-11-18 15:30:00,96.03758147,23.67,79.13
2022-11-18 16:00:00,95.93792923,23.48,77.87
2022-11-18 16:30:00,95.88357346,23.57,77.83
2022-11-18 17:00:00,95.76580263,23.49,78.1
2022-11-18 17:30:00,95.79298052,23.44,78.72
2022-11-18 18:00:00,95.85639558,23.43,78.3
2022-11-18 18:30:00,95.76127299,23.37,78.22
2022-11-18 19:00:00,95.8201584,23.44,78.26
2022-11-18 19:30:00,95.83374734,23.18,78.61
2022-11-18 20:00:00,95.85639558,22.99,78.27
2022-11-18 20:30:00,95.85186593,23.12,78.02
2022-11-21 14:30:00,96.18253018,23.2,78.93
2022-11-21 15:00:00,96.01040359,23.24,78.53
2022-11-21 15:30:00,96.09193724,23.13,78.31
2022-11-21 16:00:00,96.17800054,23.08,77.16
2022-11-21 16:30:00,95.92434029,23.07,77.21
2022-11-21 17:00:00,95.83827699,22.98,77.3
2022-11-21 17:30:00,95.90169205,22.96,77.24
2022-11-21 18:00:00,95.88357346,22.72,76.92
2022-11-21 18:30:00,95.88357346,22.66,77.16
2022-11-21 19:00:00,95.88357346,22.63,77.17
2022-11-21 19:30:00,95.88357346,22.56,77.33
2022-11-21 20:00:00,95.76580263,22.48,77.2
2022-11-21 20:30:00,95.7431544,22.38,76.69
2022-11-22 14:30:00,96.16441159,21.87,77.66
2022-11-22 15:00:00,96.26859348,21.97,76.43
2022-11-22 15:30:00,96.27312313,21.92,76.82
2022-11-22 16:00:00,96.28218242,21.84,77.25
2022-11-22 16:30:00,96.35012713,21.77,77.43
2022-11-22 17:00:00,96.33653819,21.75,77.68
2022-11-22 17:30:00,96.42713114,21.68,77.52
2022-11-22 18:00:00,96.44524973,21.54,76.98
2022-11-22 18:30:00,96.52225373,21.56,77.43
2022-11-22 19:00:00,96.67173209,21.44,77.58
2022-11-22 19:30:00,96.66267279,21.47,77.28
2022-11-22 20:00:00,96.62643562,21.4,77.53
2022-11-22 20:30:00,96.58113914,21.31,77.78
2022-11-23 14:30:00,97.08845964,21.34,78.66
2022-11-23 15:00:00,97.16999329,21.06,78.26
2022-11-23 15:30:00,97.16999329,20.94,79.04
2022-11-23 16:00:00,97.16093399,20.92,79.04
2022-11-23 16:30:00,97.02504458,21.28,80.77
2022-11-23 17:00:00,97.08845964,21.25,80.79
2022-11-23 17:30:00,97.04316317,21.43,80.75
2022-11-23 18:00:00,97.06128175,21.19,80.79
2022-11-23 18:30:00,96.95257022,20.91,81.11
2022-11-23 19:00:00,97.38741636,20.76,80.69
2022-11-23 19:30:00,97.45083142,20.65,82.36
2022-11-23 20:00:00,97.40553495,20.47,82.4
2022-11-23 20:30:00,97.54595401,20.47,82.36
2022-11-25 14:30:00,97.44177212,20.81,84.19
2022-11-25 15:00:00,97.52330578,20.59,83.65
2022-11-25 15:30:00,97.4870686,20.61,83.6
2022-11-25 16:00:00,97.47347966,20.7,83.54
2022-11-25 16:30:00,97.53236507,20.58,83.22
2022-11-25 17:00:00,97.53689472,20.57,82.88
2022-11-25 17:30:00,97.6410766,20.48,82.63
2022-11-28 14:30:00,97.4010053,21.98,85.45
2022-11-28 15:00:00,97.42365354,21.81,86.13
2022-11-28 15:30:00,97.314942,21.88,86.27
2022-11-28 16:00:00,97.16999329,21.97,86.69
2022-11-28 16:30:00,97.2288787,22.0,86.36
2022-11-28 17:00:00,97.13375611,21.75,87.02
2022-11-28 17:30:00,96.99786669,21.87,87.22
2022-11-28 18:00:00,97.00239634,21.88,87.17
2022-11-28 18:30:00,97.01598528,22.19,87.66
2022-11-28 19:00:00,96.98427775,22.16,88.06
2022-11-28 19:30:00,96.88009586,22.31,88.24
2022-11-28 20:00:00,96.91180339,22.34,88.32
2022-11-28 20:30:00,96.92539234,22.22,87.03
2022-11-29 14:30:00,96.45430902,22.31,86.88
2022-11-29 15:00:00,96.59925773,21.92,85.32
2022-11-29 15:30:00,96.6536135,22.29,85.18
2022-11-29 16:00:00,96.5766095,22.33,86.66
2022-11-29 16:30:00,96.67173209,22.2,85.85
2022-11-29 17:00:00,96.69890997,22.09,86.11
2022-11-29 17:30:00,96.6536135,22.12,85.18
2022-11-29 18:00:00,96.64908385,22.18,85.65
2022-11-29 18:30:00,96.69890997,21.98,85.36
2022-11-29 19:00:00,96.59925773,22.15,85.26
2022-11-29 19:30:00,96.59925773,21.98,85.09
2022-11-29 20:00:00,96.49507585,21.99,85.1
2022-11-29 20:30:00,96.42713114,21.86,84.99
2022-11-30 14:30:00,96.35465678,22.1,84.64
2022-11-30 15:00:00,96.10099653,22.17,84.94
2022-11-30 15:30:00,96.37730502,22.07,85.26
2022-11-30 16:00:00,96.26859348,22.06,84.91
2022-11-30 16:30:00,96.3184196,22.33,84.92
2022-11-30 17:00:00,96.3274789,22.61,85.87
2022-11-30 17:30:00,96.33653819,22.45,85.99
2022-11-30 18:00:00,96.26406383,21.56,85.42
2022-11-30 18:30:00,96.96162951,20.92,83.23
2022-11-30 19:00:00,97.07940034,20.71,80.71
2022-11-30 19:30:00,97.23340835,20.66,82.0
2022-11-30 20:00:00,97.35117918,20.71,81.33
2022-11-30 20:30:00,97.60483943,20.53,82.15
2022-12-01 14:30:00,98.1355455,20.58,81.09
2022-12-01 15:00:00,97.87198458,20.81,82.06
2022-12-01 15:30:00,98.09919227,20.38,80.89
2022-12-01 16:00:00,98.09010397,20.47,81.33
2022-12-01 16:30:00,98.41728304,20.7,81.36
2022-12-01 17:00:00,98.32185581,20.43,81.46
2022-12-01 17:30:00,98.37638566,20.29,81.43
2022-12-01 18:00:00,98.32639996,20.44,81.72
2022-12-01 18:30:00,98.33094412,20.36,81.69
2022-12-01 19:00:00,98.62176996,20.13,82.04
2022-12-01 19:30:00,98.64449073,20.15,81.96
2022-12-01 20:00:00,98.56724012,19.92,81.71
2022-12-01 20:30:00,98.82625688,19.9,81.65
2022-12-02 14:30:00,98.01739751,19.88,83.62
2022-12-02 15:00:00,98.11736889,19.43,82.97
2022-12-02 15:30:00,98.20370781,19.75,81.99
2022-12-02 16:00:00,98.4899895,19.45,81.99
2022-12-02 16:30:00,98.57178427,19.41,81.58
2022-12-02 17:00:00,98.61268165,19.58,81.94
2022-12-02 17:30:00,98.60359335,19.73,82.25
2022-12-02 18:00:00,98.77172704,19.67,81.8
2022-12-02 18:30:00,98.91713996,19.37,81.38
2022-12-02 19:00:00,99.07164119,19.29,81.3
2022-12-02 19:30:00,99.21705411,19.15,80.73
2022-12-02 20:00:00,99.07618534,19.06,80.3
2022-12-02 20:30:00,99.43062934,19.04,81.88
2022-12-05 14:30:00,98.64449073,20.42,83.9
2022-12-05 15:00:00,98.27187012,20.14,84.14
2022-12-05 15:30:00,98.61722581,19.91,84.28
2022-12-05 16:00:00,98.59904919,20.29,84.5
2022-12-05 16:30:00,98.45363627,20.59,85.1
2022-12-05 17:00:00,98.46272458,20.73,85.47
2022-12-05 17:30:00,98.41728304,20.67,85.56
2022-12-05 18:00:00,98.40365058,20.54,85.46
2022-12-05 18:30:00,98.29004673,21.09,85.73
2022-12-05 19:00:00,98.21734027,21.12,86.04
2022-12-05 19:30:00,98.39910643,21.05,86.19
2022-12-05 20:00:00,98.39001812,20.75,85.63
2022-12-05 20:30:00,98.58996088,20.68,84.91
2022-12-06 14:30:00,98.76263873,21.29,85.43
2022-12-06 15:00:00,98.76263873,21.53,85.62
2022-12-06 15:30:00,98.69902058,21.69,86.69
2022-12-06 16:00:00,98.80808027,21.64,86.61
2022-12-06 16:30:00,98.76718288,21.66,86.54
2022-12-06 17:00:00,98.73537381,21.98,86.85
2022-12-06 17:30:00,98.7262855,22.12,86.61
2022-12-06 18:00:00,98.65357904,22.0,86.59
2022-12-06 18:30:00,98.69447642,22.17,86.28
2022-12-06 19:00:00,98.84897765,22.26,86.28
2022-12-06 19:30:00,98.98984642,22.12,86.34
2022-12-06 20:00:00,98.88078673,22.32,87.13
2022-12-06 20:30:00,98.90805165,22.12,86.48
2022-12-07 14:30:00,99.45335011,22.54,86.73
2022-12-07 15:00:00,99.54423318,22.74,86.92
2022-12-07 15:30:00,99.55786564,22.39,86.83
2022-12-07 16:00:00,99.39882026,22.72,87.52
2022-12-07 16:30:00,99.45335011,22.76,87.02
2022-12-07 17:00:00,99.49879165,22.78,87.59
2022-12-07 17:30:00,99.55332149,22.54,87.2
2022-12-07 18:00:00,99.64874872,22.56,86.61
2022-12-07 18:30:00,99.66692534,22.84,87.14
2022-12-07 19:00:00,99.70782272,22.67,87.22
2022-12-07 19:30:00,99.91685379,22.87,87.51
2022-12-07 20:00:00,99.81688241,22.59,87.32
2022-12-07 20:30:00,99.97138364,22.68,86.98
2022-12-08 14:30:00,99.7987058,22.62,85.97
2022-12-08 15:00:00,99.86232395,22.54,85.49
2022-12-08 15:30:00,99.91230964,22.78,84.97
2022-12-08 16:00:00,99.86232395,22.66,85.08
2022-12-08 16:30:00,99.88050056,22.63,85.05
2022-12-08 17:00:00,99.89413303,22.75,85.44
2022-12-08 17:30:00,99.79416164,22.5,85.09
2022-12-08 18:00:00,99.81688241,22.34,84.94
2022-12-08 18:30:00,99.69873441,22.46,84.61
2022-12-08 19:00:00,99.6805578,22.31,85.09
2022-12-08 19:30:00,99.63966041,22.22,84.95
2022-12-08 20:00:00,99.69873441,22.15,84.53
2022-12-08 20:30:00,99.70782272,22.25,85.01
2022-12-09 14:30:00,99.29884888,22.61,85.2
2022-12-09 15:00:00,99.22614242,22.42,85.01
2022-12-09 15:30:00,99.29884888,22.49,84.77
2022-12-09 16:00:00,99.23977488,22.47,84.73
2022-12-09 16:30:00,99.34429042,22.45,84.66
2022-12-09 17:00:00,99.26249565,22.4,84.83
2022-12-09 17:30:00,99.21705411,22.59,85.31
2022-12-09 18:00:00,99.17161257,22.6,86.01
2022-12-09 18:30:00,99.23068657,22.71,86.16
2022-12-09 19:00:00,99.21705411,22.5,85.91
2022-12-09 19:30:00,99.2079658,22.26,85.7
2022-12-09 20:00:00,99.16252426,22.51,86.2
2022-12-09 20:30:00,98.92622827,22.85,87.03
2022-12-12 14:30:00,99.40790857,24.47,88.87
2022-12-12 15:00:00,99.18070088,24.62,89.26
2022-12-12 15:30:00,99.19887749,24.34,89.54
2022-12-12 16:00:00,99.11253857,24.34,89.5
2022-12-12 16:30:00,99.13071519,24.43,89.36
2022-12-12 17:00:00,99.11708273,24.44,89.53
2022-12-12 17:30:00,99.07618534,24.48,90.41
2022-12-12 18:00:00,98.95803734,24.7,90.42
2022-12-12 18:30:00,98.95349319,24.99,90.01
2022-12-12 19:00:00,98.87169842,24.68,89.62
2022-12-12 19:30:00,98.81716857,24.73,90.23
2022-12-12 20:00:00,98.86261011,24.88,91.53
2022-12-12 20:30:00,98.7853595,25.01,92.22
2022-12-13 14:30:00,100.6439184,22.07,86.75
2022-12-13 15:00:00,100.14406148,22.72,88.74
2022-12-13 15:30:00,100.08044333,22.65,90.04
2022-12-13 16:00:00,100.03500179,22.84,90.07
2022-12-13 16:30:00,99.81688241,23.01,91.12
2022-12-13 17:00:00,99.76235257,23.35,91.27
2022-12-13 17:30:00,99.8668681,23.68,91.36
2022-12-13 18:00:00,99.77144087,23.35,90.3
2022-12-13 18:30:00,99.71691103,23.36,90.17
2022-12-13 19:00:00,99.64420457,23.11,89.54
2022-12-13 19:30:00,99.65783703,23.2,89.43
2022-12-13 20:00:00,99.57149811,22.85,89.42
2022-12-13 20:30:00,99.65783703,22.56,88.57
2022-12-14 14:30:00,99.6805578,22.21,90.11
2022-12-14 15:00:00,99.75326426,22.23,90.09
2022-12-14 15:30:00,99.78961749,22.27,90.19
2022-12-14 16:00:00,99.72145518,22.35,90.39
2022-12-14 16:30:00,99.53514488,22.35,90.61
2022-12-14 17:00:00,99.48970334,22.29,90.35
2022-12-14 17:30:00,99.38973195,22.33,90.28
2022-12-14 18:00:00,99.38973195,22.16,90.11
2022-12-14 18:30:00,99.55332149,22.93,90.68
2022-12-14 19:00:00,99.17161257,23.06,90.18
2022-12-14 19:30:00,99.50787995,21.58,89.63
2022-12-14 20:00:00,99.58513057,22.02,90.05
2022-12-14 20:30:00,99.8077941,21.18,88.91
2022-12-15 14:30:00,99.69085216,22.24,91.19
2022-12-15 15:00:00,99.62704126,22.02,91.55
2022-12-15 15:30:00,99.8275898,22.27,92.04
2022-12-15 16:00:00,99.79112643,22.55,91.23
2022-12-15 16:30:00,99.77289474,22.79,91.81
2022-12-15 17:00:00,99.90963238,22.83,92.07
2022-12-15 17:30:00,99.90051653,23.45,93.01
2022-12-15 18:00:00,99.90051653,23.48,93.33
2022-12-15 18:30:00,99.75466306,23.61,93.05
2022-12-15 19:00:00,99.7637789,23.18,93.11
2022-12-15 19:30:00,99.80935811,22.59,91.61
2022-12-15 20:00:00,99.89595861,22.67,90.92
2022-12-15 20:30:00,99.85493732,22.76,91.8
2022-12-16 14:30:00,99.19859667,23.09,91.32
2022-12-16 15:00:00,99.20315459,23.47,93.12
2022-12-16 15:30:00,99.2259442,23.18,92.01
2022-12-16 16:00:00,99.3991452,22.99,92.55
2022-12-16 16:30:00,99.30798678,23.3,93.03
2022-12-16 17:00:00,99.36723976,22.79,92.88
2022-12-16 17:30:00,99.39002936,23.13,93.23
2022-12-16 18:00:00,99.46751402,23.11,92.65
2022-12-16 18:30:00,99.43560857,22.98,92.73
2022-12-16 19:00:00,99.50397739,22.84,92.13
2022-12-16 19:30:00,99.4401665,22.48,90.73
2022-12-16 20:00:00,99.4629561,22.34,89.74
2022-12-16 20:30:00,99.40826105,22.49,89.38
2022-12-19 14:30:00,98.43286591,22.39,91.84
2022-12-19 15:00:00,98.41463423,22.06,90.25
2022-12-19 15:30:00,98.3872867,22.02,90.62
2022-12-19 16:00:00,98.29157036,21.96,90.32
2022-12-19 16:30:00,98.25966491,21.76,90.19
2022-12-19 17:00:00,98.26878075,21.63,88.13
2022-12-19 17:30:00,98.37361294,21.78,88.3
2022-12-19 18:00:00,98.36905502,21.93,88.41
2022-12-19 18:30:00,98.35993917,22.45,89.13
2022-12-19 19:00:00,98.26422283,22.37,89.0
2022-12-19 19:30:00,98.30524412,22.53,88.86
2022-12-19 20:00:00,98.35082333,22.56,88.3
2022-12-19 20:30:00,98.35993917,22.33,86.91
2022-12-20 14:30:00,97.19311135,22.22,86.36
2022-12-20 15:00:00,97.47570246,21.78,83.88
2022-12-20 15:30:00,97.39365988,21.99,82.62
2022-12-20 16:00:00,97.18399551,22.18,84.66
2022-12-20 16:30:00,97.26148017,21.92,84.23
2022-12-20 17:00:00,97.26603809,21.97,83.4
2022-12-20 17:30:00,97.21134304,21.78,82.85
