Dates,GLD,VIX,VVIX
2009-03-23,92.08,43.23,71.39
2009-03-24,90.95,42.92999,70.16
2009-03-25,91.98,42.25,71.76
2009-03-26,91.92999,40.35999,70.97
2009-03-27,90.69,41.03999,71.68
2009-03-30,89.98,45.53999,74.68
2009-03-31,90.28,44.14,72.71
2009-04-01,91.03,42.28,70.39
2009-04-02,88.8,42.03999,69.61
2009-04-03,87.59,39.7,67.86
2009-04-06,85.27,40.92999,68.26
2009-04-07,86.74001,40.39,66.39
2009-04-08,86.61,38.84999,68.72
2009-04-09,86.31,36.53,65.22
2009-04-13,87.88,37.81,67.51
2009-04-14,87.37,37.67,65.79
2009-04-15,87.5,36.17,64.95
2009-04-16,85.81,35.78999,69.72
2009-04-17,85.22,33.93999,68.92
2009-04-20,86.95,39.17999,75.48
2009-04-21,86.89,37.14,75.48
2009-04-22,87.38,38.09999,75.52
2009-04-23,88.8,37.14999,72.81
2009-04-24,89.72,36.81999,72.04
2009-04-27,89.00999,38.31999,74.16
2009-04-28,87.75,37.95,74.22
2009-04-29,88.33,36.07999,72.12
2009-04-30,87.27,36.5,71.42
2009-05-01,86.95,35.29999,69.82
2009-05-04,88.64011,34.53,70.36
2009-05-05,88.25,33.35999,70.77
2009-05-06,89.53999,32.45,71.15
2009-05-07,89.44,33.43999,72.79
2009-05-08,89.98,32.04999,74.66
2009-05-11,89.69,32.87,76.86
2009-05-12,90.7,31.79999,77.53
2009-05-13,91.09,33.64999,81.87
2009-05-14,91.03,31.37,79.38
2009-05-15,91.55,33.12,80.29
2009-05-18,90.36,30.23999,76.41
2009-05-19,90.96001,28.79999,74.4
2009-05-20,92.25,29.03,77.45
2009-05-21,93.85001,31.34999,84.69
2009-05-22,94.14999,32.62999,87.28
2009-05-26,93.75999,30.62,91.23
2009-05-27,93.45,32.35999,90.86
2009-05-28,94.24001,31.67,88.19
2009-05-29,96.2,28.92,83.91
2009-06-01,95.73,30.03999,84.23
2009-06-02,96.36,29.62999,83.82
2009-06-03,94.41,31.01999,84.89
2009-06-04,96.23,30.17999,81.26
2009-06-05,93.71001,29.62,82.11
2009-06-08,93.56,29.76999,82.69
2009-06-09,93.83,28.26999,81.64
2009-06-10,93.86,28.45999,86.92
2009-06-11,93.7,28.10999,85.22
2009-06-12,92.17,28.14999,85.43
2009-06-15,91.10001,30.81,85.05
2009-06-16,91.92999,32.67999,88.49
2009-06-17,92.35001,31.53999,86.49
2009-06-18,91.61,30.03,83.87
2009-06-19,91.89999,27.98999,84.15
2009-06-22,90.53999,31.17,86.1
2009-06-23,90.92,30.57999,85.64
2009-06-24,91.45,29.04999,83.96
2009-06-25,92.31,26.35999,82.57
2009-06-26,92.28999,25.92999,77.6
2009-06-29,92.03999,25.34999,79.69
2009-06-30,91.17999,26.34999,79.6
2009-07-01,92.39,26.21999,79.68
2009-07-02,91.25,27.95,81.32
2009-07-06,90.75999,29.0,83.2
2009-07-07,90.71001,30.84999,85.63
2009-07-08,89.27,31.29999,86.17
2009-07-09,89.50999,29.78,82.88
2009-07-10,89.58,29.01999,81.42
2009-07-13,90.19,26.31,80.58
2009-07-14,90.81,25.01999,81.52
2009-07-15,92.24001,25.89,85.64
2009-07-16,91.98,25.42,83.64
2009-07-17,91.92999,24.34,82.49
2009-07-20,93.28,24.39999,80.98
2009-07-21,93.13,23.87,80.45
2009-07-22,93.44,23.46999,75.3
2009-07-23,93.25999,23.42999,72.8
2009-07-24,93.41,23.09,73.01
2009-07-27,93.71001,24.28,74.35
2009-07-28,92.11,25.00999,76.68
2009-07-29,91.2,25.60999,77.1
2009-07-30,91.62,25.39999,73.88
2009-07-31,93.35001,25.92,73.47
2009-08-03,93.87,25.56,72.79
2009-08-04,94.67999,24.89,71.05
2009-08-05,94.78,24.89999,70.13
2009-08-06,94.60001,25.67,73.17
2009-08-07,93.75,24.75999,71.53
2009-08-10,92.927,24.98999,72.59
2009-08-11,92.78999,25.98999,75.6
2009-08-12,92.95,25.45,81.28
2009-08-13,93.72,24.70999,79.96
2009-08-14,93.0,24.26999,80.45
2009-08-17,91.61,27.89,84.22
2009-08-18,92.06,26.17999,81.11
2009-08-19,92.532,26.25999,76.32
2009-08-20,92.27,25.09,76.7
2009-08-21,93.64999,25.00999,76.55
2009-08-24,92.34,25.14,78.47
2009-08-25,92.75999,24.92,77.76
2009-08-26,92.78999,24.95,77.97
2009-08-27,93.19,24.67999,75.59
2009-08-28,93.87,24.75999,74.41
2009-08-31,93.39999,26.00999,77.12
2009-09-01,93.89999,29.14999,81.0
2009-09-02,96.19,28.89999,77.07
2009-09-03,97.46001,27.09999,75.48
2009-09-04,97.52901,25.25999,77.51
2009-09-08,97.42999,25.62,75.69
2009-09-09,97.08,24.31999,76.17
2009-09-10,97.7,23.54999,71.39
2009-09-11,98.78,24.14999,72.36
2009-09-14,97.96001,23.85999,71.14
2009-09-15,98.89999,23.42,72.25
2009-09-16,99.91,23.68999,71.7
2009-09-17,99.34,23.64999,69.36
2009-09-18,98.67,23.92,70.39
2009-09-21,98.36,24.06,71.0
2009-09-22,99.67,23.07999,68.26
2009-09-23,98.83,23.48999,68.18
2009-09-24,97.55,24.95,70.78
2009-09-25,97.0,25.60999,71.74
2009-09-28,97.05,24.87999,70.54
2009-09-29,97.42999,25.18999,68.99
2009-09-30,98.85001,25.60999,71.32
2009-10-01,97.89,28.26999,76.25
2009-10-02,98.37,28.67999,76.13
2009-10-05,99.82001,26.84,73.56
2009-10-06,102.28,25.7,71.5
2009-10-07,102.36099,24.67999,71.01
2009-10-08,103.64,24.17999,68.1
2009-10-09,102.84,23.12,65.54
2009-10-12,103.56,23.00999,64.97
2009-10-13,104.25999,22.98999,64.97
2009-10-14,104.17999,22.85999,68.84
2009-10-15,102.86,21.71999,67.07
2009-10-16,103.17999,21.42999,69.85
2009-10-19,104.23,21.48999,67.76
2009-10-20,103.42,20.89999,68.63
2009-10-21,103.745,22.21999,78.16
2009-10-22,103.92,20.68999,77.6
2009-10-23,103.49001,22.26999,79.88
2009-10-26,101.86,24.31,82.28
2009-10-27,101.85001,24.82999,80.41
2009-10-28,100.73,27.90999,85.43
2009-10-29,102.688,24.75999,78.1
2009-10-30,102.53,30.68999,89.9
2009-11-02,103.95,29.78,91.98
2009-11-03,106.46001,28.81,90.16
2009-11-04,107.10001,27.71999,85.97
2009-11-05,106.98,25.42999,79.1
2009-11-06,107.42999,24.18999,73.72
2009-11-09,108.19,23.14999,68.83
2009-11-10,108.39,22.84,68.49
2009-11-11,109.60001,23.03999,73.05
2009-11-12,108.21001,24.23999,80.77
2009-11-13,109.74001,23.35999,80.28
2009-11-16,111.63,22.89,83.31
2009-11-17,111.97,22.40999,83.97
2009-11-18,112.25,21.62999,79.15
2009-11-19,112.3,22.62999,79.27
2009-11-20,112.94,22.18999,75.56
2009-11-23,114.28999,21.15999,75.84
2009-11-24,114.73,20.46999,75.05
2009-11-25,116.62,20.48,73.91
2009-11-27,115.06,24.84999,83.24
2009-11-30,115.64,24.50999,81.58
2009-12-01,117.38,21.92,80.74
2009-12-02,119.17999,21.12,78.26
2009-12-03,118.7,22.45999,78.52
2009-12-04,113.75301,21.25,77.18
2009-12-07,113.11,22.09999,77.75
2009-12-08,110.95,23.68999,79.57
2009-12-09,110.84,22.65999,84.93
2009-12-10,110.82001,22.31999,84.56
2009-12-11,109.32001,21.59,82.87
2009-12-14,110.24001,21.14999,81.64
2009-12-15,110.21001,21.48999,80.99
2009-12-16,111.59,20.53999,82.05
2009-12-17,107.34,22.50999,83.56
2009-12-18,108.95,21.67999,81.75
2009-12-21,106.95,20.48999,79.62
2009-12-22,106.17,19.53999,71.45
2009-12-23,106.55,19.70999,69.81
2009-12-24,108.36,19.46999,68.81
2009-12-28,108.55,19.92999,69.89
2009-12-29,107.47,20.00999,69.1
2009-12-30,106.92999,19.95999,70.36
2009-12-31,107.31,21.67999,74.99
2010-01-04,109.8,20.03999,73.3
2010-01-05,109.7,19.34999,70.36
2010-01-06,111.50999,19.15999,67.65
2010-01-07,110.82001,19.06,67.15
2010-01-08,111.37,18.12999,65.71
2010-01-11,112.85001,17.54999,64.87
2010-01-12,110.49001,18.25,70.42
2010-01-13,111.53999,17.84999,75.53
2010-01-14,112.03,17.62999,74.52
2010-01-15,110.86,17.90999,74.27
2010-01-19,111.52,17.57999,73.5
2010-01-20,108.94,18.67999,80.36
2010-01-21,107.37,22.26999,88.82
2010-01-22,107.17,27.31,100.06
2010-01-25,107.48,25.40999,90.58
2010-01-26,107.56,24.54999,90.04
2010-01-27,106.528,23.14,85.86
2010-01-28,106.48,23.73,87.91
2010-01-29,105.96001,24.62,89.0
2010-02-01,108.35001,22.59,83.73
2010-02-02,109.13,21.48,80.98
2010-02-03,108.7,21.59999,80.55
2010-02-04,104.37,26.07999,91.42
2010-02-05,104.67999,26.10999,88.22
2010-02-08,104.03999,26.50999,90.01
2010-02-09,105.41,26.0,88.8
2010-02-10,105.12,25.39999,92.18
2010-02-11,107.13,23.95999,89.59
2010-02-12,107.03999,22.73,88.16
2010-02-16,109.62,22.25,81.77
2010-02-17,109.25,21.71999,80.29
2010-02-18,109.98,20.62999,79.2
2010-02-19,109.47,20.01999,77.97
2010-02-22,109.07001,19.93999,75.44
2010-02-23,107.89,21.37,77.82
2010-02-24,107.36,20.26999,75.93
2010-02-25,108.31,20.09999,75.3
2010-02-26,109.42999,19.5,73.13
2010-03-01,109.42999,19.25999,73.24
2010-03-02,111.02,19.06,73.43
2010-03-03,111.63,18.82999,72.61
2010-03-04,110.83,18.71999,70.51
2010-03-05,110.81,17.42,71.06
2010-03-08,109.88,17.78999,70.9
2010-03-09,109.718,17.92,71.49
2010-03-10,108.47,18.56999,76.2
2010-03-11,108.60001,18.06,76.16
2010-03-12,107.95,17.57999,73.74
2010-03-15,108.36,18.0,75.22
2010-03-16,110.39999,17.68999,76.41
2010-03-17,109.59,16.90999,73.16
2010-03-18,110.34,16.62,76.46
2010-03-19,108.28,16.96999,76.68
2010-03-22,107.75,16.87,77.75
2010-03-23,108.32001,16.34999,78.31
2010-03-24,106.3,17.54999,80.68
2010-03-25,106.78,18.39999,83.82
2010-03-26,108.59,17.76999,81.56
2010-03-29,108.75,17.59,78.75
2010-03-30,107.97,17.12999,76.91
2010-03-31,108.95,17.59,77.49
2010-04-01,110.25999,17.46999,78.29
2010-04-05,110.89,17.01999,76.97
2010-04-06,111.03,16.23,76.82
2010-04-07,112.49001,16.62,78.16
2010-04-08,112.64999,16.48,77.06
2010-04-09,113.64,16.14,78.24
2010-04-12,113.00999,15.58,80.06
2010-04-13,112.69,16.2,79.97
2010-04-14,113.03,15.59,83.31
2010-04-15,113.64999,15.89,83.1
2010-04-16,111.24001,18.35999,86.29
2010-04-19,111.14999,17.34,81.72
2010-04-20,111.46001,15.73,79.65
2010-04-21,112.31,16.31999,83.89
2010-04-22,111.84,16.46999,85.76
2010-04-23,113.19,16.62,88.14
2010-04-26,112.75,17.46999,87.53
2010-04-27,114.63,22.81,103.23
2010-04-28,114.31,21.07999,101.7
2010-04-29,114.28,18.43999,92.44
2010-04-30,115.36,22.04999,101.41
2010-05-03,115.73,20.18999,95.68
2010-05-04,114.87,23.84,101.88
2010-05-05,115.09,24.90999,105.59
2010-05-06,118.48599,32.79999,125.36
2010-05-07,118.27,40.95,135.38
2010-05-10,117.57001,28.84,110.96
2010-05-11,120.65601,28.31999,113.95
2010-05-12,121.39999,25.51999,116.53
2010-05-13,120.56,26.67999,123.17
2010-05-14,120.37,31.23999,128.34
2010-05-17,119.36,30.84,120.97
2010-05-18,119.49001,33.54999,135.82
2010-05-19,116.63,35.31999,128.44
2010-05-20,115.84,45.78999,145.12
2010-05-21,115.22,40.09999,130.67
2010-05-24,116.84,38.31999,123.87
2010-05-25,117.36,34.60999,119.36
2010-05-26,118.47,35.01999,115.68
2010-05-27,118.69,29.67999,107.64
2010-05-28,118.881,32.06999,110.13
2010-06-01,119.91,35.53999,109.92
2010-06-02,119.78,30.17,98.02
2010-06-03,117.96001,29.46001,95.61
2010-06-04,119.19,35.48,103.31
2010-06-07,121.49001,36.57001,102.76
2010-06-08,121.0025,33.7,101.79
2010-06-09,120.56,33.73,111.77
2010-06-10,118.97501,30.57001,108.61
2010-06-11,120.00999,28.78999,103.69
2010-06-14,119.60001,28.58,99.92
2010-06-15,120.99001,25.87,99.0
2010-06-16,120.33,25.92,93.67
2010-06-17,121.89999,25.05,89.65
2010-06-18,122.83,23.95,92.36
2010-06-21,120.39,24.88,96.01
2010-06-22,121.45,27.05,101.65
2010-06-23,120.95,26.91,98.93
2010-06-24,121.3,29.74,103.69
2010-06-25,122.75999,28.53,97.51
2010-06-28,121.09,29.0,99.01
2010-06-29,121.27,34.13,104.0
2010-06-30,121.67999,34.53999,105.16
2010-07-01,117.03999,32.86,100.69
2010-07-02,118.49001,30.12,97.19
2010-07-06,116.50999,29.64999,97.58
2010-07-07,117.73,26.84,92.14
2010-07-08,117.21001,25.71001,89.85
2010-07-09,118.36,24.98,88.58
2010-07-12,117.34,24.42999,91.75
2010-07-13,118.36,24.56,90.8
2010-07-14,118.3,24.89,96.13
2010-07-15,118.23,25.14,97.75
2010-07-16,116.67,26.25,101.57
2010-07-19,115.73,25.97,102.58
2010-07-20,116.64999,23.92999,98.89
2010-07-21,115.85001,25.64,97.02
2010-07-22,116.86301,24.63,93.2
2010-07-23,116.09,23.47,89.9
2010-07-26,115.52,22.73,88.55
2010-07-27,113.50999,23.19,90.14
2010-07-28,113.78,24.25,90.71
2010-07-29,114.28799,24.13,90.62
2010-07-30,115.49001,23.5,89.55
2010-08-02,115.53999,22.00999,85.02
2010-08-03,115.99001,22.63,85.04
2010-08-04,116.72,22.21001,85.05
2010-08-05,116.98,22.10001,86.52
2010-08-06,117.84,21.74001,87.44
2010-08-09,117.39999,22.14,87.86
2010-08-10,117.73,22.37,90.35
2010-08-11,117.34,25.39,102.65
2010-08-12,118.77,25.73,99.75
2010-08-13,118.74001,26.24001,99.54
2010-08-16,119.73,26.10001,98.73
2010-08-17,119.75,24.33,93.25
2010-08-18,120.22,24.59,91.3
2010-08-19,120.39,26.44,91.96
2010-08-20,119.97,25.49001,89.34
2010-08-23,119.78,25.66,87.66
2010-08-24,120.36,27.46001,85.7
2010-08-25,121.36,26.7,82.64
2010-08-26,120.96001,27.37,82.95
2010-08-27,121.00999,24.45,79.0
2010-08-30,120.91,27.21001,82.52
2010-08-31,122.08,26.05,81.49
2010-09-01,121.69,23.89,78.28
2010-09-02,122.28999,23.19,79.05
2010-09-03,121.86,21.31,76.64
2010-09-07,122.7,23.8,78.98
2010-09-08,122.71001,23.25,89.88
2010-09-09,121.56,22.81,87.97
2010-09-10,121.73,21.99001,87.6
2010-09-13,121.62,21.21001,87.33
2010-09-14,124.024,21.56,87.95
2010-09-15,123.94,22.10001,88.4
2010-09-16,124.63,21.72,87.63
2010-09-17,124.5425,22.00999,85.45
2010-09-20,124.87,21.5,81.5
2010-09-21,126.00999,22.35001,80.97
2010-09-22,126.2,22.50999,81.86
2010-09-23,126.3,23.87,83.02
2010-09-24,126.69,21.71001,80.0
2010-09-27,126.72,22.53999,82.62
2010-09-28,127.85001,22.60001,83.62
2010-09-29,127.95,23.25,83.35
2010-09-30,127.91,23.7,86.49
2010-10-01,128.91,22.5,84.08
2010-10-04,128.46001,23.53,86.22
2010-10-05,130.99001,21.75999,82.62
2010-10-06,131.81,21.49001,81.05
2010-10-07,130.37,21.56,80.7
2010-10-08,131.66,20.71001,81.41
2010-10-11,132.29201,18.96001,84.75
2010-10-12,131.96001,18.92999,84.77
2010-10-13,134.07001,19.07001,88.72
2010-10-14,134.75,19.88,87.14
2010-10-15,133.67999,19.03,89.82
2010-10-18,134.28,19.09,91.75
2010-10-19,130.11,20.63,91.53
2010-10-20,131.32001,19.78999,85.48
2010-10-21,129.47,19.27,83.59
2010-10-22,129.73,18.78,81.97
2010-10-25,130.85001,19.85001,82.02
2010-10-26,130.88,20.22,82.79
2010-10-27,129.52,20.71001,80.42
2010-10-28,131.24001,20.88,78.47
2010-10-29,132.62,21.2,77.46
2010-11-01,131.92,21.83,79.72
2010-11-02,132.49001,21.57001,80.18
2010-11-03,131.57001,19.56,76.57
2010-11-04,136.03,18.52,70.78
2010-11-05,136.38,18.25999,74.02
2010-11-08,137.78,18.28999,73.67
2010-11-09,135.59,19.08,76.49
2010-11-10,137.24001,18.47,83.07
2010-11-12,133.69,20.61,88.18
2010-11-15,132.42,20.2,88.13
2010-11-16,130.968,22.58,93.65
2010-11-17,130.38,21.75999,89.25
2010-11-18,132.088,18.75,83.92
2010-11-19,132.2,18.03999,84.73
2010-11-22,133.48,18.37,78.39
2010-11-23,134.41,20.63,87.44
2010-11-24,134.17999,19.56,81.55
2010-11-26,133.11,22.22,90.55
2010-11-29,133.508,21.53,89.01
2010-11-30,135.42,23.53999,95.73
2010-12-01,135.38,21.36,92.03
2010-12-02,135.2,19.39,87.74
2010-12-03,138.07001,18.00999,84.28
2010-12-06,139.11,18.02,82.6
2010-12-07,136.5,17.99001,82.66
2010-12-08,134.78999,17.74001,81.8
2010-12-09,135.37,17.25,79.8
2010-12-10,135.408,17.61,79.36
2010-12-13,136.05,17.55,81.67
2010-12-14,136.17999,17.61,81.67
2010-12-15,134.7,17.94,83.42
2010-12-16,133.81,17.39,81.32
2010-12-17,134.2,16.11,86.62
2010-12-20,135.11,16.41,84.09
2010-12-21,135.32001,16.49001,84.38
2010-12-22,135.05,15.45,86.03
2010-12-23,134.66,16.47,86.74
2010-12-27,135.02,17.67,87.44
2010-12-28,137.22,17.52,86.34
2010-12-29,137.71001,17.28,85.71
2010-12-30,137.03,17.52,86.52
2010-12-31,138.72,17.75,86.36
2011-01-03,138.0,17.61,84.8
2011-01-04,134.75,17.38,85.25
2011-01-05,134.37,17.02,84.7
2011-01-06,133.83,17.39999,84.6
2011-01-07,133.58,17.14,83.73
2011-01-10,134.12,17.53999,81.65
2011-01-11,134.91,16.89,79.82
2011-01-12,135.46001,16.24001,77.94
2011-01-13,134.05,16.39,78.64
2011-01-14,132.69,15.46,75.94
2011-01-18,133.42999,15.87,79.77
2011-01-19,133.72,17.31,83.7
2011-01-20,131.2,17.99001,82.69
2011-01-21,131.03,18.47,85.41
2011-01-24,130.36,17.64999,82.97
2011-01-25,130.10001,17.59,82.67
2011-01-26,131.16,16.64,79.43
2011-01-27,127.925,16.14999,77.04
2011-01-28,130.28,20.03999,91.52
2011-01-31,129.87,19.53,86.08
2011-02-01,130.8,17.63,84.48
2011-02-02,130.45,17.3,83.16
2011-02-03,132.2,16.69,81.75
2011-02-04,131.66,15.93,81.11
2011-02-07,131.67999,16.28,80.54
2011-02-08,133.14,15.81,78.93
2011-02-09,133.07001,15.87,82.11
2011-02-10,132.85001,16.09,83.73
2011-02-11,132.32249,15.69,84.5
2011-02-14,132.95,15.95,82.67
2011-02-15,133.97,16.37,84.38
2011-02-16,134.10001,16.72,83.05
2011-02-17,135.03999,16.59,83.03
2011-02-18,135.41,16.42999,85.47
2011-02-22,136.28999,20.8,99.18
2011-02-23,137.50999,22.13,99.04
2011-02-24,136.48,21.32001,94.07
2011-02-25,137.384,19.22,86.17
2011-02-28,137.661,18.35001,81.78
2011-03-01,140.03,21.00999,89.28
2011-03-02,139.91701,20.7,87.55
2011-03-03,138.09,18.60001,82.36
2011-03-04,139.35001,19.06,81.48
2011-03-07,139.72099,20.66,84.32
2011-03-08,139.36,19.82001,80.84
2011-03-09,139.41,20.22,84.89
2011-03-10,137.77,21.88,88.16
2011-03-11,138.22,20.08,83.21
2011-03-14,138.86,21.13,83.89
2011-03-15,136.27,24.32001,89.68
2011-03-16,136.24001,29.39999,112.39
2011-03-17,136.97,26.37,101.45
2011-03-18,138.37,24.44,96.28
2011-03-21,139.14,20.61,89.17
2011-03-22,139.05,20.21001,87.39
2011-03-23,140.34,19.17,84.77
2011-03-24,139.22,18.0,84.17
2011-03-25,139.25999,17.91,84.53
2011-03-28,138.53999,19.44,89.94
2011-03-29,138.21001,18.16,84.96
2011-03-30,138.67,17.71001,82.75
2011-03-31,139.86,17.74001,82.51
2011-04-01,139.2,17.39999,81.98
2011-04-04,139.84,17.5,81.84
2011-04-05,142.05,17.25,81.44
2011-04-06,142.38,16.89999,83.22
2011-04-07,142.50999,17.11,82.39
2011-04-08,143.66,17.87,83.43
2011-04-11,142.64,16.59,84.16
2011-04-12,141.61,17.09,85.36
2011-04-13,141.89999,16.92,86.04
2011-04-14,143.81,16.27,86.07
2011-04-15,145.05,15.32,85.72
2011-04-18,145.92999,16.96001,89.11
2011-04-19,145.92999,15.83,85.73
2011-04-20,146.5,15.07,86.21
2011-04-21,146.74001,14.69,87.71
2011-04-25,146.87,15.77,87.68
2011-04-26,146.38,15.62,85.72
2011-04-27,149.2,15.35,83.21
2011-04-28,149.82001,14.62,82.89
2011-04-29,152.37,14.75,83.98
2011-05-02,150.414,15.99,88.5
2011-05-03,149.88,16.7,90.62
2011-05-04,147.73,17.08,91.39
2011-05-05,143.47,18.2,95.08
2011-05-06,145.3,18.39999,94.43
2011-05-09,147.38,17.16,90.86
2011-05-10,147.89999,15.91,87.56
2011-05-11,146.53999,16.95,96.25
2011-05-12,146.59,16.03,93.57
2011-05-13,145.63,17.07001,93.86
2011-05-16,145.37,18.24001,94.44
2011-05-17,144.74001,17.55,93.64
2011-05-18,145.60001,16.23,90.7
2011-05-19,145.64999,15.52,87.53
2011-05-20,147.49001,17.42999,90.23
2011-05-23,147.83,18.27,92.08
2011-05-24,148.59,17.82001,88.47
2011-05-25,148.58,17.07001,85.29
2011-05-26,148.22,16.09,81.48
2011-05-27,149.7,15.98,81.46
2011-05-31,149.64,15.45,80.92
2011-06-01,149.91,18.3,87.59
2011-06-02,149.5,18.09,85.22
2011-06-03,150.22,17.95,85.54
2011-06-06,150.48,18.49001,88.15
2011-06-07,150.42,18.07001,83.72
2011-06-08,149.81,18.78999,88.98
2011-06-09,150.56,17.77,85.65
2011-06-10,149.24001,18.86,93.34
2011-06-13,147.77,19.61,98.35
2011-06-14,148.67,18.25999,91.74
2011-06-15,149.12,21.32001,105.07
2011-06-16,148.97,22.73,100.39
2011-06-17,149.94,21.85001,95.31
2011-06-20,150.03,19.99001,90.25
2011-06-21,150.75999,18.86,90.55
2011-06-22,150.99001,18.52,91.71
2011-06-23,148.339,19.28999,93.09
2011-06-24,146.25999,21.10001,99.14
2011-06-27,145.73,20.56,94.29
2011-06-28,146.24001,19.17,90.33
2011-06-29,147.17999,17.27,85.9
2011-06-30,146.00101,16.52,81.08
2011-07-01,144.92999,15.87,78.64
2011-07-05,147.63,16.06,81.34
2011-07-06,148.91,16.34,82.69
2011-07-07,149.14999,15.95,80.7
2011-07-08,150.25,15.95,80.82
2011-07-11,151.59,18.39,90.87
2011-07-12,152.77,19.87,88.39
2011-07-13,154.14,19.91,88.92
2011-07-14,154.53999,20.8,95.72
2011-07-15,155.2,19.53,89.33
2011-07-18,156.57001,20.95,97.81
2011-07-19,154.66,19.21001,91.01
2011-07-20,156.02,19.09,86.06
2011-07-21,154.83,17.56,81.68
2011-07-22,156.12,17.52,82.45
2011-07-25,157.34,19.35001,90.2
2011-07-26,157.77,20.23,93.35
2011-07-27,157.19,22.98,102.01
2011-07-28,157.32001,23.74001,105.62
2011-07-29,158.28999,25.25,106.57
2011-08-01,157.72,23.66,95.89
2011-08-02,161.52,24.78999,102.01
2011-08-03,161.49001,23.38,98.58
2011-08-04,160.64,31.66,121.76
2011-08-05,161.75,32.0,118.61
2011-08-08,167.119,48.0,134.63
2011-08-09,168.61,35.06,112.8
2011-08-10,174.58,42.99001,132.86
2011-08-11,170.75,39.0,128.76
2011-08-12,169.97,36.36,120.19
2011-08-15,171.8,31.87,109.0
2011-08-16,173.92,32.85001,104.66
2011-08-17,174.42,31.58,104.62
2011-08-18,177.72,42.67,106.66
2011-08-19,179.95,43.05,111.58
2011-08-22,184.59,42.44,111.25
2011-08-23,177.67,36.27,103.43
2011-08-24,171.646,35.89999,104.54
2011-08-25,172.36,39.75999,112.4
2011-08-26,177.47,35.59,104.72
2011-08-29,173.89,32.28,96.51
2011-08-30,179.10001,32.89,96.16
2011-08-31,177.72,31.62,94.16
2011-09-01,177.87,31.82001,92.31
2011-09-02,183.23801,33.92,91.0
2011-09-06,182.89999,37.0,97.01
2011-09-07,177.08,33.38,93.3
2011-09-08,181.81,34.32001,93.45
2011-09-09,180.7,38.52,99.07
2011-09-12,176.67,38.59,97.07
2011-09-13,178.53999,36.91,96.14
2011-09-14,177.21001,34.60001,100.22
2011-09-15,174.39999,31.97,96.69
2011-09-16,176.03,30.98,93.67
2011-09-19,173.31,32.73,95.95
2011-09-20,175.78,32.86,92.9
2011-09-21,173.59,37.32001,98.58
2011-09-22,169.05,41.35001,103.91
2011-09-23,159.8,41.25,104.77
2011-09-26,157.58,39.02,102.89
2011-09-27,160.63,37.71001,100.31
2011-09-28,156.22,41.08,104.3
2011-09-29,157.7,38.84,101.05
2011-09-30,158.06,42.96001,101.08
2011-10-03,160.96001,45.45,103.89
2011-10-04,157.644,40.82001,99.31
2011-10-05,159.46001,37.81,94.66
2011-10-06,160.49001,36.27,93.52
2011-10-07,159.17999,36.2,92.57
2011-10-10,163.26601,33.02,89.39
2011-10-11,162.10001,32.86,90.98
2011-10-12,163.25999,31.25999,91.34
2011-10-13,162.3,30.7,95.1
2011-10-14,163.39999,28.24001,94.69
2011-10-17,162.62,33.39,103.55
2011-10-18,161.84,31.56,100.21
2011-10-19,159.87,34.44,103.29
2011-10-20,157.77,34.78,102.97
2011-10-21,159.52,31.32001,98.05
2011-10-24,161.02,29.25999,97.13
2011-10-25,165.59,32.22,97.75
2011-10-26,167.39999,29.86,97.74
2011-10-27,169.55,25.46001,94.44
2011-10-28,169.62,24.53,94.19
2011-10-31,167.34,29.96001,104.84
2011-11-01,167.38,34.77,113.15
2011-11-02,169.06,32.74001,107.4
2011-11-03,171.72,30.5,104.28
2011-11-04,170.85001,30.16,103.34
2011-11-07,174.98,29.85001,103.35
2011-11-08,173.53,27.48,98.05
2011-11-09,172.07001,36.16,122.73
2011-11-10,171.14,32.81,113.54
2011-11-11,173.96001,30.03999,112.1
2011-11-14,173.2,31.13,112.35
2011-11-15,173.36,31.22,107.55
2011-11-16,171.50999,33.50999,111.18
2011-11-17,167.10001,34.50999,111.86
2011-11-18,167.62,32.0,101.92
2011-11-21,163.5,32.91,99.6
2011-11-22,165.31,31.97,98.53
2011-11-23,164.83,33.98,101.46
2011-11-25,163.39999,34.47,98.98
2011-11-28,166.63,32.13,96.23
2011-11-29,166.88,30.64,95.47
2011-11-30,170.13,27.8,92.22
2011-12-01,169.63,27.41,90.88
2011-12-02,169.82001,27.52,92.46
2011-12-05,167.32001,27.84,92.97
2011-12-06,168.17999,28.13,92.21
2011-12-07,169.39999,28.67,92.84
2011-12-08,165.976,30.59,94.97
2011-12-09,166.39999,26.38,90.92
2011-12-12,161.99001,25.67,93.21
2011-12-13,158.45,25.41,94.55
2011-12-14,152.89,26.03999,99.63
2011-12-15,152.33,25.11,97.71
2011-12-16,155.23,24.28999,94.28
2011-12-19,154.87,24.92,90.27
2011-12-20,156.98,23.22,88.64
2011-12-21,157.16,21.42999,85.54
2011-12-22,156.03999,21.16,86.18
2011-12-23,156.31,20.73,86.54
2011-12-27,154.91,21.91,88.13
2011-12-28,151.03,23.52,94.08
2011-12-29,150.34,22.64999,91.8
2011-12-30,151.99001,23.39999,91.7
2012-01-03,155.92,22.97,91.39
2012-01-04,156.71001,22.22,88.89
2012-01-05,157.78,21.48,87.69
2012-01-06,157.2,20.63,86.95
2012-01-09,156.5,21.07001,87.8
2012-01-10,158.64,20.69,88.82
2012-01-11,159.67,21.05,93.17
