Dates,GLD,VIX,VVIX
2022-08-08 17:30:00,166.58,21.68,87.69
2022-08-08 18:00:00,166.62,21.76,88.39
2022-08-08 18:30:00,166.59,21.57,88.49
2022-08-08 19:00:00,166.58,21.64,88.11
2022-08-08 19:30:00,166.69,21.27,86.85
2022-08-09 13:30:00,167.51,22.14,87.93
2022-08-09 14:00:00,167.33,21.82,87.83
2022-08-09 14:30:00,166.9,22.07,88.39
2022-08-09 15:00:00,167.07,21.81,87.98
2022-08-09 15:30:00,167.39,21.87,88.01
2022-08-09 16:00:00,167.48,22.08,88.32
2022-08-09 16:30:00,167.3,22.02,87.93
2022-08-09 17:00:00,167.35,21.88,87.57
2022-08-09 17:30:00,167.22,21.82,87.72
2022-08-09 18:00:00,167.17,21.94,88.06
2022-08-09 18:30:00,167.21,21.65,87.3
2022-08-09 19:00:00,167.31,21.77,87.33
2022-08-09 19:30:00,167.18,21.81,88.01
2022-08-10 13:30:00,167.36,20.15,87.74
2022-08-10 14:00:00,167.6,19.91,87.71
2022-08-10 14:30:00,167.93,19.86,89.05
2022-08-10 15:00:00,167.69,19.91,88.77
2022-08-10 15:30:00,167.54,19.94,89.12
2022-08-10 16:00:00,167.58,19.98,89.18
2022-08-10 16:30:00,167.56,19.84,88.97
2022-08-10 17:00:00,167.52,19.78,88.79
2022-08-10 17:30:00,167.25,19.66,88.62
2022-08-10 18:00:00,166.77,19.73,88.36
2022-08-10 18:30:00,166.76,19.92,89.1
2022-08-10 19:00:00,166.77,19.61,88.98
2022-08-10 19:30:00,166.84,19.68,89.82
2022-08-11 13:30:00,167.47,20.04,88.7
2022-08-11 14:00:00,167.23,19.84,88.89
2022-08-11 14:30:00,167.01,20.17,89.0
2022-08-11 15:00:00,166.58,20.19,90.02
2022-08-11 15:30:00,166.86,20.46,90.63
2022-08-11 16:00:00,166.785,20.19,90.92
2022-08-11 16:30:00,166.67,20.21,91.14
2022-08-11 17:00:00,166.93,20.21,90.95
2022-08-11 17:30:00,166.73,20.56,91.4
2022-08-11 18:00:00,166.6,20.66,92.37
2022-08-11 18:30:00,166.62,20.42,91.7
2022-08-11 19:00:00,166.63,20.44,91.6
2022-08-11 19:30:00,166.35,20.16,91.49
2022-08-12 13:30:00,167.52,19.82,91.37
2022-08-12 14:00:00,166.97,19.53,90.12
2022-08-12 14:30:00,167.12,19.38,90.53
2022-08-12 15:00:00,167.32,19.26,90.93
2022-08-12 15:30:00,167.29,19.23,90.16
2022-08-12 16:00:00,167.45,19.25,89.51
2022-08-12 16:30:00,167.435,19.21,89.66
2022-08-12 17:00:00,167.66,19.31,89.62
2022-08-12 17:30:00,167.68,19.24,89.58
2022-08-12 18:00:00,167.84,19.31,89.88
2022-08-12 18:30:00,167.81,19.32,89.9
2022-08-12 19:00:00,167.83,19.44,89.97
2022-08-12 19:30:00,167.86,19.5,91.11
2022-08-15 13:30:00,165.63,20.43,89.93
2022-08-15 14:00:00,165.51,20.45,90.24
2022-08-15 14:30:00,165.76,20.29,89.22
2022-08-15 15:00:00,165.85,20.01,88.2
2022-08-15 15:30:00,165.92,19.94,87.49
2022-08-15 16:00:00,165.82,20.0,87.68
2022-08-15 16:30:00,166.13,19.98,88.26
2022-08-15 17:00:00,166.13,19.93,88.33
2022-08-15 17:30:00,165.89,20.08,88.85
2022-08-15 18:00:00,165.77,19.98,88.94
2022-08-15 18:30:00,165.73,20.09,89.35
2022-08-15 19:00:00,165.88,19.98,88.55
2022-08-15 19:30:00,165.74,19.88,88.2
2022-08-16 13:30:00,165.46,20.19,88.23
2022-08-16 14:00:00,165.58,20.31,88.82
2022-08-16 14:30:00,165.49,20.08,88.25
2022-08-16 15:00:00,165.36,19.74,87.47
2022-08-16 15:30:00,165.35,19.8,86.96
2022-08-16 16:00:00,165.48,19.68,87.08
2022-08-16 16:30:00,165.51,19.68,87.05
2022-08-16 17:00:00,165.38,19.52,86.62
2022-08-16 17:30:00,165.515,19.56,86.33
2022-08-16 18:00:00,165.53,19.82,86.33
2022-08-16 18:30:00,165.59,19.99,87.73
2022-08-16 19:00:00,165.53,19.58,87.75
2022-08-16 19:30:00,165.45,19.67,88.24
2022-08-17 13:30:00,164.71,19.85,86.83
2022-08-17 14:00:00,164.75,20.25,87.63
2022-08-17 14:30:00,164.54,20.36,89.29
2022-08-17 15:00:00,164.25,20.31,87.84
2022-08-17 15:30:00,164.19,20.41,89.25
2022-08-17 16:00:00,164.04,20.16,88.41
2022-08-17 16:30:00,164.22,20.32,87.55
2022-08-17 17:00:00,164.2,20.09,87.42
2022-08-17 17:30:00,164.11,19.75,87.53
2022-08-17 18:00:00,164.7,19.41,86.14
2022-08-17 18:30:00,164.59,19.66,86.4
2022-08-17 19:00:00,164.53,20.03,87.25
2022-08-17 19:30:00,164.38,20.02,87.49
2022-08-18 13:30:00,164.52,20.34,88.35
2022-08-18 14:00:00,164.35,19.94,87.89
2022-08-18 14:30:00,164.16,19.78,87.06
2022-08-18 15:00:00,164.16,19.69,86.72
2022-08-18 15:30:00,163.98,19.74,86.68
2022-08-18 16:00:00,163.74,19.97,87.35
2022-08-18 16:30:00,163.77,19.8,87.15
2022-08-18 17:00:00,163.76,19.77,86.2
2022-08-18 17:30:00,163.84,19.77,86.42
2022-08-18 18:00:00,163.88,19.76,85.17
2022-08-18 18:30:00,163.96,19.56,85.3
2022-08-18 19:00:00,164.015,19.51,84.56
2022-08-18 19:30:00,163.97,19.5,85.81
2022-08-19 13:30:00,163.19,20.7,90.5
2022-08-19 14:00:00,163.03,20.76,90.53
2022-08-19 14:30:00,162.86,21.2,91.42
2022-08-19 15:00:00,162.945,20.95,91.75
2022-08-19 15:30:00,162.99,20.94,90.25
2022-08-19 16:00:00,163.0,20.49,90.01
2022-08-19 16:30:00,163.04,20.47,89.84
2022-08-19 17:00:00,162.99,20.78,90.26
2022-08-19 17:30:00,163.01,20.52,90.22
2022-08-19 18:00:00,162.94,20.77,90.78
2022-08-19 18:30:00,162.74,20.96,90.34
2022-08-19 19:00:00,162.65,20.58,89.48
2022-08-19 19:30:00,162.73,20.56,89.05
2022-08-22 13:30:00,161.51,23.21,93.64
2022-08-22 14:00:00,161.72,23.38,94.55
2022-08-22 14:30:00,161.89,23.5,93.81
2022-08-22 15:00:00,161.7,23.24,93.47
2022-08-22 15:30:00,161.84,23.24,92.81
2022-08-22 16:00:00,161.84,23.32,93.78
2022-08-22 16:30:00,161.65,23.47,93.58
2022-08-22 17:00:00,161.67,23.92,94.48
2022-08-22 17:30:00,161.77,24.29,94.87
2022-08-22 18:00:00,161.755,24.37,95.25
2022-08-22 18:30:00,161.84,24.2,95.5
2022-08-22 19:00:00,161.78,24.14,94.68
2022-08-22 19:30:00,161.63,23.9,95.43
2022-08-23 13:30:00,162.77,23.26,92.77
2022-08-23 14:00:00,162.92,23.36,91.83
2022-08-23 14:30:00,163.05,23.82,92.56
2022-08-23 15:00:00,163.16,23.75,92.72
2022-08-23 15:30:00,163.04,23.84,92.68
2022-08-23 16:00:00,162.93,23.94,93.44
2022-08-23 16:30:00,163.02,23.92,92.66
2022-08-23 17:00:00,162.88,23.87,92.31
2022-08-23 17:30:00,162.8,23.86,92.3
2022-08-23 18:00:00,162.84,23.67,91.71
2022-08-23 18:30:00,162.67,23.68,92.11
2022-08-23 19:00:00,162.755,23.85,91.82
2022-08-23 19:30:00,162.78,24.15,92.56
2022-08-24 13:30:00,162.65,23.58,90.98
2022-08-24 14:00:00,163.03,23.51,89.51
2022-08-24 14:30:00,163.35,23.42,89.43
2022-08-24 15:00:00,163.32,23.04,88.3
2022-08-24 15:30:00,163.19,22.85,87.25
2022-08-24 16:00:00,163.13,23.17,87.87
2022-08-24 16:30:00,162.97,23.1,88.12
2022-08-24 17:00:00,162.91,23.27,88.02
2022-08-24 17:30:00,162.98,22.96,87.82
2022-08-24 18:00:00,163.0,23.0,87.85
2022-08-24 18:30:00,163.06,22.77,87.53
2022-08-24 19:00:00,163.09,22.91,87.02
2022-08-24 19:30:00,163.27,22.88,86.82
2022-08-25 13:30:00,163.37,22.44,85.56
2022-08-25 14:00:00,163.66,22.08,85.1
2022-08-25 14:30:00,163.61,22.21,84.86
2022-08-25 15:00:00,163.64,22.43,86.19
2022-08-25 15:30:00,163.56,22.54,86.12
2022-08-25 16:00:00,163.65,22.48,86.1
2022-08-25 16:30:00,163.79,22.54,86.05
2022-08-25 17:00:00,163.81,22.24,84.86
2022-08-25 17:30:00,163.85,22.22,84.96
2022-08-25 18:00:00,163.68,22.16,84.71
2022-08-25 18:30:00,163.6,22.24,84.26
2022-08-25 19:00:00,163.545,22.06,83.81
2022-08-25 19:30:00,163.75,21.87,83.26
2022-08-26 13:30:00,163.18,22.0,84.92
2022-08-26 14:00:00,162.71,23.56,86.3
2022-08-26 14:30:00,162.26,23.75,86.88
2022-08-26 15:00:00,161.83,23.57,88.08
2022-08-26 15:30:00,161.82,23.9,88.72
2022-08-26 16:00:00,161.64,24.17,90.23
2022-08-26 16:30:00,161.77,23.59,90.53
2022-08-26 17:00:00,161.87,23.93,90.26
2022-08-26 17:30:00,162.02,24.15,90.75
2022-08-26 18:00:00,161.92,24.61,91.26
2022-08-26 18:30:00,161.9,25.27,91.62
2022-08-26 19:00:00,161.8,25.83,91.37
2022-08-26 19:30:00,161.81,25.68,91.91
2022-08-29 13:30:00,162.17,26.66,92.94
2022-08-29 14:00:00,162.19,26.76,92.54
2022-08-29 14:30:00,161.9,26.67,93.13
2022-08-29 15:00:00,162.08,26.14,92.66
2022-08-29 15:30:00,162.12,25.89,91.48
2022-08-29 16:00:00,161.95,26.07,90.71
2022-08-29 16:30:00,161.91,25.64,90.44
2022-08-29 17:00:00,161.81,25.64,90.14
2022-08-29 17:30:00,161.92,25.83,89.79
2022-08-29 18:00:00,161.88,25.77,90.34
2022-08-29 18:30:00,161.82,25.83,90.25
2022-08-29 19:00:00,161.75,25.88,90.35
2022-08-29 19:30:00,161.89,26.2,91.21
2022-08-30 13:30:00,161.39,26.27,90.33
2022-08-30 14:00:00,160.76,27.02,91.13
2022-08-30 14:30:00,160.62,26.75,92.31
2022-08-30 15:00:00,160.77,26.83,91.1
2022-08-30 15:30:00,160.8,26.56,90.91
2022-08-30 16:00:00,160.665,27.05,91.8
2022-08-30 16:30:00,160.63,27.16,92.28
2022-08-30 17:00:00,160.69,27.28,92.53
2022-08-30 17:30:00,160.63,26.87,92.0
2022-08-30 18:00:00,160.585,26.82,92.96
2022-08-30 18:30:00,160.64,26.48,92.75
2022-08-30 19:00:00,160.65,26.51,91.74
2022-08-30 19:30:00,160.53,26.36,92.17
2022-08-31 13:30:00,159.87,25.65,88.55
2022-08-31 14:00:00,160.35,25.98,88.83
2022-08-31 14:30:00,160.33,25.95,88.36
2022-08-31 15:00:00,160.25,25.71,88.86
2022-08-31 15:30:00,160.14,25.67,88.27
2022-08-31 16:00:00,160.1,25.71,88.48
2022-08-31 16:30:00,159.87,25.68,88.31
2022-08-31 17:00:00,159.72,26.14,88.59
2022-08-31 17:30:00,159.55,25.91,88.99
2022-08-31 18:00:00,159.5,26.17,88.21
2022-08-31 18:30:00,159.4,25.79,88.68
2022-08-31 19:00:00,159.33,25.71,88.2
2022-08-31 19:30:00,159.32,25.87,87.99
2022-09-01 13:30:00,158.2,26.93,88.87
2022-09-01 14:00:00,157.98,27.0,89.37
2022-09-01 14:30:00,157.66,27.1,91.02
2022-09-01 15:00:00,157.83,26.84,91.03
2022-09-01 15:30:00,157.95,26.94,90.88
2022-09-01 16:00:00,158.19,27.19,90.64
2022-09-01 16:30:00,157.93,27.07,91.52
2022-09-01 17:00:00,158.23,26.55,89.98
2022-09-01 17:30:00,158.12,26.51,90.34
2022-09-01 18:00:00,158.15,25.99,88.7
2022-09-01 18:30:00,157.855,25.88,88.63
2022-09-01 19:00:00,157.99,25.92,88.31
2022-09-01 19:30:00,157.88,25.36,87.65
2022-09-02 13:30:00,159.52,24.1,84.95
2022-09-02 14:00:00,159.67,23.3,83.91
2022-09-02 14:30:00,160.025,23.38,83.63
2022-09-02 15:00:00,159.66,23.29,83.81
2022-09-02 15:30:00,159.88,23.3,83.98
2022-09-02 16:00:00,159.7,24.19,84.99
2022-09-02 16:30:00,159.69,25.28,87.15
2022-09-02 17:00:00,159.4,25.6,89.41
2022-09-02 17:30:00,159.34,25.69,89.94
2022-09-02 18:00:00,159.69,25.46,89.26
2022-09-02 18:30:00,159.63,25.34,89.3
2022-09-02 19:00:00,159.26,26.18,88.69
2022-09-02 19:30:00,159.27,25.54,89.25
2022-09-06 13:30:00,159.18,27.54,90.79
2022-09-06 14:00:00,159.23,26.86,92.5
2022-09-06 14:30:00,158.69,25.93,91.57
2022-09-06 15:00:00,158.65,26.18,91.2
2022-09-06 15:30:00,158.63,26.28,90.8
2022-09-06 16:00:00,158.65,26.65,92.1
2022-09-06 16:30:00,158.5,27.17,92.38
2022-09-06 17:00:00,158.57,26.91,93.31
2022-09-06 17:30:00,158.53,26.63,92.7
2022-09-06 18:00:00,158.385,26.69,92.28
2022-09-06 18:30:00,158.37,26.71,93.36
2022-09-06 19:00:00,158.47,26.87,93.21
2022-09-06 19:30:00,158.36,26.86,94.07
2022-09-07 13:30:00,158.74,26.35,91.86
2022-09-07 14:00:00,159.2,25.96,91.07
2022-09-07 14:30:00,159.43,25.55,90.75
2022-09-07 15:00:00,159.31,25.63,90.33
2022-09-07 15:30:00,159.34,25.68,90.51
2022-09-07 16:00:00,159.41,25.54,90.46
2022-09-07 16:30:00,159.75,25.06,89.69
2022-09-07 17:00:00,159.89,25.0,89.62
2022-09-07 17:30:00,159.94,24.87,89.26
2022-09-07 18:00:00,159.78,24.69,88.5
2022-09-07 18:30:00,159.74,24.55,88.57
2022-09-07 19:00:00,159.92,24.74,88.09
2022-09-07 19:30:00,159.96,24.76,88.03
2022-09-08 13:30:00,159.42,25.13,87.89
2022-09-08 14:00:00,158.81,24.37,87.18
2022-09-08 14:30:00,159.07,24.28,86.83
2022-09-08 15:00:00,159.11,24.26,86.53
2022-09-08 15:30:00,159.02,24.78,86.04
2022-09-08 16:00:00,158.96,24.56,87.72
2022-09-08 16:30:00,158.92,24.44,86.74
2022-09-08 17:00:00,159.23,24.02,86.31
2022-09-08 17:30:00,159.19,24.18,86.15
2022-09-08 18:00:00,159.21,24.02,86.35
2022-09-08 18:30:00,159.03,24.26,86.72
2022-09-08 19:00:00,159.12,23.91,86.32
2022-09-08 19:30:00,158.98,23.63,85.88
2022-09-09 13:30:00,159.59,22.85,84.78
2022-09-09 14:00:00,159.66,22.86,84.54
2022-09-09 14:30:00,159.69,23.08,84.53
2022-09-09 15:00:00,159.83,22.76,84.17
2022-09-09 15:30:00,159.94,22.94,84.34
2022-09-09 16:00:00,159.93,22.73,84.23
2022-09-09 16:30:00,160.21,22.79,84.02
2022-09-09 17:00:00,160.0,22.82,84.26
2022-09-09 17:30:00,159.89,22.93,84.28
2022-09-09 18:00:00,159.79,22.81,84.3
2022-09-09 18:30:00,159.8,22.81,83.95
2022-09-09 19:00:00,159.76,22.75,83.97
2022-09-09 19:30:00,159.81,22.92,84.28
2022-09-12 13:30:00,160.78,23.32,84.94
2022-09-12 14:00:00,160.97,23.4,85.24
2022-09-12 14:30:00,161.11,23.73,85.43
2022-09-12 15:00:00,161.27,23.54,85.39
2022-09-12 15:30:00,161.53,23.78,85.93
2022-09-12 16:00:00,161.375,23.56,85.08
2022-09-12 16:30:00,161.28,23.57,84.92
2022-09-12 17:00:00,161.1,23.73,85.0
2022-09-12 17:30:00,161.06,23.8,84.86
2022-09-12 18:00:00,160.7,24.1,85.71
2022-09-12 18:30:00,160.86,24.18,85.94
2022-09-12 19:00:00,160.705,24.06,85.31
2022-09-12 19:30:00,160.62,23.86,84.59
2022-09-13 13:30:00,159.045,25.71,87.17
2022-09-13 14:00:00,159.06,26.02,87.52
2022-09-13 14:30:00,158.87,25.98,87.7
2022-09-13 15:00:00,158.81,25.7,88.19
2022-09-13 15:30:00,158.44,25.71,88.22
2022-09-13 16:00:00,158.64,25.66,87.55
2022-09-13 16:30:00,158.85,25.58,86.63
2022-09-13 17:00:00,159.0,25.33,85.95
2022-09-13 17:30:00,158.7,25.62,86.44
2022-09-13 18:00:00,158.81,26.17,87.63
2022-09-13 18:30:00,158.65,26.56,89.98
2022-09-13 19:00:00,158.57,27.22,91.76
2022-09-13 19:30:00,158.55,27.18,94.74
2022-09-14 13:30:00,158.68,26.81,94.12
2022-09-14 14:00:00,158.56,27.04,96.22
2022-09-14 14:30:00,158.92,26.35,93.98
2022-09-14 15:00:00,158.64,26.51,94.28
2022-09-14 15:30:00,158.66,26.61,94.2
2022-09-14 16:00:00,158.52,26.45,94.37
2022-09-14 16:30:00,158.44,26.28,93.17
2022-09-14 17:00:00,158.29,26.49,93.55
2022-09-14 17:30:00,158.12,26.97,94.23
2022-09-14 18:00:00,158.04,26.7,94.38
2022-09-14 18:30:00,157.875,26.77,94.11
2022-09-14 19:00:00,157.88,27.07,94.09
2022-09-14 19:30:00,157.92,26.31,94.08
2022-09-15 13:30:00,157.39,25.75,91.34
2022-09-15 14:00:00,156.89,25.99,91.0
2022-09-15 14:30:00,155.4,26.32,91.64
2022-09-15 15:00:00,155.62,26.13,91.22
2022-09-15 15:30:00,155.04,26.6,92.14
2022-09-15 16:00:00,154.98,26.34,92.74
2022-09-15 16:30:00,155.075,25.8,91.28
2022-09-15 17:00:00,155.465,25.75,90.81
2022-09-15 17:30:00,155.12,26.27,90.9
2022-09-15 18:00:00,155.1,25.94,91.13
2022-09-15 18:30:00,154.9,26.49,91.74
2022-09-15 19:00:00,154.81,26.78,92.88
2022-09-15 19:30:00,154.98,26.29,93.09
2022-09-16 13:30:00,155.1,28.01,96.51
2022-09-16 14:00:00,156.23,27.35,95.47
2022-09-16 14:30:00,156.19,27.55,95.42
2022-09-16 15:00:00,156.08,27.81,95.02
2022-09-16 15:30:00,155.88,27.43,94.34
2022-09-16 16:00:00,155.84,27.8,94.96
2022-09-16 16:30:00,155.885,27.71,93.9
2022-09-16 17:00:00,155.96,27.35,94.33
2022-09-16 17:30:00,155.67,27.42,94.26
2022-09-16 18:00:00,156.01,26.95,93.46
2022-09-16 18:30:00,156.07,26.53,92.64
2022-09-16 19:00:00,155.935,26.44,92.82
2022-09-16 19:30:00,155.85,26.2,92.53
2022-09-19 13:30:00,155.05,26.97,93.09
2022-09-19 14:00:00,155.275,26.56,93.31
2022-09-19 14:30:00,155.7,26.56,92.41
2022-09-19 15:00:00,155.885,26.89,92.47
2022-09-19 15:30:00,155.6,26.67,91.78
2022-09-19 16:00:00,155.59,26.26,91.94
2022-09-19 16:30:00,155.62,26.22,90.48
2022-09-19 17:00:00,155.5,26.12,90.3
2022-09-19 17:30:00,155.61,26.07,90.55
2022-09-19 18:00:00,155.56,25.98,91.04
2022-09-19 18:30:00,155.62,25.71,89.69
2022-09-19 19:00:00,155.87,25.64,88.57
2022-09-19 19:30:00,155.97,25.78,89.14
2022-09-20 13:30:00,155.11,26.7,90.06
2022-09-20 14:00:00,155.02,26.95,89.03
2022-09-20 14:30:00,155.1,26.34,88.15
2022-09-20 15:00:00,155.05,26.58,88.53
2022-09-20 15:30:00,155.11,26.57,87.98
2022-09-20 16:00:00,154.89,26.88,88.27
2022-09-20 16:30:00,154.97,27.07,88.97
2022-09-20 17:00:00,154.87,27.48,89.86
2022-09-20 17:30:00,155.07,27.55,90.88
2022-09-20 18:00:00,155.06,27.53,90.21
2022-09-20 18:30:00,154.97,27.33,91.03
2022-09-20 19:00:00,155.03,27.04,90.66
2022-09-20 19:30:00,155.07,27.13,91.19
2022-09-21 13:30:00,155.72,26.66,90.5
2022-09-21 14:00:00,155.53,26.32,89.45
2022-09-21 14:30:00,155.34,26.57,89.83
2022-09-21 15:00:00,155.28,26.58,89.76
2022-09-21 15:30:00,155.3,26.7,89.64
2022-09-21 16:00:00,155.32,26.82,89.73
2022-09-21 16:30:00,155.1,26.88,89.57
2022-09-21 17:00:00,155.31,26.76,89.67
2022-09-21 17:30:00,155.38,27.19,88.68
2022-09-21 18:00:00,155.14,26.66,89.78
2022-09-21 18:30:00,157.05,26.31,87.57
2022-09-21 19:00:00,156.42,27.82,88.73
2022-09-21 19:30:00,155.79,28.0,91.41
2022-09-22 13:30:00,155.85,28.0,91.3
2022-09-22 14:00:00,156.26,27.7,89.79
2022-09-22 14:30:00,155.64,27.95,90.28
2022-09-22 15:00:00,155.57,27.97,90.27
2022-09-22 15:30:00,155.62,27.97,90.45
2022-09-22 16:00:00,155.72,27.84,90.04
2022-09-22 16:30:00,155.91,27.89,90.56
2022-09-22 17:00:00,155.82,27.57,90.01
2022-09-22 17:30:00,155.71,27.81,89.25
2022-09-22 18:00:00,155.56,27.69,89.96
2022-09-22 18:30:00,155.54,27.25,89.33
2022-09-22 19:00:00,155.865,27.0,89.34
2022-09-22 19:30:00,155.69,27.28,89.61
2022-09-23 13:30:00,153.2,28.88,93.47
2022-09-23 14:00:00,153.41,29.2,93.0
2022-09-23 14:30:00,153.03,29.21,94.9
2022-09-23 15:00:00,153.35,29.14,95.9
2022-09-23 15:30:00,153.32,30.02,95.88
2022-09-23 16:00:00,153.39,30.79,98.83
2022-09-23 16:30:00,153.32,30.09,98.12
2022-09-23 17:00:00,153.51,30.86,99.3
2022-09-23 17:30:00,153.18,30.84,99.57
2022-09-23 18:00:00,153.11,31.99,103.68
2022-09-23 18:30:00,152.76,31.31,105.2
2022-09-23 19:00:00,152.99,30.55,104.44
2022-09-23 19:30:00,153.01,29.94,102.48
2022-09-26 13:30:00,153.38,30.86,101.09
2022-09-26 14:00:00,153.31,30.17,100.63
2022-09-26 14:30:00,153.12,30.71,101.33
2022-09-26 15:00:00,152.62,31.24,103.3
2022-09-26 15:30:00,152.23,31.31,102.97
2022-09-26 16:00:00,151.88,32.17,105.02
2022-09-26 16:30:00,151.93,31.97,105.13
2022-09-26 17:00:00,151.445,32.3,107.12
2022-09-26 17:30:00,151.32,32.15,109.22
2022-09-26 18:00:00,151.18,32.36,109.53
2022-09-26 18:30:00,151.58,31.44,109.9
2022-09-26 19:00:00,151.53,31.88,109.81
2022-09-26 19:30:00,151.24,32.42,109.73
2022-09-27 13:30:00,152.66,32.31,106.05
2022-09-27 14:00:00,152.18,31.2,106.65
2022-09-27 14:30:00,152.34,31.06,105.49
2022-09-27 15:00:00,152.02,31.84,107.07
2022-09-27 15:30:00,152.21,32.77,108.08
2022-09-27 16:00:00,151.91,33.17,113.3
2022-09-27 16:30:00,151.78,33.24,112.38
2022-09-27 17:00:00,151.7,33.51,115.31
2022-09-27 17:30:00,151.89,33.72,116.15
2022-09-27 18:00:00,151.79,33.1,116.27
2022-09-27 18:30:00,151.96,33.09,114.85
2022-09-27 19:00:00,151.61,33.41,114.82
2022-09-27 19:30:00,151.54,32.72,114.26
2022-09-28 13:30:00,153.66,33.11,114.14
2022-09-28 14:00:00,153.74,32.14,112.41
2022-09-28 14:30:00,153.72,31.86,111.02
2022-09-28 15:00:00,154.01,31.78,110.01
2022-09-28 15:30:00,154.49,31.43,109.29
2022-09-28 16:00:00,154.2,31.55,109.52
2022-09-28 16:30:00,154.56,31.03,108.95
2022-09-28 17:00:00,154.72,31.16,108.16
2022-09-28 17:30:00,154.69,30.84,108.04
2022-09-28 18:00:00,154.6,30.77,108.06
2022-09-28 18:30:00,154.805,30.32,107.4
2022-09-28 19:00:00,154.53,30.23,106.54
2022-09-28 19:30:00,154.67,30.32,106.3
2022-09-29 13:30:00,153.98,33.03,111.68
2022-09-29 14:00:00,153.5,33.14,113.42
2022-09-29 14:30:00,153.98,32.28,112.32
2022-09-29 15:00:00,154.32,32.62,111.86
2022-09-29 15:30:00,154.58,31.89,108.98
2022-09-29 16:00:00,154.63,31.88,108.54
2022-09-29 16:30:00,154.49,32.62,108.89
2022-09-29 17:00:00,154.62,32.48,109.52
2022-09-29 17:30:00,154.43,33.0,110.31
2022-09-29 18:00:00,154.39,32.51,110.78
2022-09-29 18:30:00,154.48,32.64,110.78
2022-09-29 19:00:00,154.5,31.98,109.21
2022-09-29 19:30:00,154.66,31.86,108.08
2022-09-30 13:30:00,155.53,30.81,107.53
2022-09-30 14:00:00,155.76,30.38,107.57
2022-09-30 14:30:00,155.81,29.52,105.44
2022-09-30 15:00:00,155.82,29.88,103.23
2022-09-30 15:30:00,155.63,30.54,103.96
2022-09-30 16:00:00,155.23,30.1,104.15
2022-09-30 16:30:00,154.98,30.26,104.13
2022-09-30 17:00:00,154.93,30.65,103.93
2022-09-30 17:30:00,154.82,31.18,105.33
2022-09-30 18:00:00,154.95,31.35,106.02
2022-09-30 18:30:00,154.75,31.38,106.94
2022-09-30 19:00:00,154.84,31.74,105.08
2022-09-30 19:30:00,154.72,31.6,107.63
2022-10-03 13:30:00,155.43,30.07,106.48
2022-10-03 14:00:00,157.0,30.16,103.77
2022-10-03 14:30:00,157.12,30.0,103.28
2022-10-03 15:00:00,157.36,30.26,103.67
2022-10-03 15:30:00,157.43,30.27,104.19
2022-10-03 16:00:00,157.29,30.31,104.52
2022-10-03 16:30:00,157.48,29.96,104.45
2022-10-03 17:00:00,157.72,29.77,104.0
2022-10-03 17:30:00,157.89,29.83,103.4
2022-10-03 18:00:00,158.08,29.74,102.86
2022-10-03 18:30:00,158.3,29.67,102.91
2022-10-03 19:00:00,158.145,30.14,102.62
2022-10-03 19:30:00,158.42,30.13,103.17
2022-10-04 13:30:00,159.24,28.76,99.46
2022-10-04 14:00:00,159.42,28.92,99.02
2022-10-04 14:30:00,160.25,29.16,99.2
2022-10-04 15:00:00,160.76,29.11,98.76
2022-10-04 15:30:00,160.72,29.15,98.85
2022-10-04 16:00:00,160.89,29.12,98.5
2022-10-04 16:30:00,160.51,29.48,99.07
2022-10-04 17:00:00,160.33,29.34,99.02
2022-10-04 17:30:00,160.53,29.04,98.4
2022-10-04 18:00:00,160.59,28.99,98.35
2022-10-04 18:30:00,160.79,29.05,97.01
2022-10-04 19:00:00,160.71,28.96,96.73
2022-10-04 19:30:00,160.66,29.07,96.26
2022-10-05 13:30:00,159.13,30.01,98.47
2022-10-05 14:00:00,158.64,29.9,99.67
2022-10-05 14:30:00,159.01,29.91,99.29
2022-10-05 15:00:00,159.11,29.45,98.44
2022-10-05 15:30:00,159.19,29.41,97.41
2022-10-05 16:00:00,159.3,29.23,96.88
2022-10-05 16:30:00,159.14,29.0,96.49
2022-10-05 17:00:00,159.44,29.0,95.53
2022-10-05 17:30:00,159.57,29.02,95.25
2022-10-05 18:00:00,159.68,29.11,94.61
2022-10-05 18:30:00,159.97,28.77,94.24
2022-10-05 19:00:00,159.92,28.82,93.19
2022-10-05 19:30:00,159.785,28.65,93.02
2022-10-06 13:30:00,159.63,29.76,95.02
2022-10-06 14:00:00,159.16,29.61,96.47
2022-10-06 14:30:00,159.43,29.37,94.73
2022-10-06 15:00:00,159.57,29.39,94.59
2022-10-06 15:30:00,159.12,29.89,95.24
2022-10-06 16:00:00,159.29,29.58,95.18
2022-10-06 16:30:00,159.41,29.67,94.94
2022-10-06 17:00:00,159.51,29.78,94.91
2022-10-06 17:30:00,159.46,29.72,94.94
2022-10-06 18:00:00,159.51,30.08,95.53
2022-10-06 18:30:00,159.5,30.57,96.59
2022-10-06 19:00:00,159.7,30.38,96.75
2022-10-06 19:30:00,159.64,30.41,97.33
2022-10-07 13:30:00,158.12,31.34,100.96
2022-10-07 14:00:00,158.22,31.41,102.11
2022-10-07 14:30:00,158.45,31.11,101.53
2022-10-07 15:00:00,158.44,31.13,101.77
2022-10-07 15:30:00,158.63,31.22,102.63
2022-10-07 16:00:00,158.59,31.63,102.92
2022-10-07 16:30:00,158.31,31.71,102.95
2022-10-07 17:00:00,158.48,31.47,102.97
