Dates,TLT,VIX,VVIX
2008-12-31,75.22126108,40.0,85.6
2009-01-02,73.33048802,39.18999,84.41
2009-01-05,71.43971496,39.07999,90.89
2009-01-06,70.7212212,38.56,90.33
2009-01-07,70.99852198,43.39,93.99
2009-01-08,70.94180509,42.56,93.14
2009-01-09,71.0489489,42.81999,91.52
2009-01-12,71.78634409,45.84,93.26
2009-01-13,71.86198131,43.26999,92.5
2009-01-14,73.04685946,49.14,99.88
2009-01-15,73.16661472,51.0,96.44
2009-01-16,72.03845346,46.10999,98.79
2009-01-20,72.02584831,56.64999,104.02
2009-01-21,69.75061806,46.42,100.81
2009-01-22,68.40816289,47.28999,98.87
2009-01-23,67.87245016,47.26999,95.7
2009-01-26,67.28000794,45.68999,96.17
2009-01-27,68.86194842,42.25,95.48
2009-01-28,67.14135125,39.65999,98.22
2009-01-29,65.59721992,42.62999,98.98
2009-01-30,65.38923488,44.84,98.72
2009-02-02,66.60598398,45.51999,96.48
2009-02-03,65.01967579,43.06,92.25
2009-02-04,64.79215748,43.84999,91.57
2009-02-05,64.84903706,43.73,92.26
2009-02-06,64.64679225,43.37,94.01
2009-02-09,64.85535701,43.64,94.38
2009-02-10,66.26471284,46.67,95.98
2009-02-11,67.12422644,44.53,94.67
2009-02-12,66.49223114,41.25,91.04
2009-02-13,64.722638,42.92999,91.93
2009-02-17,66.73870931,48.65999,95.07
2009-02-18,66.16990722,48.45999,89.11
2009-02-19,65.0449556,47.07999,88.27
2009-02-20,65.67695089,49.29999,90.66
2009-02-23,66.28366638,52.62,93.02
2009-02-24,66.21414689,45.48999,89.13
2009-02-25,65.44943259,44.67,88.93
2009-02-26,64.76055772,44.65999,89.37
2009-02-27,64.3876805,46.34999,91.08
2009-03-02,65.45374347,52.64999,93.86
2009-03-03,65.01645568,50.92999,90.75
2009-03-04,64.71859298,47.56,85.6
2009-03-05,66.51845051,50.17,89.88
2009-03-06,66.07481254,49.32999,88.26
2009-03-09,65.68822479,49.67999,90.09
2009-03-10,64.42706779,44.37,85.36
2009-03-11,65.12418691,43.60999,85.35
2009-03-12,65.43473096,41.17999,81.81
2009-03-13,65.10518074,42.35999,78.13
2009-03-16,64.07850505,43.73999,80.07
2009-03-17,63.72994232,40.79999,75.21
2009-03-18,66.14453143,40.06,74.8
2009-03-19,66.22691898,43.67999,73.56
2009-03-20,65.85934374,45.89,73.11
2009-03-23,65.28896836,43.23,71.39
2009-03-24,65.91004377,42.92999,70.16
2009-03-25,65.02279952,42.25,71.76
2009-03-26,65.77694985,40.35999,70.97
2009-03-27,66.26494401,41.03999,71.68
2009-03-30,66.51845051,45.53999,74.68
2009-03-31,66.99376333,44.14,72.71
2009-04-01,67.60525553,42.28,70.39
2009-04-02,66.77902486,42.03999,69.61
2009-04-03,65.41254958,39.7,67.86
2009-04-06,65.13290012,40.92999,68.26
2009-04-07,65.29815388,40.39,66.39
2009-04-08,65.87650709,38.84999,68.72
2009-04-09,65.05028278,36.53,65.22
2009-04-13,65.64770299,37.81,67.51
2009-04-14,65.99091549,37.67,65.79
2009-04-15,65.87650709,36.17,64.95
2009-04-16,65.35534855,35.78999,69.72
2009-04-17,64.63715791,33.93999,68.92
2009-04-20,65.61593736,39.17999,75.48
2009-04-21,64.96765272,37.14,75.48
2009-04-22,64.57360757,38.09999,75.52
2009-04-23,64.56724555,37.14999,72.81
2009-04-24,63.91897362,36.81999,72.04
2009-04-27,64.19226105,38.31999,74.16
2009-04-28,63.14358195,37.95,74.22
2009-04-29,62.58427669,36.07999,72.12
2009-04-30,62.33640558,36.5,71.42
2009-05-01,61.90716865,35.29999,69.82
2009-05-04,62.11116077,34.53,70.36
2009-05-05,62.03466771,33.35999,70.77
2009-05-06,61.88804379,32.45,71.15
2009-05-07,60.3771863,33.43999,72.79
2009-05-08,60.52380384,32.04999,74.66
2009-05-11,61.38441612,32.87,76.86
2009-05-12,61.60754585,31.79999,77.53
2009-05-13,62.27691592,33.64999,81.87
2009-05-14,62.51917051,31.37,79.38
2009-05-15,62.5000329,33.12,80.29
2009-05-18,61.53104642,30.23999,76.41
2009-05-19,61.20591744,28.79999,74.4
2009-05-20,61.84979407,29.03,77.45
2009-05-21,60.29430553,31.34999,84.69
2009-05-22,59.62493547,32.62999,87.28
2009-05-26,58.72606709,30.62,91.23
2009-05-27,57.68822475,32.35999,90.86
2009-05-28,58.5220686,31.67,88.19
2009-05-29,60.03293246,28.92,83.91
2009-06-01,58.25840048,30.03999,84.23
2009-06-02,58.57178962,29.62999,83.82
2009-06-03,59.12181953,31.01999,84.89
2009-06-04,57.90024147,30.17999,81.26
2009-06-05,57.45893841,29.62,82.11
2009-06-08,57.31183738,29.76999,82.69
2009-06-09,57.30544808,28.26999,81.64
2009-06-10,56.40364846,28.45999,86.92
2009-06-11,57.03042673,28.10999,85.22
2009-06-12,57.54208246,28.14999,85.43
2009-06-15,58.06013389,30.81,85.05
2009-06-16,59.07065395,32.67999,88.49
2009-06-17,58.73807773,31.53999,86.49
2009-06-18,57.8490759,30.03,83.87
2009-06-19,58.64214228,27.98999,84.15
2009-06-22,59.21135928,31.17,86.1
2009-06-23,59.90849021,30.57999,85.64
2009-06-24,59.30729473,29.04999,83.96
2009-06-25,60.39455676,26.35999,82.57
2009-06-26,60.4968943,25.92999,77.6
2009-06-29,60.58643405,25.34999,79.69
2009-06-30,60.4841093,26.34999,79.6
2009-07-01,60.36432328,26.21999,79.68
2009-07-02,60.50548135,27.95,81.32
2009-07-06,60.38998839,29.0,83.2
2009-07-07,60.79421377,30.84999,85.63
2009-07-08,61.91706204,31.29999,86.17
2009-07-09,61.17919673,29.78,82.88
2009-07-10,61.74382259,29.01999,81.42
2009-07-13,61.3973437,26.31,80.58
2009-07-14,60.37716225,25.01999,81.52
2009-07-15,58.82441066,25.89,85.64
2009-07-16,59.45962839,25.42,83.64
2009-07-17,58.54210736,24.34,82.49
2009-07-20,58.85008218,24.39999,80.98
2009-07-21,60.02426066,23.87,80.45
2009-07-22,59.48529991,23.46999,75.3
2009-07-23,58.39452018,23.42999,72.8
2009-07-24,58.67684273,23.09,73.01
2009-07-27,58.00312735,24.28,74.35
2009-07-28,58.51643584,25.00999,76.68
2009-07-29,58.83724963,25.60999,77.1
2009-07-30,59.67136549,25.39999,73.88
2009-07-31,60.83271142,25.92,73.47
2009-08-03,59.91111537,25.56,72.79
2009-08-04,59.43471706,24.89,71.05
2009-08-05,58.54628016,24.89999,70.13
2009-08-06,58.74585512,25.67,73.17
2009-08-07,58.25658101,24.75999,71.53
2009-08-10,58.98405749,24.98999,72.59
2009-08-11,59.66646866,25.98999,75.6
2009-08-12,59.0291228,25.45,81.28
2009-08-13,59.86605649,24.70999,79.96
2009-08-14,60.09782096,24.26999,80.45
2009-08-17,60.98624499,27.89,84.22
2009-08-18,60.63215395,26.17999,81.11
2009-08-19,61.13432317,26.25999,76.32
2009-08-20,61.63647952,25.09,76.7
2009-08-21,60.3682064,25.00999,76.55
2009-08-24,61.46264973,25.14,78.47
2009-08-25,61.81029,24.92,77.76
2009-08-26,62.09356412,24.95,77.97
2009-08-27,61.84893029,24.67999,75.59
2009-08-28,62.1321851,24.75999,74.41
2009-08-31,62.19013909,26.00999,77.12
2009-09-01,62.03995665,29.14999,81.0
2009-09-02,62.94414736,28.89999,77.07
2009-09-03,62.55663336,27.09999,75.48
2009-09-04,61.49099409,25.25999,77.51
2009-09-08,61.05826443,25.62,75.69
2009-09-09,60.98722138,24.31999,76.17
2009-09-10,62.1109997,23.54999,71.39
2009-09-11,62.45329802,24.14999,72.36
2009-09-14,61.83329242,23.85999,71.14
2009-09-15,61.51682147,23.42,72.25
2009-09-16,61.62661527,23.68999,71.7
2009-09-17,62.40163035,23.64999,69.36
2009-09-18,61.84619642,23.92,70.39
2009-09-21,61.98828898,24.06,71.0
2009-09-22,62.1174517,23.07999,68.26
2009-09-23,62.30475346,23.48999,68.18
2009-09-24,62.48559031,24.95,70.78
2009-09-25,63.27998076,25.60999,71.74
2009-09-28,63.83540823,24.87999,70.54
2009-09-29,63.7772821,25.18999,68.99
2009-09-30,63.71915597,25.60999,71.32
2009-10-01,64.59200427,28.26999,76.25
2009-10-02,64.14497189,28.67999,76.13
2009-10-05,64.151457,26.84,73.56
2009-10-06,63.51654416,25.7,71.5
2009-10-07,64.26159382,24.67999,71.01
2009-10-08,63.58780916,24.17999,68.1
2009-10-09,62.13011598,23.12,65.54
2009-10-12,62.22730201,23.00999,64.97
2009-10-13,62.55123383,22.98999,64.97
2009-10-14,61.62478883,22.85999,68.84
2009-10-15,61.33972235,21.71999,67.07
2009-10-16,61.83858383,21.42999,69.85
2009-10-19,62.32448155,21.48999,67.76
2009-10-20,62.66137064,20.89999,68.63
2009-10-21,62.28560974,22.21999,78.16
2009-10-22,61.98111383,20.68999,77.6
2009-10-23,61.51465201,22.26999,79.88
2009-10-26,60.71777974,24.31,82.28
2009-10-27,61.54704519,24.82999,80.41
2009-10-28,61.83858383,27.90999,85.43
2009-10-29,61.16480565,24.75999,78.1
2009-10-30,62.05237883,30.68999,89.9
2009-11-02,61.77830087,29.78,91.98
2009-11-03,61.16084934,28.81,90.16
2009-11-04,60.60188733,27.71999,85.97
2009-11-05,60.60188733,25.42999,79.1
2009-11-06,60.66037686,24.18999,73.72
2009-11-09,60.731872,23.14999,68.83
2009-11-10,60.62137951,22.84,68.49
2009-11-11,60.87486228,23.03999,73.05
2009-11-12,60.76437629,24.23999,80.77
2009-11-13,61.04385079,23.35999,80.28
2009-11-16,61.7588022,22.89,83.31
2009-11-17,62.09027967,22.40999,83.97
2009-11-18,61.72630441,21.62999,79.15
2009-11-19,61.8367969,22.62999,79.27
2009-11-20,61.82379778,22.18999,75.56
2009-11-23,61.74580308,21.15999,75.84
2009-11-24,62.13578307,20.46999,75.05
2009-11-25,62.42175064,20.48,73.91
2009-11-27,62.65573473,24.84999,83.24
2009-11-30,62.80523107,24.50999,81.58
2009-12-01,62.10533986,21.92,80.74
2009-12-02,62.15750182,21.12,78.26
2009-12-03,61.5119975,22.45999,78.52
2009-12-04,60.85997294,21.25,77.18
2009-12-07,60.93822241,22.09999,77.75
2009-12-08,61.02950585,23.68999,79.57
2009-12-09,60.74912876,22.65999,84.93
2009-12-10,60.051469,22.31999,84.56
2009-12-11,60.04494223,21.59,82.87
2009-12-14,60.11666493,21.14999,81.64
2009-12-15,59.84932834,21.48999,80.99
2009-12-16,59.77760564,20.53999,82.05
2009-12-17,60.76216925,22.50999,83.56
2009-12-18,60.50135291,21.67999,81.75
2009-12-21,59.42551889,20.48999,79.62
2009-12-22,59.09298637,19.53999,71.45
2009-12-23,59.10602034,19.70999,69.81
2009-12-24,58.49313029,19.46999,68.81
2009-12-28,58.33012415,19.92999,69.89
2009-12-29,58.71499706,20.00999,69.1
2009-12-30,59.10107123,19.95999,70.36
2009-12-31,58.81969337,21.67999,74.99
2010-01-04,58.76734521,20.03999,73.3
2010-01-05,59.14686932,19.34999,70.36
2010-01-06,58.35509697,19.15999,67.65
2010-01-07,58.4532563,19.06,67.15
2010-01-08,58.42707568,18.12999,65.71
2010-01-11,58.10644978,17.54999,64.87
2010-01-12,59.10107123,18.25,70.42
2010-01-13,58.41399518,17.84999,75.53
2010-01-14,59.23193507,17.62999,74.52
2010-01-15,59.59837214,17.90999,74.27
2010-01-19,59.42824719,17.57999,73.5
2010-01-20,60.03025095,18.67999,80.36
2010-01-21,60.30507221,22.26999,88.82
2010-01-22,60.2003759,27.31,100.06
2010-01-25,59.9255481,25.40999,90.58
2010-01-26,59.94517866,24.54999,90.04
2010-01-27,59.91246106,23.14,85.86
2010-01-28,59.87973692,23.73,87.91
2010-01-29,60.40322499,24.62,89.0
2010-02-01,59.85476624,22.59,83.73
2010-02-02,60.02550501,21.48,80.98
2010-02-03,59.32944949,21.59999,80.55
2010-02-04,60.26847008,26.07999,91.42
2010-02-05,60.39980255,26.10999,88.22
2010-02-08,60.4786086,26.50999,90.01
2010-02-09,59.87446611,26.0,88.8
2010-02-10,59.30317643,25.39999,92.18
2010-02-11,58.98141845,23.95999,89.59
2010-02-12,59.22437695,22.73,88.16
2010-02-16,59.33600955,22.25,81.77
2010-02-17,58.65964733,21.71999,80.29
2010-02-18,58.42324889,20.62999,79.2
2010-02-19,58.73844681,20.01999,77.97
2010-02-22,58.49548175,19.93999,75.44
2010-02-23,59.40824241,21.37,77.82
2010-02-24,59.55270812,20.26999,75.93
2010-02-25,59.88760592,20.09999,75.3
2010-02-26,60.19623722,19.5,73.13
2010-03-01,60.16965249,19.25999,73.24
2010-03-02,60.09060324,19.06,73.43
2010-03-03,59.93909877,18.82999,72.61
2010-03-04,60.25528917,18.71999,70.51
2010-03-05,59.46479669,17.42,71.06
2010-03-08,59.15518714,17.78999,70.9
2010-03-09,59.1683686,17.92,71.49
2010-03-10,59.01685096,18.56999,76.2
2010-03-11,59.23423639,18.06,76.16
2010-03-12,59.60313288,17.57999,73.74
2010-03-15,59.52408363,18.0,75.22
2010-03-16,59.99837912,17.68999,76.41
2010-03-17,60.25528917,16.90999,73.16
2010-03-18,60.05766605,16.62,76.46
2010-03-19,60.1169464,16.96999,76.68
2010-03-22,60.18282736,16.87,77.75
2010-03-23,59.89956097,16.34999,78.31
2010-03-24,58.80605296,17.54999,80.68
2010-03-25,58.43056903,18.39999,83.82
2010-03-26,58.59525497,17.76999,81.56
2010-03-29,58.3712821,17.59,78.75
2010-03-30,58.55573034,17.12999,76.91
2010-03-31,58.95756402,17.59,77.49
2010-04-01,58.81320553,17.46999,78.29
2010-04-05,57.83463843,17.01999,76.97
2010-04-06,57.92720558,16.23,76.82
2010-04-07,58.66774285,16.62,78.16
2010-04-08,58.69419061,16.48,77.06
2010-04-09,58.83304135,16.14,78.24
2010-04-12,59.14380253,15.58,80.06
2010-04-13,59.3355554,16.2,79.97
2010-04-14,58.91899657,15.59,83.31
2010-04-15,58.98512258,15.89,83.1
2010-04-16,59.41489206,18.35999,86.29
2010-04-19,59.26942939,17.34,81.72
2010-04-20,59.48101808,15.73,79.65
2010-04-21,59.97029502,16.31999,83.89
2010-04-22,59.79176603,16.46999,85.76
2010-04-23,59.58019056,16.62,88.14
2010-04-26,59.64631657,17.46999,87.53
2010-04-27,60.48602633,22.81,103.23
2010-04-28,59.97029502,21.07999,101.7
2010-04-29,60.22154873,18.43999,92.44
2010-04-30,60.91580243,22.04999,101.41
2010-05-03,60.83620684,20.18999,95.68
2010-05-04,61.9309799,23.84,101.88
2010-05-05,62.29590425,24.90999,105.59
2010-05-06,64.22004419,32.79999,125.36
2010-05-07,63.41721725,40.95,135.38
2010-05-10,62.10349622,28.84,110.96
2010-05-11,61.94424987,28.31999,113.95
2010-05-12,61.47315908,25.51999,116.53
2010-05-13,61.87789336,26.67999,123.17
2010-05-14,62.95276808,31.23999,128.34
2010-05-17,62.72054349,30.84,120.97
2010-05-18,63.68261678,33.54999,135.82
2010-05-19,63.8949364,35.31999,128.44
2010-05-20,65.24183901,45.78999,145.12
2010-05-21,65.30818226,40.09999,130.67
2010-05-24,65.08259929,38.31999,123.87
2010-05-25,65.40108536,34.60999,119.36
2010-05-26,65.21529242,35.01999,115.68
2010-05-27,63.73569669,29.67999,107.64
2010-05-28,64.02763617,32.06999,110.13
2010-06-01,64.47758822,35.53999,109.92
2010-06-02,63.86508781,30.17,98.02
2010-06-03,63.39907168,29.46001,95.61
2010-06-04,65.10337693,35.48,103.31
2010-06-07,65.60268706,36.57001,102.76
2010-06-08,65.27647777,33.7,101.79
2010-06-09,65.20324562,33.73,111.77
2010-06-10,64.03818865,30.57001,108.61
2010-06-11,64.85039979,28.78999,103.69
2010-06-14,64.51752637,28.58,99.92
2010-06-15,64.25122098,25.87,99.0
2010-06-16,64.6173884,25.92,93.67
2010-06-17,65.14333506,25.05,89.65
2010-06-18,65.03680891,23.95,92.36
2010-06-21,64.85039979,24.88,96.01
2010-06-22,65.62267278,27.05,101.65
2010-06-23,66.06872317,26.91,98.93
2010-06-24,65.67591922,29.74,103.69
2010-06-25,65.94222461,28.53,97.51
2010-06-28,66.56136917,29.0,99.01
2010-06-29,67.28703989,34.13,104.0
2010-06-30,67.73974108,34.53999,105.16
2010-07-01,67.84628088,32.86,100.69
2010-07-02,67.30536711,30.12,97.19
2010-07-06,67.85962977,29.64999,97.58
2010-07-07,67.06496693,26.84,92.14
2010-07-08,66.63758882,25.71001,89.85
2010-07-09,66.25696188,24.98,88.58
2010-07-12,66.23024407,24.42999,91.75
2010-07-13,65.6626392,24.56,90.8
2010-07-14,66.32374638,24.89,96.13
2010-07-15,66.98484021,25.14,97.75
2010-07-16,67.31205158,26.25,101.57
2010-07-19,66.89802236,25.97,102.58
2010-07-20,66.99819578,23.92999,98.89
2010-07-21,68.13341887,25.64,97.02
2010-07-22,67.34544717,24.63,93.2
2010-07-23,66.63091772,23.47,89.9
2010-07-26,66.51739541,22.73,88.55
2010-07-27,65.87632158,23.19,90.14
2010-07-28,66.09001731,24.25,90.71
2010-07-29,66.06998396,24.13,90.62
2010-07-30,67.09836252,23.5,89.55
2010-08-02,66.15670757,22.00999,85.02
2010-08-03,66.53858083,22.63,85.04
2010-08-04,66.02941871,22.21001,85.05
2010-08-05,66.33759173,22.10001,86.52
2010-08-06,67.06113508,21.74001,87.44
2010-08-09,66.81325008,22.14,87.86
2010-08-10,66.95393776,22.37,90.35
2010-08-11,67.85165916,25.39,102.65
2010-08-12,67.68417383,25.73,99.75
2010-08-13,68.52829322,26.24001,99.54
2010-08-16,70.24335645,26.10001,98.73
2010-08-17,69.84138495,24.33,93.25
2010-08-18,70.02896853,24.59,91.3
2010-08-19,71.12097291,26.44,91.96
2010-08-20,71.04057325,25.49001,89.34
2010-08-23,71.05397878,25.66,87.66
2010-08-24,72.19287236,27.46001,85.7
2010-08-25,71.95839959,26.7,82.64
2010-08-26,72.63504035,27.37,82.95
2010-08-27,70.57832713,24.45,79.0
2010-08-30,71.92892217,27.21001,82.52
2010-08-31,72.72883214,26.05,81.49
2010-09-01,71.22520649,23.89,78.28
2010-09-02,70.47263827,23.19,79.05
2010-09-03,69.59912159,21.31,76.64
2010-09-07,71.02362572,23.8,78.98
2010-09-08,70.45919955,23.25,89.88
2010-09-09,69.0682855,22.81,87.97
2010-09-10,68.75248906,21.99001,87.6
2010-09-13,69.09180997,21.21001,87.33
2010-09-14,69.75366685,21.56,87.95
2010-09-15,68.71888554,22.10001,88.4
2010-09-16,68.04022356,21.72,87.63
2010-09-17,68.315724,22.00999,85.45
2010-09-20,68.71215947,21.5,81.5
2010-09-21,69.66630846,22.35001,80.97
2010-09-22,70.29121557,22.50999,81.86
2010-09-23,70.49414022,23.87,83.02
2010-09-24,69.54536671,21.71001,80.0
2010-09-27,70.75485135,22.53999,82.62
2010-09-28,71.23864521,22.60001,83.62
2010-09-29,70.94299341,23.25,83.35
2010-09-30,70.89595117,23.7,86.49
2010-10-01,70.55349325,22.5,84.08
2010-10-04,70.73559289,23.53,86.22
2010-10-05,70.31069373,21.75999,82.62
2010-10-06,71.1942142,21.49001,81.05
2010-10-07,70.60069752,21.56,80.7
2010-10-08,70.29046044,20.71001,81.41
2010-10-11,70.30395604,18.96001,84.75
2010-10-12,69.60927964,18.92999,84.77
2010-10-13,69.501362,19.07001,88.72
2010-10-14,68.46137073,19.88,87.14
2010-10-15,67.62641017,19.03,89.82
2010-10-18,68.17270909,19.09,91.75
2010-10-19,68.58411938,20.63,91.53
2010-10-20,68.73249686,19.78999,85.48
2010-10-21,67.91642071,19.27,83.59
2010-10-22,68.37504202,18.78,81.97
2010-10-25,68.57063052,19.85001,82.02
2010-10-26,67.51176159,20.22,82.79
2010-10-27,66.91824491,20.71001,80.42
2010-10-28,67.10035129,20.88,78.47
2010-10-29,67.72757664,21.2,77.46
2010-11-01,67.43624484,21.83,79.72
2010-11-02,68.32258457,21.57001,80.18
2010-11-03,66.92879843,19.56,76.57
2010-11-04,67.44977674,18.52,70.78
2010-11-05,66.29279893,18.25999,74.02
2010-11-08,66.59050082,18.28999,73.67
2010-11-09,65.12228921,19.08,76.49
2010-11-10,65.21024659,18.47,83.07
2010-11-12,64.82458732,20.61,88.18
2010-11-15,63.47139689,20.2,88.13
2010-11-16,65.04651055,22.58,93.65
2010-11-17,64.68926828,21.75999,89.25
2010-11-18,64.95314041,18.75,83.92
2010-11-19,65.35233159,18.03999,84.73
2010-11-22,65.62973562,18.37,78.39
2010-11-23,65.95450132,20.63,87.44
2010-11-24,64.77723242,19.56,81.55
2010-11-26,65.64056791,22.22,90.55
2010-11-29,66.23866455,21.53,89.01
2010-11-30,66.58373487,23.53999,95.73
2010-12-01,65.10620962,21.36,92.03
2010-12-02,64.93375903,19.39,87.74
2010-12-03,64.42455452,18.00999,84.28
2010-12-06,65.33433324,18.02,82.6
2010-12-07,63.93571819,17.99001,82.66
2010-12-08,63.31787659,17.74001,81.8
2010-12-09,63.63019548,17.25,79.8
2010-12-10,63.24319327,17.61,79.36
2010-12-13,63.48082883,17.55,81.67
2010-12-14,62.55406983,17.61,81.67
2010-12-15,61.7427441,17.94,83.42
2010-12-16,62.17048268,17.39,81.32
2010-12-17,63.30431139,16.11,86.62
2010-12-20,63.23641066,16.41,84.09
2010-12-21,63.67771445,16.49001,84.38
2010-12-22,63.22283188,15.45,86.03
2010-12-23,63.09382661,16.47,86.74
2010-12-27,63.65734627,17.67,87.44
2010-12-28,62.41090651,17.52,86.34
2010-12-29,63.46687098,17.28,85.71
2010-12-30,63.41918226,17.52,86.52
2010-12-31,64.12088768,17.75,86.36
2011-01-03,63.63718783,17.61,84.8
2011-01-04,63.71212724,17.38,85.25
2011-01-05,62.30872321,17.02,84.7
2011-01-06,62.58122336,17.39999,84.6
2011-01-07,62.9150512,17.14,83.73
2011-01-10,63.2556849,17.53999,81.65
2011-01-11,62.90141904,16.89,79.82
2011-01-12,62.41090651,16.24001,77.94
2011-01-13,62.96953897,16.39,78.64
2011-01-14,62.56419849,15.46,75.94
2011-01-18,62.27465303,15.87,79.77
2011-01-19,62.72429633,17.31,83.7
2011-01-20,61.85907992,17.99001,82.69
2011-01-21,62.34959244,18.47,85.41
2011-01-24,62.37684314,17.64999,82.97
2011-01-25,62.96953897,17.59,82.67
2011-01-26,62.01577142,16.64,79.43
2011-01-27,62.29509105,16.14999,77.04
2011-01-28,62.6220994,20.03999,91.52
2011-01-31,62.14521222,19.53,86.08
2011-02-01,61.83753023,17.63,84.48
2011-02-02,61.85120353,17.3,83.16
2011-02-03,61.33845453,16.69,81.75
2011-02-04,60.71631906,15.93,81.11
2011-02-07,61.03080512,16.28,80.54
2011-02-08,60.47019954,15.81,78.93
2011-02-09,60.99662186,15.87,82.11
2011-02-10,60.29244655,16.09,83.73
2011-02-11,61.16070837,15.69,84.5
2011-02-14,61.20240512,15.95,82.67
2011-02-15,61.47518759,16.37,84.38
2011-02-16,61.27692465,16.72,83.05
2011-02-17,61.37263779,16.59,83.03
2011-02-18,61.18121833,16.42999,85.47
2011-02-22,62.09732306,20.8,99.18
2011-02-23,62.32293262,22.13,99.04
2011-02-24,62.71946535,21.32001,94.07
2011-02-25,63.0886378,19.22,86.17
2011-02-28,63.17067081,18.35001,81.78
2011-03-01,63.35372574,21.00999,89.28
2011-03-02,62.37979166,20.7,87.55
2011-03-03,61.76936819,18.60001,82.36
2011-03-04,62.28376999,19.06,81.48
2011-03-07,61.88596594,20.66,84.32
2011-03-08,61.50873109,19.82001,80.84
2011-03-09,62.10544404,20.22,84.89
2011-03-10,63.15139436,21.88,88.16
2011-03-11,62.7913131,20.08,83.21
2011-03-14,62.76387148,21.13,83.89
2011-03-15,63.70351896,24.32001,89.68
2011-03-16,64.42367463,29.39999,112.39
2011-03-17,63.92986261,26.37,101.45
2011-03-18,64.10132988,24.44,96.28
2011-03-21,63.72409504,20.61,89.17
2011-03-22,63.93671445,20.21001,87.39
2011-03-23,63.85441702,19.17,84.77
2011-03-24,63.37429495,18.0,84.17
2011-03-25,63.21655193,17.91,84.53
2011-03-28,63.3057149,19.44,89.94
2011-03-29,62.81874787,18.16,84.96
2011-03-30,63.31943914,17.71001,82.75
2011-03-31,63.18911716,17.74001,82.51
2011-04-01,63.49617988,17.39999,81.98
2011-04-04,63.56504834,17.5,81.84
2011-04-05,63.31021645,17.25,81.44
2011-04-06,62.35972981,16.89999,83.22
2011-04-07,62.23576108,17.11,82.39
2011-04-08,61.90515943,17.87,83.43
2011-04-11,61.96026659,16.59,84.16
2011-04-12,62.62834365,17.09,85.36
2011-04-13,63.02094,16.92,86.04
2011-04-14,62.97272037,16.27,86.07
2011-04-15,63.82678153,15.32,85.72
2011-04-18,63.97141975,16.96001,89.11
2011-04-19,64.24692113,15.83,85.73
2011-04-20,63.83366218,15.07,86.21
2011-04-21,63.77857568,14.69,87.71
2011-04-25,64.0196325,15.77,87.68
2011-04-26,64.63951748,15.62,85.72
2011-04-27,63.97830729,15.35,83.21
2011-04-28,64.46732912,14.62,82.89
2011-04-29,64.66706073,14.75,83.98
2011-05-02,64.77088508,15.99,88.5
2011-05-03,65.13748663,16.7,90.62
2011-05-04,65.42800106,17.08,91.39
2011-05-05,66.05053891,18.2,95.08
2011-05-06,65.76002448,18.39999,94.43
2011-05-09,65.69084746,17.16,90.86
2011-05-10,65.22048383,15.91,87.56
2011-05-11,65.59400931,16.95,96.25
2011-05-12,65.17898869,16.03,93.57
2011-05-13,65.76693457,17.07001,93.86
2011-05-16,66.13353612,18.24001,94.44
2011-05-17,66.81140314,17.55,93.64
2011-05-18,65.92602581,16.23,90.7
2011-05-19,65.89835777,15.52,87.53
2011-05-20,65.93294974,17.42999,90.23
2011-05-23,66.2511253,18.27,92.08
2011-05-24,66.50013767,17.82001,88.47
2011-05-25,66.1888722,17.07001,85.29
2011-05-26,66.75606014,16.09,81.48
2011-05-27,66.72839901,15.98,81.46
2011-05-31,66.88057324,15.45,80.92
2011-06-01,67.78445855,18.3,87.59
2011-06-02,66.49319377,18.09,85.22
2011-06-03,66.87501937,17.95,85.54
2011-06-06,66.3682396,18.49001,88.15
2011-06-07,66.6736862,18.07001,83.72
2011-06-08,67.19435748,18.78999,88.98
2011-06-09,66.92360842,17.77,85.65
2011-06-10,67.43734436,18.86,93.34
2011-06-13,67.09716551,19.61,98.35
2011-06-14,66.08359903,18.25999,91.74
2011-06-15,67.28461412,21.32001,105.07
2011-06-16,67.5900746,22.73,100.39
2011-06-17,67.27072261,21.85001,95.31
2011-06-20,67.35403695,19.99001,90.25
2011-06-21,67.05551875,18.86,90.55
2011-06-22,67.09716551,18.52,91.71
2011-06-23,67.61090145,19.28999,93.09
2011-06-24,67.32626782,21.10001,99.14
2011-06-27,66.40293714,20.56,94.29
2011-06-28,65.86838823,19.17,90.33
2011-06-29,65.43102435,17.27,85.9
2011-06-30,65.32689704,16.52,81.08
2011-07-01,65.2221631,15.87,78.64
2011-07-05,65.36844799,16.06,81.34
2011-07-06,65.70282042,16.34,82.69
2011-07-07,65.50775997,15.95,80.7
2011-07-08,66.4342379,15.95,80.82
2011-07-11,67.43036835,18.39,90.87
2011-07-12,67.6602446,19.87,88.39
2011-07-13,67.84831821,19.91,88.92
2011-07-14,66.88005156,20.8,95.72
2011-07-15,66.99151368,19.53,89.33
2011-07-18,66.34368756,20.95,97.81
2011-07-19,67.72293813,19.21001,91.01
2011-07-20,66.92186117,19.09,86.06
2011-07-21,66.40637412,17.56,81.68
2011-07-22,66.90792231,17.52,82.45
2011-07-25,66.17649786,19.35001,90.2
2011-07-26,66.62927746,20.23,93.35
2011-07-27,66.63625037,22.98,102.01
2011-07-28,66.88702447,23.74001,105.62
2011-07-29,68.21055443,25.25,106.57
2011-08-01,68.89910156,23.66,95.89
2011-08-02,70.9678848,24.78999,102.01
