Dates,QYLD,VIX,VVIX
2016-08-18,8.47137452,11.43,82.83
2016-08-19,8.46753436,11.34,82.44
2016-08-22,8.46753436,12.27,83.13
2016-08-23,8.49917721,12.38,83.45
2016-08-24,8.43250523,13.45,85.37
2016-08-25,8.45954487,13.63,85.43
2016-08-26,8.43636803,13.65,88.62
2016-08-29,8.48658451,12.94,85.83
2016-08-30,8.47113328,13.12,84.44
2016-08-31,8.46004703,13.42,84.87
2016-09-01,8.4827217,13.48,84.9
2016-09-02,8.50585991,11.98,81.35
2016-09-06,8.51652125,12.02,82.14
2016-09-07,8.53293818,11.94,83.08
2016-09-08,8.53297681,12.51,85.57
2016-09-09,8.40546559,17.5,110.02
2016-09-12,8.47731377,15.16,99.53
2016-09-13,8.42477961,17.85,110.02
2016-09-14,8.47113328,18.14,113.15
2016-09-15,8.57925322,16.3,109.27
2016-09-16,8.55657855,15.37,102.59
2016-09-19,8.58048932,15.53,101.58
2016-09-20,8.57542904,15.92,101.98
2016-09-21,8.61224737,13.3,92.59
2016-09-22,8.62834175,12.02,89.22
2016-09-23,8.62393821,12.29,90.4
2016-09-26,8.59276265,14.5,96.24
2016-09-27,8.63173209,13.1,88.94
2016-09-28,8.63173209,12.39,87.55
2016-09-29,8.61224737,14.02,93.78
2016-09-30,8.63368057,13.29,91.42
2016-10-03,8.67070154,13.57,91.51
2016-10-04,8.66368704,13.63,89.94
2016-10-05,8.64580006,12.99,89.88
2016-10-06,8.64342293,12.84,89.86
2016-10-07,8.64747575,13.48,90.86
2016-10-10,8.70183813,13.38,90.66
2016-10-11,8.66290765,15.36,95.43
2016-10-12,8.65901071,15.91,102.02
2016-10-13,8.65386674,16.69,103.4
2016-10-14,8.65121682,16.12,101.01
2016-10-17,8.65511376,16.21,99.34
2016-10-18,8.69798015,15.28,96.87
2016-10-19,8.68632829,14.41,93.9
2016-10-20,8.72136182,13.75,89.72
2016-10-21,8.72915571,13.34,87.34
2016-10-24,8.80319765,13.02,85.81
2016-10-25,8.78371293,13.46,86.23
2016-10-26,8.73247532,14.24,86.9
2016-10-27,8.74114503,15.36,91.21
2016-10-28,8.68147704,16.19,99.44
2016-10-31,8.68936216,17.06,102.82
2016-11-01,8.64420906,18.56,108.26
2016-11-02,8.5949761,19.32,112.39
2016-11-03,8.56378869,22.08,120.24
2016-11-04,8.48140685,22.51,120.23
2016-11-07,8.64617053,18.71,107.84
2016-11-08,8.66578526,18.74,108.67
2016-11-09,8.75601299,14.38,96.14
2016-11-10,8.6697082,14.74,102.67
2016-11-11,8.65440872,14.17,97.22
2016-11-14,8.56775087,14.48,98.22
2016-11-15,8.68932293,13.37,91.77
2016-11-16,8.705407,13.72,92.45
2016-11-17,8.82266383,13.35,87.58
2016-11-18,8.79606626,12.85,86.4
2016-11-21,8.85408661,12.42,80.75
2016-11-22,8.86585545,12.41,83.4
2016-11-23,8.85875502,12.43,82.45
2016-11-25,8.8844383,12.34,82.65
2016-11-28,8.87060884,13.15,86.17
2016-11-29,8.88246266,12.9,86.28
2016-11-30,8.81529101,13.33,88.99
2016-12-01,8.74021682,14.07,97.79
2016-12-02,8.75207064,14.12,98.07
2016-12-05,8.8310961,12.14,88.88
2016-12-06,8.82714483,11.79,88.12
2016-12-07,8.91012157,12.22,89.11
2016-12-08,8.89115546,12.64,91.27
2016-12-09,8.91012157,11.75,89.4
2016-12-12,8.92197539,12.64,91.87
2016-12-13,8.97334195,12.72,93.32
2016-12-14,8.91012157,13.19,96.82
2016-12-15,8.92987794,12.79,93.08
2016-12-16,8.8310961,12.2,93.79
2016-12-19,8.91652264,11.71,90.51
2016-12-20,8.94188981,11.45,88.26
2016-12-21,8.92801463,11.27,87.97
2016-12-22,8.88426935,11.43,89.72
2016-12-23,8.93199148,11.44,87.64
2016-12-27,8.9518757,11.99,86.37
2016-12-28,8.94328571,12.95,89.17
2016-12-29,8.90813041,13.37,88.87
2016-12-30,8.88824619,14.04,91.6
2017-01-03,8.89222304,12.85,85.37
2017-01-04,8.94789885,11.85,82.27
2017-01-05,8.97175992,11.67,81.33
2017-01-06,9.01152836,11.32,80.59
2017-01-09,9.04334311,11.56,83.47
2017-01-10,9.03789483,11.49,86.36
2017-01-11,9.05527364,11.26,86.72
2017-01-12,9.06720417,11.54,90.44
2017-01-13,9.06720417,11.23,92.9
2017-01-17,9.06720417,11.87,92.39
2017-01-18,9.0791347,12.48,87.06
2017-01-19,9.0791347,12.78,86.84
2017-01-20,9.07865748,11.54,83.63
2017-01-23,9.0512968,11.77,84.51
2017-01-24,9.15071789,11.07,79.05
2017-01-25,9.18167415,10.81,78.66
2017-01-26,9.15656041,10.63,79.65
2017-01-27,9.19563068,10.58,83.63
2017-01-30,9.17771514,11.88,92.04
2017-01-31,9.15772012,11.99,89.83
2017-02-01,9.16971713,11.81,87.75
2017-02-02,9.18971215,11.93,89.73
2017-02-03,9.20570817,10.97,88.97
2017-02-06,9.21370618,11.37,90.02
2017-02-07,9.20170917,11.29,89.61
2017-02-08,9.22170419,11.45,94.58
2017-02-09,9.22370369,10.88,89.59
2017-02-10,9.23366121,10.85,85.77
2017-02-13,9.2244635,11.07,80.84
2017-02-14,9.21970469,10.74,78.35
2017-02-15,9.22170419,11.97,81.12
2017-02-16,9.22570319,11.76,79.66
2017-02-17,9.25369622,11.49,81.25
2017-02-21,9.29768527,11.57,82.45
2017-02-22,9.28358014,11.74,81.53
2017-02-23,9.26149072,11.71,82.2
2017-02-24,9.25747446,11.47,83.31
2017-02-27,9.27353949,12.09,85.69
2017-02-28,9.26550698,12.92,88.08
2017-03-01,9.31771833,12.54,84.03
2017-03-02,9.29362078,11.81,83.61
2017-03-03,9.28960452,10.96,81.19
2017-03-06,9.33779962,11.24,81.44
2017-03-07,9.30968581,11.45,81.43
2017-03-08,9.32956629,11.86,82.5
2017-03-09,9.32173459,12.3,83.64
2017-03-10,9.30566956,11.66,80.27
2017-03-13,9.31771833,11.35,81.57
2017-03-14,9.33779962,12.3,85.88
2017-03-15,9.34559116,11.63,80.76
2017-03-16,9.31771833,11.21,75.96
2017-03-17,9.30968581,11.28,78.66
2017-03-20,9.31771833,11.34,77.16
2017-03-21,9.24542569,12.47,83.02
2017-03-22,9.27497087,12.81,83.8
2017-03-23,9.26289761,13.12,88.93
2017-03-24,9.27275003,12.96,89.74
2017-03-27,9.31539005,12.5,84.86
2017-03-28,9.34769309,11.53,79.27
2017-03-29,9.40018554,11.42,78.26
2017-03-30,9.39715713,11.54,77.87
2017-03-31,9.3880719,12.37,78.31
2017-04-03,9.39210978,12.38,82.96
2017-04-04,9.38403402,11.79,79.67
2017-04-05,9.33557945,12.89,86.59
2017-04-06,9.3987319,12.39,83.91
2017-04-07,9.40422342,12.87,89.39
2017-04-10,9.4082613,14.05,97.9
2017-04-11,9.38039993,15.07,103.74
2017-04-12,9.37595826,15.77,111.53
2017-04-13,9.32750369,15.96,115.54
2017-04-17,9.36909386,14.66,101.49
2017-04-18,9.40422342,14.42,99.52
2017-04-19,9.41633706,14.93,97.89
2017-04-20,9.45267798,14.15,94.53
2017-04-21,9.45671587,14.63,95.41
2017-04-24,9.50920831,10.84,78.17
2017-04-25,9.51324619,10.76,75.64
2017-04-26,9.5353925,10.85,76.64
2017-04-27,9.54758091,10.36,76.66
2017-04-28,9.5313297,10.82,77.09
2017-05-01,9.57195771,10.11,78.33
2017-05-02,9.56537597,10.59,79.33
2017-05-03,9.55570651,10.68,78.77
2017-05-04,9.61258571,10.46,78.0
2017-05-05,9.61258571,10.57,80.65
2017-05-08,9.59227171,9.77,81.38
2017-05-09,9.5778894,9.96,83.63
2017-05-10,9.58820891,10.21,87.49
2017-05-11,9.59633451,10.6,86.51
2017-05-12,9.59633451,10.4,82.5
2017-05-15,9.59633451,10.42,79.53
2017-05-16,9.59633451,10.65,76.76
2017-05-17,9.59633451,15.59,111.48
2017-05-18,9.59544069,14.66,104.12
2017-05-19,9.62477411,12.04,87.21
2017-05-22,9.66215188,10.93,83.47
2017-05-23,9.67352772,10.72,84.19
2017-05-24,9.69639221,10.02,81.91
2017-05-25,9.7290675,9.99,82.2
2017-05-26,9.72089868,9.81,81.81
2017-05-30,9.73315191,10.38,84.3
2017-05-31,9.70047662,10.41,84.52
2017-06-01,9.74948956,9.89,83.83
2017-06-02,9.76991161,9.75,83.62
2017-06-05,9.77195382,10.07,86.08
2017-06-06,9.75765838,10.45,89.15
2017-06-07,9.78216485,10.39,88.22
2017-06-08,9.7658272,10.16,83.28
2017-06-09,9.71272986,10.7,87.41
2017-06-12,9.72089868,11.46,91.21
2017-06-13,9.74744735,10.42,86.66
2017-06-14,9.76991161,10.64,89.97
2017-06-15,9.77808043,10.9,89.95
2017-06-16,9.7290675,10.38,87.0
2017-06-19,9.8025869,10.37,85.27
2017-06-20,9.8025869,10.86,89.19
2017-06-21,9.79492737,10.75,88.07
2017-06-22,9.81891999,10.48,86.38
2017-06-23,9.84851914,10.02,84.52
2017-06-26,9.82790692,9.9,81.94
2017-06-27,9.75782537,11.06,87.3
2017-06-28,9.78144698,10.03,84.24
2017-06-29,9.74133559,11.44,93.78
2017-06-30,9.74545804,11.18,90.43
2017-07-03,9.69598871,11.22,93.31
2017-07-05,9.7701927,11.07,91.98
2017-07-06,9.72072337,12.54,100.21
2017-07-07,9.763267,11.19,92.5
2017-07-10,9.83615181,11.11,89.69
2017-07-11,9.81141714,10.89,88.23
2017-07-12,9.86323627,10.3,88.19
2017-07-13,9.87737625,9.9,85.68
2017-07-14,9.90128643,9.51,82.2
2017-07-17,9.89386603,9.82,80.27
2017-07-18,9.90623336,9.89,79.14
2017-07-19,9.89386603,9.79,77.96
2017-07-20,9.90211092,9.58,76.26
2017-07-21,9.86500892,9.36,77.86
2017-07-24,9.88562114,9.43,78.24
2017-07-25,9.89390725,9.43,79.17
2017-07-26,9.91400501,9.6,82.34
2017-07-27,9.83930761,10.11,86.87
2017-07-28,9.86806611,10.29,87.2
2017-07-31,9.88495602,10.26,86.76
2017-08-01,9.88495602,10.09,84.55
2017-08-02,9.91226207,10.28,86.89
2017-08-03,9.88080617,10.44,87.66
2017-08-04,9.91400501,10.03,87.39
2017-08-07,9.95965342,9.93,90.01
2017-08-08,9.95135371,10.96,98.68
2017-08-09,9.95965342,11.11,106.77
2017-08-10,9.78535949,16.04,135.32
2017-08-11,9.82685804,15.51,127.43
2017-08-14,9.97210299,12.33,100.6
2017-08-15,9.9804027,12.04,96.71
2017-08-16,9.99700212,11.74,94.82
2017-08-17,9.7937007,15.55,117.77
2017-08-18,9.81615142,14.26,114.39
2017-08-21,9.7936592,13.19,101.39
2017-08-22,9.89744709,11.35,92.7
2017-08-23,9.88600408,12.25,98.96
2017-08-24,9.89860225,12.23,100.26
2017-08-25,9.88181864,11.28,95.53
2017-08-28,9.94041477,11.32,96.42
2017-08-29,9.94041477,11.7,98.79
2017-08-30,9.98226915,11.22,98.9
2017-08-31,10.01575265,10.59,94.86
2017-09-01,10.00319634,10.13,93.6
2017-09-05,10.00319634,12.23,102.66
2017-09-06,9.9655274,11.63,99.61
2017-09-07,10.00319634,11.55,96.29
2017-09-08,10.00319634,12.12,100.12
2017-09-11,10.01156722,10.73,93.66
2017-09-12,10.00319634,10.58,92.39
2017-09-13,9.9990109,10.5,90.89
2017-09-14,9.99624851,10.44,92.09
2017-09-15,10.03040169,10.17,90.63
2017-09-18,10.05300305,10.15,90.46
2017-09-19,10.07016335,10.18,91.22
2017-09-20,10.04520095,9.78,90.91
2017-09-21,10.01697818,9.67,92.32
2017-09-22,10.00434111,9.59,93.29
2017-09-25,9.91588168,10.21,96.4
2017-09-26,9.94536815,10.17,94.81
2017-09-27,10.00434111,9.87,95.36
2017-09-28,9.99170405,9.55,94.1
2017-09-29,10.06752643,9.51,93.14
2017-10-02,10.0885882,9.45,92.48
2017-10-03,10.09280055,9.51,91.59
2017-10-04,10.09911908,9.63,92.12
2017-10-05,10.15173138,9.19,91.79
2017-10-06,10.14756115,9.65,97.09
2017-10-09,10.15181563,10.33,101.83
2017-10-10,10.16862292,10.08,97.33
2017-10-11,10.18547234,9.85,99.22
2017-10-12,10.1896847,9.91,97.77
2017-10-13,10.19389705,9.61,97.8
2017-10-16,10.20232176,9.91,97.65
2017-10-17,10.21428484,10.31,98.74
2017-10-18,10.20653411,10.07,94.34
2017-10-19,10.21285264,10.05,93.33
2017-10-20,10.24023295,9.97,90.53
2017-10-23,10.21285264,11.07,97.09
2017-10-24,10.21917117,11.16,98.43
2017-10-25,10.18908287,11.23,100.16
2017-10-26,10.1806061,11.3,97.73
2017-10-27,10.3119961,9.8,92.78
2017-10-30,10.32047287,10.5,95.19
2017-10-31,10.32471126,10.18,92.01
2017-11-01,10.34166481,10.2,92.0
2017-11-02,10.33318804,9.93,91.48
2017-11-03,10.34166481,9.14,89.68
2017-11-06,10.37133352,9.4,91.25
2017-11-07,10.37133352,9.89,93.45
2017-11-08,10.38404868,9.78,97.74
2017-11-09,10.37557191,10.5,98.82
2017-11-10,10.38404868,11.29,104.76
2017-11-13,10.37133352,11.5,106.3
2017-11-14,10.36709513,11.59,103.18
2017-11-15,10.37557191,13.13,106.27
2017-11-16,10.38828707,11.76,100.15
2017-11-17,10.33742642,11.43,97.12
2017-11-20,10.33530723,10.65,93.76
2017-11-21,10.40735981,9.73,89.27
2017-11-22,10.42319915,9.88,86.42
2017-11-24,10.43811378,9.67,86.32
2017-11-27,10.4317218,9.87,86.58
2017-11-28,10.44876709,10.03,85.73
2017-11-29,10.35075664,10.7,89.57
2017-11-30,10.3976312,11.28,89.94
2017-12-01,10.38910855,11.43,95.03
2017-12-04,10.31240472,11.68,97.57
2017-12-05,10.31892454,11.33,97.95
2017-12-06,10.35501796,11.02,98.17
2017-12-07,10.38961991,10.16,95.83
2017-12-08,10.40189253,9.58,91.89
2017-12-11,10.47007372,9.34,92.06
2017-12-12,10.47433504,9.92,93.27
2017-12-13,10.48711901,10.18,95.56
2017-12-14,10.48831218,10.49,96.07
2017-12-15,10.60643609,9.42,92.2
2017-12-18,10.62774271,9.53,90.64
2017-12-19,10.58368062,10.03,93.58
2017-12-20,10.60088395,9.72,92.86
2017-12-21,10.58797179,9.62,92.21
2017-12-22,10.59119983,9.9,94.9
2017-12-26,10.57208983,10.25,97.56
2017-12-27,10.5729076,10.47,97.08
2017-12-28,10.58797179,10.18,97.25
2017-12-29,10.55844598,11.04,100.76
2018-01-02,10.65683665,9.77,97.36
2018-01-03,10.68696502,9.15,94.4
2018-01-04,10.70848529,9.22,94.21
2018-01-05,10.7170934,9.22,93.1
2018-01-08,10.73000556,9.52,93.97
2018-01-09,10.7300486,10.08,94.74
2018-01-10,10.73215759,9.82,93.7
2018-01-11,10.73646164,9.88,92.24
2018-01-12,10.74291772,10.16,92.22
2018-01-16,10.73430961,11.66,106.49
2018-01-17,10.73000556,11.91,102.63
2018-01-18,10.72415205,12.22,103.68
2018-01-19,10.75152583,11.27,101.62
2018-01-22,10.81178258,11.05,99.66
2018-01-23,10.82899879,11.1,98.78
2018-01-24,10.80300207,11.46,99.88
2018-01-25,10.80300207,11.58,101.92
2018-01-26,10.83412863,11.1,98.63
2018-01-29,10.82908578,13.84,109.95
2018-01-30,10.79865479,14.8,113.5
2018-01-31,10.8064799,13.58,108.27
2018-02-01,10.80734936,13.48,105.85
2018-02-02,10.71614333,17.16,125.15
2018-02-05,10.42478832,37.32,177.34
2018-02-06,10.73735807,29.98,161.12
2018-02-07,10.51295125,27.73,159.03
2018-02-08,10.07265827,33.46,180.61
2018-02-09,10.26828607,29.06,167.28
2018-02-12,10.45521931,25.61,140.8
2018-02-13,10.50738672,24.97,136.58
2018-02-14,10.69431996,19.26,124.49
2018-02-15,10.83778035,19.13,122.76
2018-02-16,10.85951677,19.46,121.2
2018-02-20,10.8508222,20.6,122.58
2018-02-21,10.89855274,20.02,125.73
2018-02-22,10.8725139,18.72,116.98
2018-02-23,11.00393762,16.49,110.19
2018-02-26,11.03467488,15.8,107.68
2018-02-27,11.00393762,18.59,119.5
2018-02-28,10.93798425,19.85,121.7
2018-03-01,10.86781549,22.47,128.14
2018-03-02,10.95124518,19.59,114.78
2018-03-05,10.98198244,18.73,109.66
2018-03-06,11.03326975,18.36,104.61
2018-03-07,11.00393762,17.76,99.49
2018-03-08,11.06980317,16.54,96.92
2018-03-09,11.1093225,14.64,99.71
2018-03-12,11.10054043,15.78,104.94
2018-03-13,11.10493146,16.35,107.04
2018-03-14,11.1093225,17.23,110.29
2018-03-15,11.12688664,16.59,109.28
2018-03-16,11.11371353,15.8,106.49
2018-03-19,10.96441829,19.02,112.92
2018-03-20,10.98637347,18.2,107.13
2018-03-21,10.9591862,17.86,106.6
2018-03-22,10.72412474,23.34,125.12
2018-03-23,10.4535823,24.87,129.82
2018-03-26,10.8172623,21.03,113.08
2018-03-27,10.48462816,22.5,118.61
2018-03-28,10.38705548,22.87,114.02
2018-03-29,10.55559011,19.97,103.32
2018-04-02,10.28345103,23.62,111.67
2018-04-03,10.36931499,21.1,102.06
2018-04-04,10.54671986,20.06,95.44
2018-04-05,10.59107108,18.94,92.21
2018-04-06,10.33383401,21.49,98.6
2018-04-09,10.41366621,21.77,100.24
2018-04-10,10.63985742,20.47,98.21
2018-04-11,10.56002523,20.24,100.02
2018-04-12,10.67977352,18.49,98.08
2018-04-13,10.64872767,17.41,93.94
2018-04-16,10.71081937,16.56,93.22
2018-04-17,10.9591862,15.25,89.59
2018-04-18,10.99466718,15.6,92.41
2018-04-19,10.89155059,15.96,95.38
2018-04-20,10.73743011,16.88,99.21
2018-04-23,10.70638425,16.34,96.87
2018-04-24,10.55115499,18.02,100.81
2018-04-25,10.59330425,17.84,97.8
2018-04-26,10.70976341,16.24,90.71
2018-04-27,10.76118461,15.41,92.15
2018-04-30,10.7321594,15.93,94.3
2018-05-01,10.79486818,15.49,89.97
2018-05-02,10.77695139,15.97,93.79
2018-05-03,10.79038898,15.9,91.07
2018-05-04,10.92028574,14.77,88.12
2018-05-07,10.94716093,14.75,90.71
2018-05-08,10.95164013,14.71,89.5
2018-05-09,10.98299452,13.42,93.89
2018-05-10,10.97403612,13.23,93.02
2018-05-11,11.0188281,12.65,90.03
2018-05-14,11.0233073,12.93,92.62
2018-05-15,11.0143489,14.63,99.18
2018-05-16,11.0277865,13.42,94.79
2018-05-17,11.0143489,13.43,93.48
2018-05-18,11.0188281,13.42,94.76
2018-05-21,11.0233073,13.08,91.04
2018-05-22,11.0277865,13.22,90.47
2018-05-23,11.08484208,12.58,89.8
2018-05-24,11.06224762,12.53,90.64
2018-05-25,11.08936097,13.22,93.78
2018-05-29,11.05320984,17.02,108.67
2018-05-30,11.09839876,14.94,99.08
2018-05-31,11.10291765,15.43,100.63
2018-06-01,11.16618214,13.46,93.3
2018-06-04,11.15714435,12.74,90.83
2018-06-05,11.17521992,12.4,89.84
2018-06-06,11.16618214,11.64,88.12
2018-06-07,11.16618214,12.13,91.28
2018-06-08,11.16618214,12.18,93.49
2018-06-11,11.17973881,12.35,94.54
2018-06-12,11.1842577,12.34,95.71
2018-06-13,11.17973881,12.94,100.01
2018-06-14,11.17973881,12.12,98.21
2018-06-15,11.14358768,11.98,101.66
2018-06-18,11.08484208,12.31,99.87
2018-06-19,11.10838551,13.35,104.13
2018-06-20,11.16643645,12.79,98.51
2018-06-21,11.11632189,14.64,107.45
2018-06-22,11.11176602,13.77,102.49
2018-06-25,10.95231058,17.33,114.32
2018-06-26,10.97508993,15.92,107.52
2018-06-27,10.84752558,17.91,112.75
2018-06-28,10.9340871,16.85,108.88
2018-06-29,10.95231058,16.09,105.97
2018-07-02,11.0252045,15.6,104.8
2018-07-03,10.9340871,16.14,108.5
2018-07-05,11.0252045,14.97,103.22
2018-07-06,11.16188058,13.37,95.74
2018-07-09,11.22566276,12.69,94.16
2018-07-10,11.23933037,12.64,91.96
2018-07-11,11.22110689,13.63,104.5
2018-07-12,11.2940008,12.58,100.82
2018-07-13,11.2940008,12.18,99.81
2018-07-16,11.30766841,12.83,100.95
2018-07-17,11.31678015,12.06,98.56
2018-07-18,11.29855667,12.1,98.08
2018-07-19,11.31678015,12.87,100.58
2018-07-20,11.31678015,12.86,102.76
2018-07-23,11.37145059,12.62,102.04
2018-07-24,11.38967407,12.41,98.68
2018-07-25,11.46376172,12.29,94.2
2018-07-26,11.3719782,12.14,91.66
2018-07-27,11.29855139,13.03,97.15
2018-07-30,11.17923281,14.26,101.41
2018-07-31,11.2572488,12.83,94.13
2018-08-01,11.29946922,13.15,95.28
2018-08-02,11.42704832,12.19,91.66
2018-08-03,11.42475373,11.64,86.6
2018-08-06,11.49588596,11.27,84.66
2018-08-07,11.51883184,10.93,83.21
2018-08-08,11.52801019,10.85,84.42
2018-08-09,11.52342101,11.27,88.69
2018-08-10,11.50047513,13.16,99.07
2018-08-13,11.49129678,14.78,107.78
2018-08-14,11.54636689,13.31,100.34
2018-08-15,11.4867076,14.64,111.13
2018-08-16,11.51883184,13.45,103.49
2018-08-17,11.51883184,12.64,101.81
2018-08-20,11.53718854,12.49,100.77
2018-08-21,11.53718854,12.86,101.56
2018-08-22,11.55378986,12.25,95.72
2018-08-23,11.56305142,12.41,95.92
2018-08-24,11.60472841,11.99,93.95
2018-08-27,11.62325152,12.16,93.39
2018-08-28,11.63714386,12.5,92.31
2018-08-29,11.65566697,12.25,91.1
2018-08-30,11.64177463,13.53,95.11
2018-08-31,11.64640541,12.86,92.73
2018-09-04,11.65103619,13.16,95.23
2018-09-05,11.61398997,13.91,97.94
2018-09-06,11.5862053,14.65,101.36
2018-09-07,11.58157453,14.88,102.38
2018-09-10,11.60935919,14.16,100.38
2018-09-11,11.65566697,13.22,96.44
2018-09-12,11.65566697,13.14,97.24
2018-09-13,11.6695593,12.37,91.06
2018-09-14,11.68808241,12.07,88.07
2018-09-17,11.67419008,13.68,96.34
2018-09-18,11.69271319,12.79,92.49
2018-09-19,11.68345163,11.75,88.18
2018-09-20,11.70197474,11.8,87.31
2018-09-21,11.64640541,11.68,90.2
2018-09-24,11.67882085,12.2,91.51
2018-09-25,11.68808241,12.42,91.07
2018-09-26,11.6934133,12.89,91.56
2018-09-27,11.74476162,12.41,87.66
2018-09-28,11.73075753,12.12,87.31
2018-10-01,11.76343374,12.0,86.97
2018-10-02,11.75876571,12.05,88.12
2018-10-03,11.77743782,11.61,85.8
2018-10-04,11.65606906,14.22,99.44
2018-10-05,11.55804045,14.82,102.63
2018-10-08,11.52069621,15.69,102.74
2018-10-09,11.55337242,15.95,103.92
2018-10-10,11.1519219,22.96,135.61
2018-10-11,10.93485854,24.98,129.3
2018-10-12,11.2639546,21.31,124.81
2018-10-15,11.11457767,21.3,118.78
2018-10-16,11.45067578,17.62,111.78
2018-10-17,11.43200366,17.4,109.28
2018-10-18,11.19393417,20.06,116.82
2018-10-19,11.19393417,19.89,114.95
2018-10-22,11.26862263,19.64,112.15
2018-10-23,11.2312784,20.71,108.71
2018-10-24,10.81008589,25.23,118.58
2018-10-25,11.12608753,24.22,113.91
2018-10-26,10.90913118,24.16,110.49
2018-10-29,10.71575705,24.7,110.39
2018-10-30,10.83366811,23.35,106.08
2018-10-31,11.09307244,21.23,102.9
2018-11-01,11.22513282,19.34,99.57
2018-11-02,11.07892311,19.51,102.38
2018-11-05,11.07892311,19.96,101.83
2018-11-06,11.1779684,19.91,102.48
2018-11-07,11.42793984,16.36,95.75
2018-11-08,11.41379052,16.72,95.4
2018-11-09,11.28644657,17.36,100.55
2018-11-12,10.99402715,20.45,107.77
2018-11-13,10.97044493,20.02,105.32
2018-11-14,10.89026541,21.25,111.42
2018-11-15,11.07892311,19.98,107.38
2018-11-16,11.0223258,18.14,101.93
2018-11-19,10.80536945,20.1,107.13
2018-11-20,10.64029397,22.48,107.61
2018-11-21,10.76653874,20.8,100.27
2018-11-23,10.70460732,21.52,99.29
2018-11-26,10.89040157,18.9,92.17
2018-11-27,10.91422135,19.02,91.54
2018-11-28,11.09048769,18.49,93.55
2018-11-29,11.07143187,18.79,93.36
2018-11-30,11.11430746,18.07,93.59
2018-12-03,11.2381703,16.44,85.87
2018-12-04,11.01902836,20.74,96.57
2018-12-06,11.06666791,21.19,93.85
2018-12-07,10.85228993,23.23,96.49
2018-12-10,10.95233299,22.64,91.78
2018-12-11,10.97615276,21.76,89.77
2018-12-12,11.05237605,21.46,91.41
2018-12-13,11.07619582,20.65,93.0
2018-12-14,10.8761097,21.63,96.45
2018-12-17,10.5998003,24.52,101.55
2018-12-18,10.69507941,25.58,103.64
2018-12-19,10.43306187,25.58,105.05
2018-12-20,10.24726762,28.38,109.65
2018-12-21,9.85185934,30.11,106.61
2018-12-24,9.5374383,36.07,111.88
2018-12-26,9.8137477,30.41,97.32
2018-12-27,10.16628038,29.96,95.89
2018-12-28,10.12147134,28.34,91.24
2018-12-31,10.2345266,25.42,87.11
2019-01-02,10.2345266,23.22,81.66
2019-01-03,10.09044598,25.45,83.8
2019-01-04,10.3065669,21.38,84.44
2019-01-07,10.36419915,21.4,82.74
2019-01-08,10.4218314,20.47,82.41
2019-01-09,10.39781796,19.98,86.62
2019-01-10,10.45064752,19.5,86.35
2019-01-11,10.47466096,18.19,83.85
2019-01-14,10.44584484,19.07,83.01
2019-01-15,10.46505558,18.6,81.39
2019-01-16,10.44584484,19.04,83.34
2019-01-17,10.4602529,18.06,82.79
2019-01-18,10.52749052,17.8,82.49
2019-01-22,10.48426633,20.8,93.81
2019-01-23,10.49755804,19.52,88.45
2019-01-24,10.54121702,18.89,84.89
2019-01-25,10.60913098,17.42,83.38
2019-01-28,10.56062101,18.87,86.44
2019-01-29,10.49755804,19.13,86.84
2019-01-30,10.65278995,17.66,82.39
2019-01-31,10.70615092,16.57,79.24
2019-02-01,10.73525691,16.14,80.0
2019-02-04,10.80802187,15.73,77.36
2019-02-05,10.82257486,15.57,80.62
2019-02-06,10.82742585,15.38,84.99
2019-02-07,10.79346887,16.37,85.01
2019-02-08,10.80317087,15.72,82.7
2019-02-11,10.82257486,15.97,82.77
2019-02-12,10.85168084,15.43,81.63
2019-02-13,10.85168084,15.65,80.27
2019-02-14,10.86623383,16.22,81.64
2019-02-15,10.85653184,14.91,80.45
2019-02-19,10.90019081,14.88,78.64
2019-02-20,10.88551701,14.02,75.59
2019-02-21,10.86839757,14.46,76.64
2019-02-22,10.91486462,13.51,74.98
2019-02-25,10.94665786,14.85,79.35
2019-02-26,10.93687533,15.17,80.53
2019-02-27,10.95154913,14.7,80.37
2019-02-28,10.96133167,14.78,80.0
2019-03-01,10.99067927,13.57,79.27
2019-03-04,10.99067927,14.63,82.34
2019-03-05,10.99557054,14.74,82.46
2019-03-06,10.98089674,15.74,86.1
2019-03-07,10.92709279,16.59,88.7
2019-03-08,10.91241899,16.05,87.24
2019-03-11,11.05426576,14.33,81.23
2019-03-12,11.04937449,13.77,83.06
2019-03-13,11.05426576,13.41,82.76
2019-03-14,11.04937449,13.5,82.56
2019-03-15,11.14230858,12.88,82.94
2019-03-18,11.14719985,13.1,85.52
2019-03-19,11.14719985,13.56,87.36
2019-03-20,11.18100697,13.91,86.63
2019-03-21,11.20321599,13.63,83.89
2019-03-22,11.11931525,16.48,98.5
2019-03-25,11.12918593,16.33,97.2
2019-03-26,11.13412126,14.68,89.85
2019-03-27,11.11931525,15.15,91.34
2019-03-28,11.15386261,14.43,87.95
2019-03-29,11.20321599,13.71,85.82
2019-04-01,11.2575047,13.4,84.93
2019-04-02,11.27231071,13.36,83.28
2019-04-03,11.28711672,13.74,84.23
2019-04-04,11.2969874,13.58,82.15
2019-04-05,11.31179341,12.82,79.1
2019-04-08,11.31672875,13.18,81.86
2019-04-09,11.31179341,14.28,88.14
2019-04-10,11.32166409,13.3,89.49
