Dates,QYLD,VIX,VVIX
2020-06-05 13:30:00,11.62473614,23.92,106.04
2020-06-05 14:30:00,11.62473614,24.13,106.51
2020-06-05 15:30:00,11.62194509,24.39,107.12
2020-06-05 16:30:00,11.61636298,24.27,106.36
2020-06-05 17:30:00,11.62194509,24.48,106.32
2020-06-05 18:30:00,11.62473614,24.72,106.75
2020-06-05 19:30:00,11.61636298,24.48,107.59
2020-06-08 13:30:00,11.62473614,25.64,109.85
2020-06-08 14:30:00,11.63031825,25.21,109.2
2020-06-08 15:30:00,11.62752719,25.19,109.77
2020-06-08 16:30:00,11.63031825,25.27,108.98
2020-06-08 17:30:00,11.63031825,25.25,108.49
2020-06-08 18:30:00,11.62194509,25.41,109.26
2020-06-08 19:30:00,11.62194509,25.79,110.05
2020-06-09 13:30:00,11.63031825,27.18,111.17
2020-06-09 14:30:00,11.63031825,26.71,110.56
2020-06-09 15:30:00,11.6331093,27.26,110.92
2020-06-09 16:30:00,11.63590035,26.68,110.74
2020-06-09 17:30:00,11.6331093,26.82,111.35
2020-06-09 18:30:00,11.6331093,26.98,110.69
2020-06-09 19:30:00,11.6331093,27.49,111.0
2020-06-10 13:30:00,11.63590035,27.94,119.97
2020-06-10 14:30:00,11.63869141,27.8,118.2
2020-06-10 15:30:00,11.63590035,27.34,117.6
2020-06-10 16:30:00,11.63590035,26.93,116.42
2020-06-10 17:30:00,11.63869141,26.45,115.36
2020-06-10 18:30:00,11.64148246,27.03,115.59
2020-06-10 19:30:00,11.64427351,27.61,116.53
2020-06-11 13:30:00,11.63590035,30.88,120.6
2020-06-11 14:30:00,11.6331093,31.66,122.11
2020-06-11 15:30:00,11.61078088,33.95,129.18
2020-06-11 16:30:00,11.61078088,36.02,128.65
2020-06-11 17:30:00,11.60519877,36.16,129.03
2020-06-11 18:30:00,11.56054192,39.51,143.14
2020-06-11 19:30:00,11.54937771,40.76,146.84
2020-06-12 13:30:00,11.62194509,35.54,139.33
2020-06-12 14:30:00,11.57728824,42.09,165.82
2020-06-12 15:30:00,11.58287034,38.9,158.35
2020-06-12 16:30:00,11.56054192,41.46,163.15
2020-06-12 17:30:00,11.56612403,42.88,163.07
2020-06-12 18:30:00,11.60519877,37.28,160.69
2020-06-12 19:30:00,11.57728824,35.76,151.6
2020-06-15 13:30:00,11.61078088,38.31,153.95
2020-06-15 14:30:00,11.61636298,37.38,151.48
2020-06-15 15:30:00,11.62752719,36.83,147.31
2020-06-15 16:30:00,11.6331093,35.54,146.53
2020-06-15 17:30:00,11.6331093,35.0,141.22
2020-06-15 18:30:00,11.64427351,34.96,141.83
2020-06-15 19:30:00,11.64985562,34.68,141.83
2020-06-16 13:30:00,11.64706457,31.88,137.43
2020-06-16 14:30:00,11.64427351,34.49,144.99
2020-06-16 15:30:00,11.64148246,35.16,142.02
2020-06-16 16:30:00,11.64706457,33.59,141.61
2020-06-16 17:30:00,11.64148246,33.92,144.01
2020-06-16 18:30:00,11.64427351,35.59,148.03
2020-06-16 19:30:00,11.64985562,34.08,143.24
2020-06-17 13:30:00,11.63869141,33.98,142.39
2020-06-17 14:30:00,11.63869141,33.9,136.41
2020-06-17 15:30:00,11.63869141,33.4,136.66
2020-06-17 16:30:00,11.64427351,32.92,135.56
2020-06-17 17:30:00,11.64427351,32.77,135.87
2020-06-17 18:30:00,11.64427351,33.45,140.47
2020-06-17 19:30:00,11.64985562,33.51,139.94
2020-06-18 13:30:00,11.64985562,33.43,139.22
2020-06-18 14:30:00,11.64427351,32.83,137.41
2020-06-18 16:30:00,11.64706457,32.94,136.23
2020-06-18 17:30:00,11.64706457,33.1,135.42
2020-06-18 18:30:00,11.65543773,33.36,135.92
2020-06-18 19:30:00,11.67218404,32.64,135.29
2020-06-19 13:30:00,11.78103511,30.85,129.43
2020-06-19 14:30:00,11.73637826,30.75,130.52
2020-06-19 15:30:00,11.64427351,31.69,137.55
2020-06-19 16:30:00,11.67218404,32.84,137.26
2020-06-19 17:30:00,11.64985562,34.16,138.48
2020-06-19 18:30:00,11.68334826,32.86,134.07
2020-06-19 19:30:00,11.70288563,34.27,138.35
2020-06-22 13:30:00,11.7108077,33.37,133.32
2020-06-22 14:30:00,11.71644603,33.56,132.31
2020-06-22 15:30:00,11.73899935,32.6,132.26
2020-06-22 17:30:00,11.75591433,32.74,132.36
2020-06-22 18:30:00,11.75591433,32.22,134.19
2020-06-22 19:30:00,11.76155266,31.64,133.98
2020-06-23 13:30:00,11.81229761,31.03,129.13
2020-06-23 14:30:00,11.84048925,30.53,128.71
2020-06-23 15:30:00,11.83485093,30.51,129.19
2020-06-23 17:30:00,11.85740424,30.55,128.56
2020-06-23 18:30:00,11.8292126,31.05,129.52
2020-06-23 19:30:00,11.82357427,31.27,130.73
2020-06-24 13:30:00,11.74463767,33.85,135.39
2020-06-24 14:30:00,11.69953105,34.64,139.52
2020-06-24 15:30:00,11.66570108,35.78,138.52
2020-06-24 16:30:00,11.69389272,34.59,138.55
2020-06-24 17:30:00,11.65442442,35.15,136.63
2020-06-24 18:30:00,11.69389272,34.7,135.85
2020-06-24 19:30:00,11.69953105,33.95,136.89
2020-06-25 13:30:00,11.67133941,35.14,134.11
2020-06-25 14:30:00,11.67133941,35.02,134.62
2020-06-25 15:30:00,11.69953105,33.76,132.52
2020-06-25 16:30:00,11.69953105,33.79,132.98
2020-06-25 17:30:00,11.69953105,33.52,132.72
2020-06-25 18:30:00,11.76155266,33.0,129.89
2020-06-25 19:30:00,11.75591433,31.67,127.2
2020-06-26 13:30:00,11.67133941,33.39,132.35
2020-06-26 14:30:00,11.66006275,34.39,131.71
2020-06-26 15:30:00,11.66006275,34.74,131.12
2020-06-26 16:30:00,11.64314777,33.88,129.56
2020-06-26 17:30:00,11.64878609,34.65,130.9
2020-06-26 18:30:00,11.63187111,35.84,131.23
2020-06-26 19:30:00,11.6093178,34.56,128.63
2020-06-29 13:30:00,11.52474287,34.69,126.88
2020-06-29 14:30:00,11.62623278,34.14,124.85
2020-06-29 15:30:00,11.64314777,33.56,125.41
2020-06-29 16:30:00,11.67133941,33.27,124.92
2020-06-29 17:30:00,11.67133941,33.12,125.01
2020-06-29 18:30:00,11.64878609,33.75,124.64
2020-06-29 19:30:00,11.68261606,31.99,121.32
2020-06-30 13:30:00,11.72208436,31.23,119.13
2020-06-30 14:30:00,11.74463767,30.64,120.08
2020-06-30 19:30:00,11.8292126,30.47,120.76
2020-07-01 13:30:00,11.88559588,29.49,120.04
2020-07-01 14:30:00,11.90251086,29.37,121.47
2020-07-01 17:30:00,11.92506418,28.75,119.99
2020-07-01 18:30:00,11.91942585,28.96,120.43
2020-07-01 19:30:00,11.93070251,28.64,120.83
2020-07-02 13:30:00,11.97580913,26.56,119.67
2020-07-02 14:30:00,11.94761749,27.74,121.25
2020-07-02 15:30:00,11.96453247,27.08,119.79
2020-07-02 16:30:00,11.98708579,26.81,119.42
2020-07-02 17:30:00,11.98144746,26.78,119.49
2020-07-02 18:30:00,11.98708579,27.03,118.94
2020-07-02 19:30:00,11.97580913,27.65,115.47
2020-07-06 13:30:00,12.02655409,27.83,115.56
2020-07-06 14:30:00,12.02373492,27.46,114.55
2020-07-06 15:30:00,12.03219241,27.79,115.59
2020-07-06 16:30:00,12.02655409,27.84,115.55
2020-07-06 17:30:00,12.02091576,28.04,117.12
2020-07-06 18:30:00,12.02655409,28.32,117.55
2020-07-06 19:30:00,12.01245826,27.85,116.57
2020-07-07 13:30:00,12.03783074,27.8,113.5
2020-07-07 14:30:00,12.04346907,27.52,112.94
2020-07-07 15:30:00,12.03783074,27.77,114.45
2020-07-07 16:30:00,12.03783074,27.96,114.84
2020-07-07 17:30:00,12.02091576,27.88,115.05
2020-07-07 18:30:00,12.03219241,28.88,116.81
2020-07-07 19:30:00,12.02655409,29.35,118.12
2020-07-08 13:30:00,12.03783074,28.32,115.19
2020-07-08 14:30:00,12.02091576,29.29,117.89
2020-07-08 15:30:00,12.03501158,28.96,116.09
2020-07-08 16:30:00,12.03219241,28.69,116.59
2020-07-08 18:30:00,12.02937325,28.71,113.51
2020-07-08 19:30:00,12.04064991,28.05,113.34
2020-07-09 13:30:00,12.05474573,28.15,114.85
2020-07-09 14:30:00,12.02655409,30.46,118.54
2020-07-09 15:30:00,12.03783074,29.77,115.64
2020-07-09 16:30:00,12.04064991,29.5,114.92
2020-07-09 17:30:00,12.0491074,29.54,114.17
2020-07-09 18:30:00,12.05474573,28.77,114.95
2020-07-09 19:30:00,12.05474573,29.19,115.11
2020-07-10 13:30:00,12.05192656,29.71,114.84
2020-07-10 14:30:00,12.05474573,28.77,112.41
2020-07-10 15:30:00,12.05474573,28.2,112.21
2020-07-10 16:30:00,12.07447987,28.13,111.05
2020-07-10 17:30:00,12.06602238,27.65,111.0
2020-07-10 18:30:00,12.07166071,27.62,109.56
2020-07-10 19:30:00,12.07729904,27.21,109.71
2020-07-13 13:30:00,12.0885757,27.74,113.19
2020-07-13 16:30:00,12.08293737,28.56,114.49
2020-07-13 17:30:00,12.07729904,29.1,116.46
2020-07-13 18:30:00,12.06320322,30.25,120.01
2020-07-13 19:30:00,12.02655409,32.29,123.3
2020-07-14 13:30:00,12.02655409,33.37,120.07
2020-07-14 14:30:00,12.0491074,31.13,115.76
2020-07-14 15:30:00,12.06038405,30.96,114.57
2020-07-14 16:30:00,12.06038405,31.5,115.91
2020-07-14 17:30:00,12.06602238,30.6,115.24
2020-07-14 18:30:00,12.06602238,30.54,115.43
2020-07-14 19:30:00,12.0801182,29.42,112.75
2020-07-15 13:30:00,12.08293737,28.7,114.34
2020-07-15 14:30:00,12.07729904,29.04,115.17
2020-07-15 15:30:00,12.07729904,29.7,116.11
2020-07-15 16:30:00,12.08293737,29.15,115.2
2020-07-15 17:30:00,12.08293737,28.44,114.47
2020-07-15 18:30:00,12.08293737,28.69,114.66
2020-07-15 19:30:00,12.0885757,27.7,113.71
2020-07-16 13:30:00,12.08293737,28.64,114.39
2020-07-16 14:30:00,12.0885757,28.23,114.8
2020-07-16 15:30:00,12.08293737,27.83,114.89
2020-07-16 17:30:00,12.09139486,27.15,114.1
2020-07-16 18:30:00,12.09139486,27.59,114.92
2020-07-16 19:30:00,12.09985235,27.96,115.62
2020-07-17 13:30:00,12.03783074,26.83,115.36
2020-07-17 14:30:00,12.0885757,26.57,115.1
2020-07-17 15:30:00,12.08293737,26.3,114.8
2020-07-17 16:30:00,12.07729904,26.03,114.94
2020-07-17 18:30:00,12.11112901,25.85,116.51
2020-07-17 19:30:00,12.09985235,25.53,117.97
2020-07-20 13:30:00,12.13073624,25.62,116.14
2020-07-20 14:30:00,12.14782178,25.07,114.75
2020-07-20 15:30:00,12.15921214,24.87,113.79
2020-07-20 16:30:00,12.19338323,24.61,112.56
2020-07-20 17:30:00,12.19053564,24.58,112.85
2020-07-20 18:30:00,12.21046878,24.65,112.94
2020-07-20 19:30:00,12.19907841,24.52,112.51
2020-07-21 13:30:00,12.21616396,23.98,110.86
2020-07-21 14:30:00,12.18768805,24.45,112.01
2020-07-21 15:30:00,12.18199287,25.02,114.24
2020-07-21 16:30:00,12.16775492,24.47,114.36
2020-07-21 17:30:00,12.21046878,24.39,114.77
2020-07-21 18:30:00,12.19623082,24.82,115.96
2020-07-21 19:30:00,12.16490733,24.96,115.46
2020-07-22 13:30:00,12.19053564,25.36,115.38
2020-07-22 14:30:00,12.15921214,25.44,115.24
2020-07-22 15:30:00,12.18484046,25.21,115.12
2020-07-22 16:30:00,12.1734501,24.78,114.19
2020-07-22 17:30:00,12.1734501,24.94,115.71
2020-07-22 18:30:00,12.17060251,24.6,114.73
2020-07-22 19:30:00,12.17914528,24.33,112.84
2020-07-23 13:30:00,12.17914528,24.14,112.89
2020-07-23 14:30:00,12.18484046,24.55,112.11
2020-07-23 15:30:00,12.16490733,24.62,112.84
2020-07-23 16:30:00,12.13643142,24.69,114.73
2020-07-23 17:30:00,12.06808924,26.16,116.88
2020-07-23 18:30:00,12.06239406,26.33,116.73
2020-07-23 19:30:00,12.0510037,26.09,116.7
2020-07-24 13:30:00,11.97411875,26.89,118.25
2020-07-24 14:30:00,12.02537538,26.37,117.36
2020-07-24 15:30:00,11.97411875,26.87,119.57
2020-07-24 16:30:00,11.95703321,27.28,119.83
2020-07-24 17:30:00,12.01398502,26.26,118.14
2020-07-24 18:30:00,11.98550911,25.82,119.35
2020-07-24 19:30:00,11.9883567,25.53,117.22
2020-07-27 13:30:00,12.09086997,25.71,115.08
2020-07-27 14:30:00,12.08517479,25.5,115.81
2020-07-27 15:30:00,12.06239406,25.73,115.68
2020-07-27 16:30:00,12.08517479,25.5,114.99
2020-07-27 18:30:00,12.12504106,25.22,113.52
2020-07-27 19:30:00,12.12504106,24.69,112.71
2020-07-28 13:30:00,12.08517479,25.06,112.15
2020-07-28 14:30:00,12.10795551,24.84,111.89
2020-07-28 15:30:00,12.10795551,24.42,111.32
2020-07-28 17:30:00,12.15066937,24.16,110.63
2020-07-28 18:30:00,12.10226033,24.65,112.09
2020-07-28 19:30:00,12.07378442,25.54,113.88
2020-07-29 13:30:00,12.13073624,24.55,112.46
2020-07-29 14:30:00,12.14782178,24.44,112.38
2020-07-29 15:30:00,12.14497419,24.85,112.42
2020-07-29 16:30:00,12.13073624,24.61,112.36
2020-07-29 18:30:00,12.16490733,24.36,111.0
2020-07-29 19:30:00,12.15921214,24.18,110.95
2020-07-30 13:30:00,12.09086997,27.2,120.78
2020-07-30 14:30:00,12.11365069,26.71,118.31
2020-07-30 15:30:00,12.15351696,26.39,115.92
2020-07-30 16:30:00,12.17060251,25.27,113.44
2020-07-30 17:30:00,12.1734501,25.38,114.44
2020-07-30 18:30:00,12.16490733,25.47,113.87
2020-07-30 19:30:00,12.16205973,24.9,112.16
2020-07-31 13:30:00,12.22185914,25.16,113.43
2020-07-31 14:30:00,12.25033505,25.29,112.19
2020-07-31 15:30:00,12.22755432,25.68,114.06
2020-07-31 16:30:00,12.21901155,25.84,115.66
2020-07-31 17:30:00,12.21331637,25.7,116.04
2020-07-31 18:30:00,12.25603023,24.49,112.67
2020-07-31 19:30:00,12.27311577,24.13,112.04
2020-08-03 13:30:00,12.35854349,24.84,113.0
2020-08-03 14:30:00,12.36139108,24.8,112.96
2020-08-03 18:30:00,12.35000072,24.44,111.69
2020-08-03 19:30:00,12.34145795,24.53,111.02
2020-08-04 13:30:00,12.37847663,23.73,109.03
2020-08-04 14:30:00,12.36423867,23.86,109.76
2020-08-04 15:30:00,12.36708626,24.27,110.15
2020-08-04 16:30:00,12.36993385,24.29,110.01
2020-08-04 17:30:00,12.36993385,23.98,110.1
2020-08-04 18:30:00,12.37278144,24.09,110.39
2020-08-04 19:30:00,12.37562903,23.78,109.0
2020-08-05 13:30:00,12.39840976,23.25,107.48
2020-08-05 14:30:00,12.39840976,23.25,106.23
2020-08-05 15:30:00,12.39271458,23.46,106.24
2020-08-05 18:30:00,12.39840976,23.02,105.57
2020-08-05 19:30:00,12.40980012,22.89,105.67
2020-08-06 13:30:00,12.40980012,23.18,105.28
2020-08-06 14:30:00,12.40410494,23.25,106.46
2020-08-06 16:30:00,12.4154953,22.89,105.96
2020-08-06 17:30:00,12.40410494,22.67,106.1
2020-08-06 18:30:00,12.41264771,22.52,105.59
2020-08-06 19:30:00,12.40410494,22.59,105.84
2020-08-07 13:30:00,12.42688567,22.84,106.72
2020-08-07 14:30:00,12.41834289,22.37,105.95
2020-08-07 15:30:00,12.40980012,22.67,105.65
2020-08-07 17:30:00,12.3870194,22.9,109.55
2020-08-07 19:30:00,12.39840976,22.21,108.18
2020-08-10 13:30:00,12.42119049,22.52,109.68
2020-08-10 14:30:00,12.40410494,22.87,111.28
2020-08-10 15:30:00,12.4154953,22.32,111.41
2020-08-10 17:30:00,12.43258085,22.11,109.35
2020-08-10 18:30:00,12.43542844,21.98,109.83
2020-08-10 19:30:00,12.42688567,22.11,111.13
2020-08-11 13:30:00,12.40980012,22.28,111.02
2020-08-11 14:30:00,12.43258085,21.4,110.42
2020-08-11 15:30:00,12.42119049,21.82,109.81
2020-08-11 17:30:00,12.41264771,21.55,111.95
2020-08-11 18:30:00,12.39271458,22.65,116.06
2020-08-11 19:30:00,12.35854349,23.93,118.34
2020-08-12 13:30:00,12.43827603,22.23,116.72
2020-08-12 14:30:00,12.43827603,22.13,116.68
2020-08-12 16:30:00,12.44397121,22.1,118.1
2020-08-12 17:30:00,12.45251398,21.97,115.72
2020-08-12 19:30:00,12.44966639,22.21,115.73
2020-08-13 13:30:00,12.46105675,21.82,114.46
2020-08-13 14:30:00,12.46105675,21.71,113.64
2020-08-13 15:30:00,12.46675194,21.69,112.99
2020-08-13 16:30:00,12.46675194,21.57,113.59
2020-08-13 18:30:00,12.45536157,22.59,114.86
2020-08-13 19:30:00,12.46105675,22.29,115.18
2020-08-14 13:30:00,12.46105675,22.36,115.6
2020-08-14 14:30:00,12.45536157,22.17,114.91
2020-08-14 17:30:00,12.46675194,21.84,114.71
2020-08-14 19:30:00,12.47244712,21.91,114.35
2020-08-17 13:30:00,12.48383748,22.18,111.99
2020-08-17 17:30:00,12.49238025,21.77,110.86
2020-08-17 19:30:00,12.49522784,21.43,110.35
2020-08-18 13:30:00,12.48953266,21.86,113.13
2020-08-18 14:30:00,12.48953266,21.63,112.34
2020-08-18 15:30:00,12.49238025,21.51,112.62
2020-08-18 17:30:00,12.48383748,21.41,110.91
2020-08-18 18:30:00,12.48383748,21.45,110.26
2020-08-18 19:30:00,12.49238025,21.51,112.59
2020-08-19 13:30:00,12.49238025,21.77,112.36
2020-08-19 14:30:00,12.49238025,21.66,111.7
2020-08-19 15:30:00,12.49238025,21.57,111.48
2020-08-19 16:30:00,12.49238025,21.61,111.38
2020-08-19 17:30:00,12.49238025,21.49,113.55
2020-08-19 18:30:00,12.49238025,21.7,114.42
2020-08-19 19:30:00,12.48383748,22.46,114.72
2020-08-20 13:30:00,12.49522784,23.52,115.58
2020-08-20 14:30:00,12.49522784,23.69,116.47
2020-08-20 15:30:00,12.49807543,23.01,115.59
2020-08-20 17:30:00,12.49807543,23.07,115.68
2020-08-20 18:30:00,12.49522784,22.68,114.06
2020-08-20 19:30:00,12.50661821,22.67,112.99
2020-08-21 13:30:00,12.49522784,22.69,113.46
2020-08-21 14:30:00,12.5692652,22.81,113.85
2020-08-21 15:30:00,12.54648447,22.79,113.91
2020-08-21 18:30:00,12.55217966,22.21,111.31
2020-08-21 19:30:00,12.55787484,22.31,111.25
2020-08-24 13:30:00,12.5865802,22.92,109.36
2020-08-24 14:30:00,12.56357,22.68,109.56
2020-08-24 15:30:00,12.5865802,22.62,108.73
2020-08-24 17:30:00,12.5750751,22.54,108.4
2020-08-24 18:30:00,12.55781745,22.85,108.78
2020-08-24 19:30:00,12.55781745,22.28,108.25
2020-08-25 13:30:00,12.5865802,23.31,109.7
2020-08-25 14:30:00,12.6095904,22.92,107.62
2020-08-25 15:30:00,12.59233275,23.0,107.16
2020-08-25 16:30:00,12.60383785,22.76,106.17
2020-08-25 17:30:00,12.61821923,22.62,105.75
2020-08-25 18:30:00,12.61246668,22.25,104.11
2020-08-25 19:30:00,12.6095904,21.97,103.88
2020-08-26 13:30:00,12.64985826,21.91,101.75
2020-08-26 14:30:00,12.66136336,21.66,101.49
2020-08-26 15:30:00,12.70163121,21.55,100.78
2020-08-26 16:30:00,12.69012611,21.8,101.89
2020-08-26 17:30:00,12.69012611,22.16,102.25
2020-08-26 18:30:00,12.69300238,22.38,104.32
2020-08-26 19:30:00,12.69587866,23.22,105.8
2020-08-27 13:30:00,12.66711591,24.03,107.06
2020-08-27 14:30:00,12.69012611,23.79,106.55
2020-08-27 16:30:00,12.65561081,26.07,114.86
2020-08-27 17:30:00,12.66999218,24.59,114.64
2020-08-27 18:30:00,12.67862101,24.41,113.47
2020-08-27 19:30:00,12.67286846,24.35,114.74
2020-08-28 13:30:00,12.67286846,25.92,121.98
2020-08-28 14:30:00,12.67286846,25.83,119.33
2020-08-28 15:30:00,12.69012611,24.93,118.87
2020-08-28 16:30:00,12.69300238,24.31,116.57
2020-08-28 17:30:00,12.69587866,23.56,113.39
2020-08-28 18:30:00,12.71313631,23.01,110.44
2020-08-28 19:30:00,12.72464141,22.86,111.56
2020-08-31 13:30:00,12.71888886,25.05,113.51
2020-08-31 14:30:00,12.72464141,24.79,114.3
2020-08-31 15:30:00,12.73614651,24.89,112.43
2020-08-31 16:30:00,12.73039396,24.38,112.36
2020-08-31 18:30:00,12.74189906,25.28,115.56
2020-08-31 19:30:00,12.75340416,26.46,119.01
2020-09-01 13:30:00,12.77066181,25.97,118.08
2020-09-01 14:30:00,12.77066181,26.27,120.0
2020-09-01 15:30:00,12.78791946,25.9,119.57
2020-09-01 16:30:00,12.78504319,25.77,119.8
2020-09-01 17:30:00,12.78504319,25.64,119.95
2020-09-01 18:30:00,12.79079574,25.82,119.98
2020-09-01 19:30:00,12.79367201,26.22,120.1
2020-09-02 13:30:00,12.78216691,26.54,118.96
2020-09-02 14:30:00,12.77641436,26.09,119.43
2020-09-02 15:30:00,12.78791946,25.76,118.64
2020-09-02 16:30:00,12.79367201,26.07,120.52
2020-09-02 17:30:00,12.78791946,26.41,120.23
2020-09-02 18:30:00,12.79654829,26.52,120.62
2020-09-02 19:30:00,12.81668222,26.56,122.01
2020-09-03 13:30:00,12.71888886,26.83,121.28
2020-09-03 14:30:00,12.63547688,29.83,128.61
2020-09-03 15:30:00,12.64698198,29.86,127.37
2020-09-03 16:30:00,12.60383785,32.11,128.76
2020-09-03 17:30:00,12.60671413,32.08,130.23
2020-09-03 18:30:00,12.56069372,34.66,135.14
2020-09-03 19:30:00,12.59233275,33.15,132.91
2020-09-04 13:30:00,12.36798329,32.71,131.14
2020-09-04 14:30:00,12.28744758,35.7,132.37
2020-09-04 15:30:00,12.41400369,33.31,125.88
2020-09-04 16:30:00,12.43701389,33.71,127.59
2020-09-04 17:30:00,12.41975624,33.98,124.76
2020-09-04 18:30:00,12.5405598,30.33,121.83
2020-09-04 19:30:00,12.55781745,30.19,122.14
2020-09-08 13:30:00,12.42838507,33.5,125.24
2020-09-08 14:30:00,12.37085956,33.22,126.4
2020-09-08 15:30:00,12.33634426,32.73,126.13
2020-09-08 16:30:00,12.37085956,31.73,122.75
2020-09-08 17:30:00,12.31045778,31.28,124.47
2020-09-08 18:30:00,12.26443738,32.99,124.32
2020-09-08 19:30:00,12.20691188,31.64,123.56
2020-09-09 13:30:00,12.42550879,29.41,122.71
2020-09-09 14:30:00,12.46577664,28.98,123.24
2020-09-09 15:30:00,12.5175496,29.23,124.12
2020-09-09 16:30:00,12.54918862,28.76,121.78
2020-09-09 17:30:00,12.51179705,28.81,120.57
2020-09-09 18:30:00,12.56069372,28.19,117.06
2020-09-09 19:30:00,12.53193097,28.97,121.54
2020-09-10 13:30:00,12.59233275,28.1,119.85
2020-09-10 14:30:00,12.56932255,28.75,120.18
2020-09-10 15:30:00,12.55781745,29.11,120.95
2020-09-10 16:30:00,12.52330215,28.41,119.2
2020-09-10 17:30:00,12.37948839,28.55,122.13
2020-09-10 18:30:00,12.29320013,29.89,121.67
2020-09-10 19:30:00,12.31621033,29.76,120.58
2020-09-11 13:30:00,12.40537486,28.41,116.98
2020-09-11 14:30:00,12.37948839,27.36,116.9
2020-09-11 15:30:00,12.33922054,27.29,115.55
2020-09-11 16:30:00,12.20691188,28.7,120.86
2020-09-11 17:30:00,12.22416953,28.16,116.97
2020-09-11 18:30:00,12.30182896,27.78,113.93
2020-09-11 19:30:00,12.29320013,26.8,113.95
2020-09-14 13:30:00,12.55781745,25.8,111.43
2020-09-14 14:30:00,12.56357,25.75,110.55
2020-09-14 16:30:00,12.45427154,25.66,110.43
2020-09-14 17:30:00,12.51179705,25.52,109.54
2020-09-14 18:30:00,12.50316822,25.68,109.98
2020-09-14 19:30:00,12.54631235,25.63,111.27
2020-09-15 13:30:00,12.66711591,25.39,108.51
2020-09-15 14:30:00,12.67862101,25.47,108.57
2020-09-15 15:30:00,12.69587866,25.68,108.57
2020-09-15 17:30:00,12.67862101,25.6,109.33
2020-09-15 18:30:00,12.64410571,25.61,109.36
2020-09-15 19:30:00,12.67286846,25.59,108.97
2020-09-16 13:30:00,12.69012611,26.08,106.63
2020-09-16 14:30:00,12.64985826,26.01,105.02
2020-09-16 15:30:00,12.63835315,25.66,102.7
2020-09-16 16:30:00,12.61246668,25.51,103.34
2020-09-16 17:30:00,12.66136336,25.38,102.26
2020-09-16 18:30:00,12.60383785,25.58,102.66
2020-09-16 19:30:00,12.5175496,26.11,103.48
2020-09-17 13:30:00,12.28169503,26.87,103.45
2020-09-17 14:30:00,12.37373584,26.49,102.96
2020-09-17 15:30:00,12.21266443,27.42,104.49
2020-09-17 16:30:00,12.24717973,27.31,104.13
2020-09-17 17:30:00,12.25293228,27.06,104.19
2020-09-17 18:30:00,12.26443738,27.61,103.43
2020-09-17 19:30:00,12.35647819,26.45,100.37
2020-09-18 13:30:00,12.36223074,25.98,98.13
2020-09-18 14:30:00,12.21841698,26.11,99.33
2020-09-18 15:30:00,12.17814913,25.34,99.68
2020-09-18 16:30:00,12.11487107,26.2,104.05
2020-09-18 17:30:00,12.15513892,27.06,104.64
2020-09-18 18:30:00,12.19540678,26.35,102.25
2020-09-18 19:30:00,12.20115933,25.64,101.19
2020-09-21 13:30:00,12.05978897,29.7,116.24
2020-09-21 14:30:00,12.07431533,29.77,113.76
2020-09-21 15:30:00,12.16147353,28.61,110.07
2020-09-21 17:30:00,12.12079971,29.14,110.53
2020-09-21 18:30:00,12.17890517,28.53,110.07
2020-09-21 19:30:00,12.24282118,27.79,108.74
2020-09-22 13:30:00,12.27768446,27.76,105.8
2020-09-22 14:30:00,12.25444227,28.42,107.01
2020-09-22 15:30:00,12.28930555,27.23,105.77
2020-09-22 16:30:00,12.30092664,27.63,105.12
2020-09-22 17:30:00,12.33578992,27.05,104.53
2020-09-22 18:30:00,12.34741101,26.99,103.72
2020-09-22 19:30:00,12.34741101,26.84,104.69
2020-09-23 14:30:00,12.30673719,26.61,103.96
2020-09-23 15:30:00,12.28930555,27.25,104.15
2020-09-23 17:30:00,12.21667372,27.73,106.54
2020-09-23 18:30:00,12.16728408,29.41,108.37
2020-09-23 19:30:00,12.18471572,28.93,107.35
2020-09-24 13:30:00,12.14404189,28.89,106.11
2020-09-24 14:30:00,12.20214735,29.88,104.37
2020-09-24 15:30:00,12.2079579,28.55,102.84
2020-09-24 17:30:00,12.23701063,28.25,101.51
2020-09-24 18:30:00,12.16728408,29.06,104.61
2020-09-24 19:30:00,12.18471572,28.55,102.26
2020-09-25 13:30:00,12.23120009,28.75,103.09
2020-09-25 14:30:00,12.30092664,28.39,102.72
2020-09-25 15:30:00,12.30673719,28.13,101.88
2020-09-25 16:30:00,12.31835828,27.52,100.33
2020-09-25 17:30:00,12.35322156,26.8,99.72
2020-09-25 18:30:00,12.37646375,26.61,98.9
2020-09-25 19:30:00,12.38808484,26.29,99.64
2020-09-28 13:30:00,12.45200085,26.8,102.54
2020-09-28 14:30:00,12.4461903,26.77,102.88
2020-09-28 15:30:00,12.42875866,26.76,101.9
2020-09-28 16:30:00,12.45200085,26.64,101.91
2020-09-28 17:30:00,12.46943249,26.54,101.85
2020-09-28 18:30:00,12.46943249,26.49,102.56
2020-09-28 19:30:00,12.46362194,26.17,101.85
2020-09-29 13:30:00,12.50429576,26.36,98.04
2020-09-29 14:30:00,12.48105358,26.72,99.2
2020-09-29 15:30:00,12.47524303,27.15,99.76
2020-09-29 16:30:00,12.48105358,27.01,99.54
2020-09-29 17:30:00,12.49267467,26.39,97.67
2020-09-29 18:30:00,12.49848522,26.32,97.55
2020-09-29 19:30:00,12.48105358,26.32,96.93
