Dates,GLD,VIX,VVIX
2019-12-18 17:30:00,138.87,12.4,99.99
2019-12-18 18:30:00,138.96,12.3,99.81
2019-12-18 19:30:00,139.0,12.4,98.65
2019-12-18 20:30:00,139.0,12.56,99.2
2019-12-19 14:30:00,138.96,12.66,99.11
2019-12-19 15:30:00,139.15,12.5,98.79
2019-12-19 16:30:00,139.27,12.64,98.71
2019-12-19 17:30:00,139.41,12.53,98.66
2019-12-19 18:30:00,139.4,12.58,98.1
2019-12-19 19:30:00,139.27,12.69,97.82
2019-12-19 20:30:00,139.335,12.45,97.25
2019-12-20 14:30:00,139.36,12.18,97.85
2019-12-20 15:30:00,139.07,12.16,98.09
2019-12-20 16:30:00,139.2,12.24,98.35
2019-12-20 17:30:00,139.11,12.42,99.22
2019-12-20 18:30:00,139.18,12.49,99.15
2019-12-20 19:30:00,139.19,12.47,98.79
2019-12-20 20:30:00,139.16,12.5,99.29
2019-12-23 14:30:00,139.71,12.89,99.38
2019-12-23 15:30:00,139.63,12.72,99.34
2019-12-23 16:30:00,139.79,12.66,99.26
2019-12-23 17:30:00,139.82,12.68,99.22
2019-12-23 18:30:00,139.82,12.72,99.21
2019-12-23 19:30:00,139.89,12.7,98.72
2019-12-23 20:30:00,139.93,12.68,99.82
2019-12-24 14:30:00,140.96,12.76,99.61
2019-12-24 15:30:00,141.225,12.64,99.5
2019-12-24 16:30:00,141.29,12.65,98.76
2019-12-24 17:30:00,141.24,12.65,98.83
2019-12-26 14:30:00,142.37,12.6,97.92
2019-12-26 15:30:00,142.03,12.64,98.07
2019-12-26 16:30:00,142.22,12.68,97.71
2019-12-26 17:30:00,142.2,12.65,97.39
2019-12-26 18:30:00,142.21,12.6,97.25
2019-12-26 19:30:00,142.34,12.65,97.8
2019-12-26 20:30:00,142.4,12.68,97.46
2019-12-27 14:30:00,142.41,13.22,98.69
2019-12-27 15:30:00,142.7,13.01,98.32
2019-12-27 16:30:00,142.61,13.16,99.24
2019-12-27 17:30:00,142.57,13.13,98.62
2019-12-27 18:30:00,142.47,13.26,99.29
2019-12-27 19:30:00,142.33,13.33,99.4
2019-12-27 20:30:00,142.31,13.37,99.63
2019-12-30 14:30:00,142.72,14.63,102.42
2019-12-30 15:30:00,142.73,14.91,100.11
2019-12-30 16:30:00,142.695,14.43,99.31
2019-12-30 17:30:00,142.76,14.46,99.95
2019-12-30 18:30:00,142.74,14.72,100.1
2019-12-30 19:30:00,142.735,14.78,99.89
2019-12-30 20:30:00,142.66,14.81,100.02
2019-12-31 14:30:00,143.47,15.02,99.41
2019-12-31 15:30:00,143.28,15.21,99.03
2019-12-31 16:30:00,143.3,15.26,99.1
2019-12-31 17:30:00,143.18,14.99,97.01
2019-12-31 18:30:00,143.2,14.32,95.78
2019-12-31 19:30:00,143.02,14.12,95.34
2019-12-31 20:30:00,142.92,13.85,94.1
2020-01-02 14:30:00,144.08,13.34,93.21
2020-01-02 15:30:00,143.82,13.14,92.61
2020-01-02 16:30:00,143.61,12.9,90.88
2020-01-02 17:30:00,143.68,12.83,89.93
2020-01-02 18:30:00,143.7,12.77,89.21
2020-01-02 19:30:00,143.87,12.65,89.74
2020-01-02 20:30:00,143.93,12.45,89.67
2020-01-03 14:30:00,145.95,13.89,93.77
2020-01-03 15:30:00,145.9,13.77,92.49
2020-01-03 16:30:00,145.76,13.22,91.27
2020-01-03 17:30:00,145.94,13.38,90.79
2020-01-03 18:30:00,145.77,13.77,92.74
2020-01-03 19:30:00,145.74,13.6,92.92
2020-01-03 20:30:00,145.88,14.03,93.79
2020-01-06 14:30:00,147.51,15.03,94.14
2020-01-06 15:30:00,147.24,14.46,93.58
2020-01-06 16:30:00,147.22,14.53,93.98
2020-01-06 17:30:00,147.5,14.35,92.85
2020-01-06 18:30:00,147.34,14.19,92.34
2020-01-06 19:30:00,147.46,14.05,92.46
2020-01-06 20:30:00,147.42,13.84,92.66
2020-01-07 14:30:00,147.82,14.06,91.8
2020-01-07 15:30:00,147.75,13.56,90.63
2020-01-07 16:30:00,147.98,13.75,90.26
2020-01-07 17:30:00,148.08,13.62,89.92
2020-01-07 18:30:00,147.88,13.55,90.46
2020-01-07 19:30:00,147.84,13.54,90.05
2020-01-07 20:30:00,148.0,13.78,91.07
2020-01-08 14:30:00,148.19,13.61,90.02
2020-01-08 15:30:00,147.32,13.71,90.05
2020-01-08 16:30:00,146.97,13.13,88.14
2020-01-08 17:30:00,146.76,13.24,87.83
2020-01-08 18:30:00,146.3,13.19,87.73
2020-01-08 19:30:00,146.36,12.94,86.84
2020-01-08 20:30:00,146.87,13.45,90.21
2020-01-09 14:30:00,145.78,13.05,89.86
2020-01-09 15:30:00,145.92,12.86,89.97
2020-01-09 16:30:00,146.01,12.84,89.97
2020-01-09 17:30:00,146.2,12.95,89.73
2020-01-09 18:30:00,146.29,12.91,89.43
2020-01-09 19:30:00,146.12,12.89,88.36
2020-01-09 20:30:00,146.01,12.56,87.81
2020-01-10 14:30:00,146.43,12.23,87.55
2020-01-10 15:30:00,146.82,12.12,87.23
2020-01-10 16:30:00,146.84,12.65,87.48
2020-01-10 17:30:00,146.8,12.27,86.93
2020-01-10 18:30:00,146.72,12.21,86.96
2020-01-10 19:30:00,146.86,12.54,87.56
2020-01-10 20:30:00,146.93,12.56,88.33
2020-01-13 14:30:00,146.13,12.8,89.38
2020-01-13 15:30:00,146.13,12.73,89.06
2020-01-13 16:30:00,145.94,12.6,88.42
2020-01-13 17:30:00,145.93,12.53,88.36
2020-01-13 18:30:00,145.91,12.48,88.2
2020-01-13 19:30:00,145.96,12.48,88.41
2020-01-13 20:30:00,145.81,12.35,88.48
2020-01-14 14:30:00,145.28,12.53,87.44
2020-01-14 15:30:00,145.22,12.29,86.36
2020-01-14 16:30:00,145.25,12.19,85.69
2020-01-14 17:30:00,145.37,12.1,85.84
2020-01-14 18:30:00,145.6,12.81,87.28
2020-01-14 19:30:00,145.64,12.56,87.88
2020-01-14 20:30:00,145.66,12.4,86.87
2020-01-15 14:30:00,146.01,12.42,89.83
2020-01-15 15:30:00,146.05,12.45,89.41
2020-01-15 16:30:00,146.195,12.52,89.0
2020-01-15 17:30:00,146.28,12.71,89.52
2020-01-15 18:30:00,146.5,12.57,89.5
2020-01-15 19:30:00,146.51,12.59,90.94
2020-01-15 20:30:00,146.52,12.45,91.15
2020-01-16 14:30:00,146.05,12.14,89.17
2020-01-16 15:30:00,145.92,12.17,89.24
2020-01-16 16:30:00,146.11,12.24,90.58
2020-01-16 17:30:00,145.98,12.2,90.75
2020-01-16 18:30:00,146.1,12.24,90.89
2020-01-16 19:30:00,146.11,12.25,90.0
2020-01-16 20:30:00,146.3,12.4,90.38
2020-01-17 14:30:00,146.44,12.09,92.06
2020-01-17 15:30:00,146.59,12.27,92.55
2020-01-17 16:30:00,146.77,12.18,91.55
2020-01-17 17:30:00,146.89,12.23,91.47
2020-01-17 18:30:00,146.95,12.18,91.64
2020-01-17 19:30:00,146.85,12.22,90.71
2020-01-17 20:30:00,146.59,12.11,91.75
2020-01-21 14:30:00,146.48,12.55,91.32
2020-01-21 15:30:00,146.57,12.54,91.38
2020-01-21 16:30:00,146.65,12.38,90.76
2020-01-21 17:30:00,146.685,12.44,91.37
2020-01-21 18:30:00,146.73,12.88,92.54
2020-01-21 19:30:00,146.69,12.65,92.24
2020-01-21 20:30:00,146.73,12.84,92.98
2020-01-22 14:30:00,146.43,12.49,91.38
2020-01-22 15:30:00,146.6,12.6,91.74
2020-01-22 16:30:00,146.65,12.7,91.76
2020-01-22 17:30:00,146.58,12.64,90.46
2020-01-22 18:30:00,146.64,12.58,90.31
2020-01-22 19:30:00,146.72,12.67,90.66
2020-01-22 20:30:00,146.77,12.85,91.11
2020-01-23 14:30:00,147.04,13.53,92.44
2020-01-23 15:30:00,147.45,13.83,94.69
2020-01-23 16:30:00,147.33,13.57,93.44
2020-01-23 17:30:00,147.4,13.7,92.89
2020-01-23 18:30:00,147.14,13.16,92.75
2020-01-23 19:30:00,147.11,13.15,92.83
2020-01-23 20:30:00,147.11,12.95,92.54
2020-01-24 14:30:00,148.31,13.21,93.95
2020-01-24 15:30:00,148.04,13.29,94.89
2020-01-24 16:30:00,148.2,14.85,97.56
2020-01-24 17:30:00,148.06,14.65,97.39
2020-01-24 18:30:00,148.23,15.28,100.06
2020-01-24 19:30:00,147.92,14.8,96.97
2020-01-24 20:30:00,147.96,14.51,98.43
2020-01-27 14:30:00,148.73,17.76,103.42
2020-01-27 15:30:00,149.02,17.85,105.83
2020-01-27 16:30:00,148.78,17.37,104.85
2020-01-27 17:30:00,148.58,17.14,104.34
2020-01-27 18:30:00,148.7,17.18,104.39
2020-01-27 19:30:00,148.855,17.41,105.66
2020-01-27 20:30:00,148.99,18.19,107.39
2020-01-28 14:30:00,147.74,16.66,101.54
2020-01-28 15:30:00,147.81,16.09,100.39
2020-01-28 16:30:00,147.76,15.76,100.66
2020-01-28 17:30:00,147.86,16.22,101.16
2020-01-28 18:30:00,147.71,16.04,101.25
2020-01-28 19:30:00,147.74,16.16,101.51
2020-01-28 20:30:00,147.69,16.33,102.11
2020-01-29 14:30:00,147.93,16.5,99.74
2020-01-29 15:30:00,147.82,15.7,98.82
2020-01-29 16:30:00,147.76,15.63,98.47
2020-01-29 17:30:00,147.89,15.72,97.83
2020-01-29 18:30:00,148.1,15.31,97.02
2020-01-29 19:30:00,148.29,15.7,97.65
2020-01-29 20:30:00,148.46,16.39,99.07
2020-01-30 14:30:00,148.54,17.04,101.74
2020-01-30 15:30:00,148.98,18.03,102.22
2020-01-30 16:30:00,149.03,17.41,102.05
2020-01-30 17:30:00,149.17,17.83,102.34
2020-01-30 18:30:00,148.99,17.39,101.14
2020-01-30 19:30:00,148.57,16.8,99.59
2020-01-30 20:30:00,148.47,15.46,96.49
2020-01-31 14:30:00,149.19,17.89,101.82
2020-01-31 15:30:00,149.5,18.35,103.6
2020-01-31 16:30:00,149.0,17.89,104.01
2020-01-31 17:30:00,149.03,18.95,107.18
2020-01-31 18:30:00,149.38,18.62,107.28
2020-01-31 19:30:00,149.55,19.27,109.15
2020-01-31 20:30:00,149.37,18.91,105.6
2020-02-03 14:30:00,148.02,17.49,99.82
2020-02-03 15:30:00,148.47,17.46,101.06
2020-02-03 16:30:00,148.43,18.16,103.51
2020-02-03 17:30:00,148.56,17.92,103.83
2020-02-03 18:30:00,148.47,18.08,103.74
2020-02-03 19:30:00,148.35,17.83,102.82
2020-02-03 20:30:00,148.37,18.07,102.95
2020-02-04 14:30:00,146.18,15.91,96.23
2020-02-04 15:30:00,146.23,16.08,96.11
2020-02-04 16:30:00,145.98,15.98,95.46
2020-02-04 17:30:00,146.07,15.86,95.3
2020-02-04 18:30:00,146.15,15.98,95.24
2020-02-04 19:30:00,146.29,16.08,95.43
2020-02-04 20:30:00,146.41,16.12,96.18
2020-02-05 14:30:00,146.7,15.5,93.49
2020-02-05 15:30:00,146.78,15.55,93.07
2020-02-05 16:30:00,146.68,15.24,92.45
2020-02-05 17:30:00,146.74,15.42,92.73
2020-02-05 18:30:00,146.66,15.26,92.39
2020-02-05 19:30:00,146.58,15.13,92.49
2020-02-05 20:30:00,146.57,15.14,92.82
2020-02-06 14:30:00,147.26,15.21,92.62
2020-02-06 15:30:00,147.27,14.94,92.21
2020-02-06 16:30:00,147.31,14.91,91.26
2020-02-06 17:30:00,147.48,14.82,92.1
2020-02-06 18:30:00,147.44,14.88,92.75
2020-02-06 19:30:00,147.52,14.85,92.87
2020-02-06 20:30:00,147.42,14.95,93.61
2020-02-07 14:30:00,147.72,15.9,96.1
2020-02-07 15:30:00,147.39,15.48,95.34
2020-02-07 16:30:00,147.54,15.04,94.82
2020-02-07 17:30:00,147.78,15.13,95.04
2020-02-07 18:30:00,147.99,15.79,97.64
2020-02-07 19:30:00,147.86,15.54,96.85
2020-02-07 20:30:00,147.78,15.51,96.01
2020-02-10 14:30:00,148.12,15.52,96.69
2020-02-10 15:30:00,148.15,15.26,95.93
2020-02-10 16:30:00,148.28,15.34,96.38
2020-02-10 17:30:00,148.35,15.46,96.68
2020-02-10 18:30:00,148.33,15.47,96.79
2020-02-10 19:30:00,148.04,15.24,97.14
2020-02-10 20:30:00,148.14,15.02,96.81
2020-02-11 14:30:00,147.54,14.44,94.49
2020-02-11 15:30:00,147.23,14.49,94.73
2020-02-11 16:30:00,147.43,14.62,94.59
2020-02-11 17:30:00,147.46,14.4,94.64
2020-02-11 18:30:00,147.61,14.77,95.53
2020-02-11 19:30:00,147.66,15.1,96.16
2020-02-11 20:30:00,147.66,15.18,96.96
2020-02-12 14:30:00,147.34,14.57,99.36
2020-02-12 15:30:00,147.59,14.33,98.89
2020-02-12 16:30:00,147.62,14.16,98.9
2020-02-12 17:30:00,147.63,14.21,99.37
2020-02-12 18:30:00,147.41,13.91,98.42
2020-02-12 19:30:00,147.39,13.87,97.57
2020-02-12 20:30:00,147.52,13.82,96.65
2020-02-13 14:30:00,148.49,14.71,99.43
2020-02-13 15:30:00,148.29,14.19,98.88
2020-02-13 16:30:00,148.36,14.07,98.68
2020-02-13 17:30:00,148.32,14.32,98.6
2020-02-13 18:30:00,148.36,14.16,98.58
2020-02-13 19:30:00,148.3,14.24,98.44
2020-02-13 20:30:00,148.37,14.28,99.17
2020-02-14 14:30:00,148.87,14.3,97.73
2020-02-14 15:30:00,148.85,14.05,97.84
2020-02-14 16:30:00,149.0,14.13,98.25
2020-02-14 17:30:00,149.03,14.43,98.72
2020-02-14 18:30:00,149.02,14.23,98.61
2020-02-14 19:30:00,148.98,14.19,98.25
2020-02-14 20:30:00,148.97,13.75,98.17
2020-02-18 14:30:00,150.42,14.59,100.09
2020-02-18 15:30:00,151.03,15.08,101.69
2020-02-18 16:30:00,150.88,15.29,101.19
2020-02-18 17:30:00,150.65,14.74,100.27
2020-02-18 18:30:00,150.62,15.02,100.0
2020-02-18 19:30:00,150.8,14.83,100.03
2020-02-18 20:30:00,150.89,14.82,101.02
2020-02-19 14:30:00,151.27,14.52,97.32
2020-02-19 15:30:00,151.08,14.48,97.25
2020-02-19 16:30:00,151.32,14.62,96.57
2020-02-19 17:30:00,151.4,14.61,96.4
2020-02-19 18:30:00,151.32,14.54,96.29
2020-02-19 19:30:00,151.44,14.55,96.02
2020-02-19 20:30:00,151.82,14.4,95.92
2020-02-20 14:30:00,152.53,14.67,95.63
2020-02-20 15:30:00,152.65,14.7,98.08
2020-02-20 16:30:00,152.59,17.07,101.51
2020-02-20 17:30:00,152.27,16.09,99.85
2020-02-20 18:30:00,152.43,15.86,99.52
2020-02-20 19:30:00,152.5,15.82,99.82
2020-02-20 20:30:00,152.41,15.46,99.48
2020-02-21 14:30:00,154.78,17.47,103.65
2020-02-21 15:30:00,154.52,17.2,103.12
2020-02-21 16:30:00,154.66,16.69,103.09
2020-02-21 17:30:00,154.94,17.17,103.9
2020-02-21 18:30:00,154.77,17.77,105.65
2020-02-21 19:30:00,154.92,18.07,105.94
2020-02-21 20:30:00,154.68,17.15,104.86
2020-02-24 14:30:00,157.8,22.29,114.07
2020-02-24 15:30:00,157.33,22.89,111.59
2020-02-24 16:30:00,157.57,24.27,112.17
2020-02-24 17:30:00,157.59,25.61,113.92
2020-02-24 18:30:00,156.02,25.41,112.56
2020-02-24 19:30:00,156.04,23.17,111.59
2020-02-24 20:30:00,156.16,25.2,112.72
2020-02-25 14:30:00,155.8,23.75,114.35
2020-02-25 15:30:00,155.17,26.08,115.57
2020-02-25 16:30:00,154.83,25.01,115.68
2020-02-25 17:30:00,155.11,26.67,118.15
2020-02-25 18:30:00,154.835,28.77,124.83
2020-02-25 19:30:00,155.25,28.1,121.51
2020-02-25 20:30:00,153.33,27.83,121.01
2020-02-26 14:30:00,154.09,26.08,114.63
2020-02-26 15:30:00,154.05,25.51,111.77
2020-02-26 16:30:00,154.51,27.05,114.33
2020-02-26 17:30:00,154.41,26.9,114.08
2020-02-26 18:30:00,154.93,28.04,115.45
2020-02-26 19:30:00,154.72,28.34,115.09
2020-02-26 20:30:00,153.95,27.47,113.44
2020-02-27 14:30:00,155.84,33.01,120.22
2020-02-27 15:30:00,155.24,31.16,115.55
2020-02-27 16:30:00,154.74,30.9,112.08
2020-02-27 17:30:00,154.38,30.19,111.46
2020-02-27 18:30:00,154.52,33.86,112.69
2020-02-27 19:30:00,154.28,33.01,113.93
2020-02-27 20:30:00,154.03,38.55,118.0
2020-02-28 14:30:00,151.19,47.5,123.38
2020-02-28 15:30:00,149.36,48.84,125.72
2020-02-28 16:30:00,149.38,46.42,128.36
2020-02-28 17:30:00,147.53,44.99,121.83
2020-02-28 18:30:00,147.6,49.2,125.09
2020-02-28 19:30:00,149.03,47.32,132.2
2020-02-28 20:30:00,148.51,39.97,125.73
2020-03-02 14:30:00,150.24,40.25,123.33
2020-03-02 15:30:00,149.965,37.33,120.24
2020-03-02 16:30:00,150.36,33.37,117.99
2020-03-02 17:30:00,149.99,33.9,118.83
2020-03-02 18:30:00,150.27,34.41,117.72
2020-03-02 19:30:00,149.93,35.31,116.21
2020-03-02 20:30:00,149.22,32.5,114.69
2020-03-03 14:30:00,152.79,30.22,112.44
2020-03-03 15:30:00,153.9,33.41,114.04
2020-03-03 16:30:00,154.97,32.33,113.15
2020-03-03 17:30:00,154.61,34.98,114.02
2020-03-03 18:30:00,153.74,40.89,116.13
2020-03-03 19:30:00,154.05,37.41,115.72
2020-03-03 20:30:00,153.92,36.6,116.72
2020-03-04 14:30:00,154.06,34.67,114.01
2020-03-04 15:30:00,154.44,33.86,113.34
2020-03-04 16:30:00,154.72,32.33,112.58
2020-03-04 17:30:00,154.53,30.53,112.22
2020-03-04 18:30:00,154.17,31.61,112.52
2020-03-04 19:30:00,154.31,32.11,114.79
2020-03-04 20:30:00,154.19,31.78,113.97
2020-03-05 14:30:00,155.85,37.46,115.34
2020-03-05 15:30:00,156.11,34.84,114.17
2020-03-05 16:30:00,156.55,37.68,115.83
2020-03-05 17:30:00,156.91,40.88,118.94
2020-03-05 18:30:00,157.09,40.16,121.69
2020-03-05 19:30:00,157.48,41.0,121.88
2020-03-05 20:30:00,157.47,39.67,119.66
2020-03-06 14:30:00,155.24,48.52,128.01
2020-03-06 15:30:00,157.15,45.73,125.6
2020-03-06 16:30:00,157.04,48.29,127.22
2020-03-06 17:30:00,157.38,46.79,126.4
2020-03-06 18:30:00,158.05,47.61,129.8
2020-03-06 19:30:00,157.78,54.18,129.44
2020-03-06 20:30:00,157.53,42.38,127.16
2020-03-09 13:30:00,157.11,58.42,145.0
2020-03-09 14:30:00,157.1,58.14,146.54
2020-03-09 15:30:00,156.87,51.35,137.09
2020-03-09 16:30:00,157.62,51.48,134.58
2020-03-09 17:30:00,157.61,55.61,137.49
2020-03-09 18:30:00,158.02,54.06,135.96
2020-03-09 19:30:00,157.89,54.67,137.19
2020-03-10 13:30:00,155.58,48.61,135.73
2020-03-10 14:30:00,156.05,51.06,140.04
2020-03-10 15:30:00,155.86,52.33,140.96
2020-03-10 16:30:00,156.27,51.28,142.32
2020-03-10 17:30:00,155.65,52.83,143.03
2020-03-10 18:30:00,155.44,49.22,141.89
2020-03-10 19:30:00,154.5,47.18,138.82
2020-03-11 13:30:00,156.18,51.51,147.57
2020-03-11 14:30:00,155.5,52.45,147.99
2020-03-11 15:30:00,155.13,50.96,146.46
2020-03-11 16:30:00,154.5,53.85,147.54
2020-03-11 17:30:00,154.12,54.08,146.52
2020-03-11 18:30:00,154.5,55.55,145.09
2020-03-11 19:30:00,153.94,53.69,146.93
2020-03-12 13:30:00,148.61,68.94,154.7
2020-03-12 14:30:00,148.22,64.95,153.69
2020-03-12 15:30:00,148.11,67.64,154.88
2020-03-12 16:30:00,149.61,60.89,152.73
2020-03-12 17:30:00,148.85,64.61,153.85
2020-03-12 18:30:00,147.94,71.3,155.67
2020-03-12 19:30:00,147.86,74.6,155.05
2020-03-13 13:30:00,148.05,70.33,157.44
2020-03-13 14:30:00,147.51,70.51,167.16
2020-03-13 15:30:00,144.05,73.9,170.68
2020-03-13 16:30:00,142.76,72.3,178.37
2020-03-13 17:30:00,143.16,64.79,172.65
2020-03-13 18:30:00,143.17,62.74,172.08
2020-03-13 19:30:00,143.34,57.65,171.28
2020-03-16 13:30:00,138.95,73.23,182.76
2020-03-16 14:30:00,142.72,74.75,185.76
2020-03-16 15:30:00,141.81,76.92,190.2
2020-03-16 16:30:00,139.79,78.15,190.02
2020-03-16 17:30:00,140.33,78.17,195.55
2020-03-16 18:30:00,141.15,77.4,196.61
2020-03-16 19:30:00,141.91,83.33,207.59
2020-03-17 13:30:00,142.23,83.74,194.89
2020-03-17 14:30:00,144.04,75.64,187.7
2020-03-17 15:30:00,144.16,78.03,193.78
2020-03-17 16:30:00,143.4,75.71,195.26
2020-03-17 17:30:00,144.53,73.25,194.05
2020-03-17 18:30:00,144.05,74.57,201.38
2020-03-17 19:30:00,143.87,73.46,194.43
2020-03-18 13:30:00,142.17,72.18,178.45
2020-03-18 14:30:00,140.52,74.86,168.62
2020-03-18 15:30:00,140.05,75.45,166.23
2020-03-18 16:30:00,138.92,79.81,184.29
2020-03-18 17:30:00,139.74,82.87,191.5
2020-03-18 18:30:00,140.62,78.46,188.66
2020-03-18 19:30:00,140.69,76.14,181.33
2020-03-19 13:30:00,140.02,80.24,180.54
2020-03-19 14:30:00,139.33,79.45,178.15
2020-03-19 15:30:00,138.95,76.76,176.14
2020-03-19 16:30:00,138.88,74.79,176.55
2020-03-19 17:30:00,138.19,71.78,171.55
2020-03-19 18:30:00,138.59,71.21,170.02
2020-03-19 19:30:00,138.07,72.38,181.76
2020-03-20 13:30:00,140.79,62.81,177.57
2020-03-20 14:30:00,140.32,58.62,183.02
2020-03-20 15:30:00,139.57,65.15,186.84
2020-03-20 16:30:00,139.33,61.43,182.9
2020-03-20 17:30:00,139.38,60.64,188.83
2020-03-20 18:30:00,139.59,67.35,188.35
2020-03-20 19:30:00,140.11,66.39,187.18
2020-03-23 13:30:00,143.51,65.84,179.87
2020-03-23 14:30:00,145.26,64.17,183.11
2020-03-23 15:30:00,145.17,65.86,171.92
2020-03-23 16:30:00,146.67,63.09,165.44
2020-03-23 17:30:00,146.23,67.06,169.78
2020-03-23 18:30:00,145.98,64.78,169.39
2020-03-23 19:30:00,146.3,62.02,167.93
2020-03-24 13:30:00,153.55,53.73,154.39
2020-03-24 14:30:00,153.98,56.44,166.28
2020-03-24 15:30:00,153.4,58.98,172.74
2020-03-24 16:30:00,154.74,59.18,172.37
2020-03-24 17:30:00,155.02,60.22,168.69
2020-03-24 18:30:00,154.43,59.59,171.92
2020-03-24 19:30:00,153.4,61.08,171.91
2020-03-25 13:30:00,151.47,63.44,175.85
2020-03-25 14:30:00,152.16,61.82,169.96
2020-03-25 15:30:00,152.12,61.37,169.65
2020-03-25 16:30:00,151.91,60.93,168.72
2020-03-25 17:30:00,151.73,63.06,167.28
2020-03-25 18:30:00,151.79,61.25,166.74
2020-03-25 19:30:00,151.46,62.96,171.89
2020-03-26 13:30:00,154.14,59.0,166.58
2020-03-26 14:30:00,153.81,59.11,167.59
2020-03-26 15:30:00,153.64,59.19,166.99
2020-03-26 16:30:00,154.15,59.89,167.21
2020-03-26 17:30:00,153.36,60.81,167.08
2020-03-26 18:30:00,152.49,61.71,168.27
2020-03-26 19:30:00,153.22,60.92,169.58
2020-03-27 13:30:00,152.39,64.8,175.26
2020-03-27 14:30:00,152.78,63.96,174.2
2020-03-27 15:30:00,152.99,65.51,175.27
2020-03-27 16:30:00,153.18,64.62,175.36
2020-03-27 17:30:00,152.57,63.97,174.54
2020-03-27 18:30:00,152.83,62.8,170.46
2020-03-27 19:30:00,152.31,65.45,168.71
2020-03-30 13:30:00,152.96,62.12,161.18
2020-03-30 14:30:00,152.4,60.07,159.99
2020-03-30 15:30:00,152.6,59.95,158.64
2020-03-30 16:30:00,152.39,58.88,158.28
2020-03-30 17:30:00,152.23,58.62,158.6
2020-03-30 18:30:00,151.7,57.53,158.26
2020-03-30 19:30:00,152.88,57.24,157.66
2020-03-31 13:30:00,151.6,54.32,155.33
2020-03-31 14:30:00,151.65,51.83,154.01
2020-03-31 15:30:00,151.1,51.26,154.22
2020-03-31 16:30:00,149.41,53.56,154.19
2020-03-31 17:30:00,149.61,54.6,153.71
2020-03-31 18:30:00,148.41,53.3,154.01
2020-03-31 19:30:00,147.99,53.26,152.92
2020-04-01 13:30:00,149.48,54.59,153.13
2020-04-01 14:30:00,149.35,53.15,153.34
2020-04-01 15:30:00,149.96,55.4,154.71
2020-04-01 16:30:00,148.82,57.11,155.82
2020-04-01 17:30:00,149.03,55.62,156.81
2020-04-01 18:30:00,149.6,58.01,157.28
2020-04-01 19:30:00,149.53,57.18,156.99
2020-04-02 13:30:00,151.57,54.63,153.04
2020-04-02 14:30:00,151.54,53.65,152.36
2020-04-02 15:30:00,151.68,52.41,150.55
2020-04-02 16:30:00,151.77,52.77,150.69
2020-04-02 17:30:00,151.69,54.48,150.28
2020-04-02 18:30:00,152.39,52.31,148.92
2020-04-02 19:30:00,151.86,50.71,147.33
2020-04-03 13:30:00,152.155,48.33,144.51
2020-04-03 14:30:00,151.98,49.44,145.61
2020-04-03 15:30:00,152.35,50.56,145.82
2020-04-03 16:30:00,152.49,48.76,145.43
2020-04-03 17:30:00,152.545,49.39,145.27
2020-04-03 18:30:00,152.73,48.61,143.52
2020-04-03 19:30:00,152.73,46.94,143.52
2020-04-06 13:30:00,154.97,44.62,143.02
2020-04-06 14:30:00,154.98,45.13,146.12
2020-04-06 15:30:00,155.31,44.27,145.86
2020-04-06 16:30:00,155.5,44.27,145.54
2020-04-06 17:30:00,156.08,44.43,144.5
2020-04-06 18:30:00,156.82,43.76,143.5
2020-04-06 19:30:00,156.9,45.3,143.3
2020-04-07 13:30:00,155.88,44.87,140.24
2020-04-07 14:30:00,155.9,46.64,139.18
2020-04-07 15:30:00,155.75,44.23,135.86
2020-04-07 16:30:00,155.2,44.46,133.83
2020-04-07 17:30:00,155.1,45.12,132.77
2020-04-07 18:30:00,155.5,45.43,134.67
2020-04-07 19:30:00,156.08,46.61,134.45
2020-04-08 13:30:00,154.95,45.66,142.95
2020-04-08 14:30:00,155.26,44.14,139.4
2020-04-08 15:30:00,155.36,43.14,139.2
2020-04-08 16:30:00,155.11,42.89,138.92
2020-04-08 17:30:00,155.25,43.47,139.22
2020-04-08 18:30:00,155.22,43.3,139.23
2020-04-08 19:30:00,154.66,43.02,141.37
2020-04-09 13:30:00,157.49,42.82,140.26
2020-04-09 14:30:00,157.9,43.39,140.88
2020-04-09 15:30:00,158.63,42.58,139.61
2020-04-09 16:30:00,158.88,42.45,139.25
2020-04-09 17:30:00,158.05,42.93,139.77
2020-04-09 18:30:00,158.21,42.68,138.68
2020-04-09 19:30:00,158.6,41.41,137.75
2020-04-13 13:30:00,159.8,43.35,138.06
2020-04-13 14:30:00,160.92,45.03,138.92
2020-04-13 15:30:00,161.21,43.4,138.94
2020-04-13 16:30:00,161.59,43.65,138.8
2020-04-13 17:30:00,162.28,43.21,138.85
2020-04-13 18:30:00,161.9,43.16,138.79
2020-04-13 19:30:00,161.42,41.33,138.68
2020-04-14 13:30:00,164.03,37.86,132.57
2020-04-14 14:30:00,163.21,38.87,133.56
2020-04-14 15:30:00,163.71,38.39,133.21
2020-04-14 16:30:00,163.46,38.26,132.82
2020-04-14 17:30:00,163.52,37.93,132.58
2020-04-14 18:30:00,162.57,37.85,133.0
2020-04-14 19:30:00,162.66,37.81,131.78
2020-04-15 13:30:00,161.78,42.52,139.97
2020-04-15 14:30:00,161.68,42.5,140.4
2020-04-15 15:30:00,160.85,42.29,139.73
2020-04-15 16:30:00,161.57,41.4,136.19
2020-04-15 17:30:00,161.91,41.24,135.98
