Dates,QYLD,VIX,VVIX
2022-05-27 15:00:00,12.8372551,26.19,94.1
2022-05-27 15:30:00,12.85154253,25.91,93.82
2022-05-27 16:00:00,12.85154253,25.84,93.98
2022-05-27 16:30:00,12.85511439,25.93,93.98
2022-05-27 17:00:00,12.84797068,26.0,94.23
2022-05-27 17:30:00,12.85154253,25.85,94.14
2022-05-27 18:00:00,12.85154253,25.87,93.75
2022-05-27 18:30:00,12.85868625,25.68,93.71
2022-05-27 19:00:00,12.86225811,25.75,93.72
2022-05-27 19:30:00,12.86940182,25.8,93.77
2022-05-31 13:30:00,12.84439882,27.87,96.31
2022-05-31 14:00:00,12.85868625,27.37,96.34
2022-05-31 14:30:00,12.86225811,27.06,94.83
2022-05-31 15:00:00,12.85868625,26.77,94.73
2022-05-31 15:30:00,12.88726111,26.22,92.48
2022-05-31 16:00:00,12.88368925,26.31,93.08
2022-05-31 16:30:00,12.89440482,26.23,92.58
2022-05-31 17:00:00,12.87654553,26.38,93.81
2022-05-31 17:30:00,12.89083296,26.02,92.53
2022-05-31 18:00:00,12.88726111,26.23,92.97
2022-05-31 18:30:00,12.86940182,26.63,94.08
2022-05-31 19:00:00,12.88726111,26.18,92.13
2022-05-31 19:30:00,12.87297368,26.36,92.97
2022-06-01 13:30:00,12.90869225,26.05,91.79
2022-06-01 14:00:00,12.86940182,26.85,93.69
2022-06-01 14:30:00,12.88011739,26.71,93.36
2022-06-01 15:00:00,12.86225811,27.17,94.53
2022-06-01 15:30:00,12.85511439,27.62,94.71
2022-06-01 16:00:00,12.84439882,27.45,94.75
2022-06-01 16:30:00,12.84797068,27.12,94.81
2022-06-01 17:00:00,12.85511439,26.47,93.14
2022-06-01 17:30:00,12.85868625,26.43,92.79
2022-06-01 18:00:00,12.88368925,26.14,91.88
2022-06-01 18:30:00,12.88368925,25.79,91.84
2022-06-01 19:00:00,12.88726111,25.45,91.28
2022-06-01 19:30:00,12.86225811,25.72,91.54
2022-06-02 13:30:00,12.85868625,25.91,91.63
2022-06-02 14:00:00,12.87297368,25.64,91.71
2022-06-02 14:30:00,12.88726111,25.05,89.87
2022-06-02 15:00:00,12.89797668,25.04,89.02
2022-06-02 15:30:00,12.90512039,24.74,89.17
2022-06-02 16:00:00,12.92655154,24.36,88.62
2022-06-02 16:30:00,12.92297968,24.71,89.0
2022-06-02 17:00:00,12.91940782,24.58,89.2
2022-06-02 17:30:00,12.92655154,24.69,89.44
2022-06-02 18:00:00,12.92655154,24.89,90.15
2022-06-02 18:30:00,12.92655154,25.04,90.97
2022-06-02 19:00:00,12.93012339,24.85,91.75
2022-06-02 19:30:00,12.93369525,24.57,91.23
2022-06-03 13:30:00,12.90869225,25.03,92.23
2022-06-03 14:00:00,12.90869225,25.34,92.26
2022-06-03 14:30:00,12.90154854,25.51,92.55
2022-06-03 15:00:00,12.88726111,25.47,93.36
2022-06-03 15:30:00,12.89440482,25.38,92.79
2022-06-03 16:00:00,12.89797668,25.21,92.61
2022-06-03 16:30:00,12.90512039,24.95,91.7
2022-06-03 17:00:00,12.89797668,25.25,91.71
2022-06-03 17:30:00,12.89797668,25.13,91.76
2022-06-03 18:00:00,12.90869225,25.03,90.92
2022-06-03 18:30:00,12.90512039,25.03,91.04
2022-06-03 19:00:00,12.89797668,25.08,91.21
2022-06-03 19:30:00,12.89440482,25.01,90.4
2022-06-06 13:30:00,12.92655154,24.95,90.51
2022-06-06 14:00:00,12.93369525,25.19,90.84
2022-06-06 14:30:00,12.93369525,25.11,90.05
2022-06-06 15:00:00,12.92297968,25.51,91.12
2022-06-06 15:30:00,12.92655154,25.65,90.11
2022-06-06 16:00:00,12.90154854,25.55,91.17
2022-06-06 16:30:00,12.91226411,25.35,90.75
2022-06-06 17:00:00,12.90512039,25.24,91.02
2022-06-06 17:30:00,12.92297968,25.12,90.07
2022-06-06 18:00:00,12.91226411,25.62,90.86
2022-06-06 18:30:00,12.90512039,25.54,90.48
2022-06-06 19:00:00,12.90512039,25.4,90.3
2022-06-06 19:30:00,12.92297968,25.03,89.46
2022-06-07 13:30:00,12.90154854,25.72,90.99
2022-06-07 14:00:00,12.92297968,25.23,89.57
2022-06-07 14:30:00,12.93012339,25.09,88.93
2022-06-07 15:00:00,12.91940782,25.18,89.03
2022-06-07 15:30:00,12.91940782,25.08,88.95
2022-06-07 16:00:00,12.92655154,24.93,88.92
2022-06-07 16:30:00,12.93012339,24.66,88.35
2022-06-07 17:00:00,12.93369525,24.39,88.37
2022-06-07 17:30:00,12.93369525,24.22,87.85
2022-06-07 18:00:00,12.93369525,24.12,87.73
2022-06-07 18:30:00,12.93012339,24.1,88.0
2022-06-07 19:00:00,12.93369525,23.94,87.79
2022-06-07 19:30:00,12.94441082,24.02,87.54
2022-06-08 13:30:00,12.94441082,24.12,92.37
2022-06-08 14:00:00,12.94441082,24.11,92.67
2022-06-08 14:30:00,12.94798268,24.04,92.39
2022-06-08 15:00:00,12.94798268,23.81,91.78
2022-06-08 15:30:00,12.94798268,23.89,91.74
2022-06-08 16:00:00,12.94441082,24.36,91.95
2022-06-08 16:30:00,12.94441082,24.29,92.85
2022-06-08 17:00:00,12.94441082,24.6,93.15
2022-06-08 17:30:00,12.94441082,24.44,93.22
2022-06-08 18:00:00,12.93726711,24.65,93.97
2022-06-08 18:30:00,12.94441082,24.55,93.61
2022-06-08 19:00:00,12.94798268,23.99,92.24
2022-06-08 19:30:00,12.93726711,24.0,92.73
2022-06-09 13:30:00,12.94083897,24.5,94.51
2022-06-09 14:00:00,12.94441082,24.17,94.35
2022-06-09 14:30:00,12.93726711,24.69,94.39
2022-06-09 15:00:00,12.94083897,24.66,95.24
2022-06-09 15:30:00,12.93726711,24.66,95.01
2022-06-09 16:00:00,12.94083897,24.54,94.82
2022-06-09 16:30:00,12.94798268,24.22,94.76
2022-06-09 17:00:00,12.94441082,24.61,95.15
2022-06-09 17:30:00,12.94083897,24.67,94.73
2022-06-09 18:00:00,12.94083897,24.99,95.23
2022-06-09 18:30:00,12.93012339,25.86,96.92
2022-06-09 19:00:00,12.91226411,25.98,97.89
2022-06-09 19:30:00,12.88726111,26.22,98.77
2022-06-10 13:30:00,12.79439282,28.57,99.93
2022-06-10 14:00:00,12.74438681,28.7,102.04
2022-06-10 14:30:00,12.75153053,29.0,102.4
2022-06-10 15:00:00,12.7372431,29.58,103.13
2022-06-10 15:30:00,12.74795867,28.54,101.77
2022-06-10 16:00:00,12.74438681,28.77,102.3
2022-06-10 16:30:00,12.75153053,28.84,102.14
2022-06-10 17:00:00,12.76581796,28.33,101.26
2022-06-10 17:30:00,12.77296167,28.18,100.66
2022-06-10 18:00:00,12.77296167,28.28,100.76
2022-06-10 18:30:00,12.79796467,27.77,98.62
2022-06-10 19:00:00,12.8122521,27.34,97.42
2022-06-10 19:30:00,12.75153053,27.89,100.04
2022-06-13 13:30:00,12.51578795,32.53,104.64
2022-06-13 14:00:00,12.44077894,33.4,106.93
2022-06-13 14:30:00,12.41577594,34.41,108.21
2022-06-13 15:00:00,12.44077894,33.38,108.59
2022-06-13 15:30:00,12.45506637,33.1,108.27
2022-06-13 16:00:00,12.48721309,32.18,108.15
2022-06-13 16:30:00,12.4693538,33.24,108.62
2022-06-13 17:00:00,12.4443508,33.15,108.59
2022-06-13 17:30:00,12.4943568,32.77,108.34
2022-06-13 18:00:00,12.45863823,32.74,108.71
2022-06-13 18:30:00,12.43720709,33.33,108.96
2022-06-13 19:00:00,12.37648551,34.55,112.05
2022-06-13 19:30:00,12.36576994,34.13,114.74
2022-06-14 13:30:00,12.42291966,32.86,109.38
2022-06-14 14:00:00,12.35862623,33.25,111.5
2022-06-14 14:30:00,12.39077294,33.12,108.63
2022-06-14 15:00:00,12.38005737,33.08,109.11
2022-06-14 15:30:00,12.43006337,32.81,108.82
2022-06-14 16:00:00,12.39077294,33.28,109.48
2022-06-14 16:30:00,12.3943448,32.58,110.05
2022-06-14 17:00:00,12.46578195,32.66,109.94
2022-06-14 17:30:00,12.38720109,32.5,110.63
2022-06-14 18:00:00,12.40506037,32.15,109.95
2022-06-14 18:30:00,12.36576994,32.89,110.86
2022-06-14 19:00:00,12.35148251,32.23,110.82
2022-06-14 19:30:00,12.40148851,32.5,110.9
2022-06-15 13:30:00,12.55865024,30.44,106.95
2022-06-15 14:00:00,12.56579395,30.56,107.19
2022-06-15 14:30:00,12.53721909,30.88,107.26
2022-06-15 15:00:00,12.54436281,30.79,108.27
2022-06-15 15:30:00,12.57293766,30.19,106.29
2022-06-15 16:00:00,12.59436881,30.19,106.54
2022-06-15 16:30:00,12.55150652,30.55,107.91
2022-06-15 17:00:00,12.57293766,30.61,108.57
2022-06-15 17:30:00,12.59436881,30.79,109.17
2022-06-15 18:00:00,12.54079095,29.57,108.61
2022-06-15 18:30:00,12.6372311,28.78,106.77
2022-06-15 19:00:00,12.75510239,28.89,104.04
2022-06-15 19:30:00,12.6872371,29.29,106.64
2022-06-16 13:30:00,12.3693418,32.06,111.39
2022-06-16 14:00:00,12.32290765,32.38,111.85
2022-06-16 14:30:00,12.23718308,33.5,116.18
2022-06-16 15:00:00,12.30862022,32.96,113.79
2022-06-16 15:30:00,12.25861422,33.45,114.36
2022-06-16 16:00:00,12.25147051,33.16,114.08
2022-06-16 16:30:00,12.26575794,32.43,113.34
2022-06-16 17:00:00,12.30862022,32.14,111.85
2022-06-16 17:30:00,12.20146451,33.18,113.29
2022-06-16 18:00:00,12.18360522,33.84,113.82
2022-06-16 18:30:00,12.16574593,33.67,115.14
2022-06-16 19:00:00,12.25504237,33.58,113.76
2022-06-16 19:30:00,12.23718308,33.21,113.66
2022-06-17 13:30:00,12.39791666,31.78,111.32
2022-06-17 14:00:00,12.27290165,32.77,112.47
2022-06-17 14:30:00,12.24789865,31.59,111.65
2022-06-17 15:00:00,12.35862623,31.48,108.92
2022-06-17 15:30:00,12.33719508,31.3,109.15
2022-06-17 16:00:00,12.36576994,31.16,108.87
2022-06-17 16:30:00,12.36576994,30.91,110.96
2022-06-17 17:00:00,12.39791666,31.28,110.72
2022-06-17 17:30:00,12.40148851,30.9,110.7
2022-06-17 18:00:00,12.4193478,30.7,110.66
2022-06-17 18:30:00,12.40506037,30.65,109.64
2022-06-17 19:00:00,12.41577594,30.78,108.9
2022-06-17 19:30:00,12.3943448,31.12,110.51
2022-06-21 13:30:00,12.54854997,30.18,105.52
2022-06-21 14:00:00,12.55576593,30.2,105.22
2022-06-21 14:30:00,12.56298188,30.07,104.6
2022-06-21 15:00:00,12.5593739,30.04,105.03
2022-06-21 15:30:00,12.54854997,30.1,105.54
2022-06-21 16:00:00,12.54133401,29.83,105.33
2022-06-21 16:30:00,12.54133401,29.52,103.39
2022-06-21 17:00:00,12.55576593,29.42,103.06
2022-06-21 17:30:00,12.5593739,29.53,102.87
2022-06-21 18:00:00,12.54854997,29.7,102.67
2022-06-21 18:30:00,12.55576593,29.75,103.56
2022-06-21 19:00:00,12.55215795,29.81,104.25
2022-06-21 19:30:00,12.53772603,30.13,105.18
2022-06-22 13:30:00,12.54854997,30.09,104.06
2022-06-22 14:00:00,12.58462976,29.77,102.94
2022-06-22 14:30:00,12.5774138,29.79,102.22
2022-06-22 15:00:00,12.58102178,29.74,102.84
2022-06-22 15:30:00,12.54133401,30.15,103.34
2022-06-22 16:00:00,12.55576593,29.84,102.33
2022-06-22 16:30:00,12.56658986,29.78,101.66
2022-06-22 17:00:00,12.5774138,29.29,101.05
2022-06-22 17:30:00,12.57380582,29.01,101.63
2022-06-22 18:00:00,12.58462976,29.25,101.22
2022-06-22 18:30:00,12.57019784,28.93,100.49
2022-06-22 19:00:00,12.55576593,29.2,99.96
2022-06-22 19:30:00,12.54133401,28.98,99.1
2022-06-23 13:30:00,12.5774138,29.31,98.8
2022-06-23 14:00:00,12.5774138,28.97,99.0
2022-06-23 14:30:00,12.59906167,28.91,98.42
2022-06-23 15:00:00,12.59906167,29.09,98.89
2022-06-23 15:30:00,12.58102178,29.38,99.15
2022-06-23 16:00:00,12.5774138,29.49,98.76
2022-06-23 16:30:00,12.55576593,29.64,99.53
2022-06-23 17:00:00,12.55576593,29.68,99.69
2022-06-23 17:30:00,12.57380582,29.48,99.21
2022-06-23 18:00:00,12.5774138,29.28,99.27
2022-06-23 18:30:00,12.59184571,29.42,99.97
2022-06-23 19:00:00,12.59184571,29.18,99.61
2022-06-23 19:30:00,12.60266965,29.07,98.11
2022-06-24 13:30:00,12.67482922,28.18,95.55
2022-06-24 14:00:00,12.69286912,27.81,94.03
2022-06-24 14:30:00,12.69286912,27.76,93.17
2022-06-24 15:00:00,12.68926114,27.63,93.18
2022-06-24 15:30:00,12.69286912,27.29,92.6
2022-06-24 16:00:00,12.70008507,27.31,92.55
2022-06-24 16:30:00,12.6964771,27.19,92.39
2022-06-24 18:00:00,12.69286912,26.91,91.71
2022-06-24 18:30:00,12.70369305,26.88,91.34
2022-06-24 19:00:00,12.70369305,27.15,90.83
2022-06-24 19:30:00,12.71451699,27.23,91.52
2022-06-27 13:30:00,12.71090901,27.97,92.13
2022-06-27 14:00:00,12.71090901,27.91,90.63
2022-06-27 14:30:00,12.72173295,27.59,88.9
2022-06-27 15:00:00,12.72534093,27.49,88.96
2022-06-27 15:30:00,12.72534093,27.58,89.16
2022-06-27 16:00:00,12.71812497,27.6,89.82
2022-06-27 16:30:00,12.72534093,27.47,89.02
2022-06-27 17:00:00,12.71812497,27.39,89.27
2022-06-27 17:30:00,12.71812497,27.54,89.62
2022-06-27 18:00:00,12.71812497,27.15,89.08
2022-06-27 18:30:00,12.72173295,27.38,89.02
2022-06-27 19:00:00,12.71812497,27.53,89.0
2022-06-27 19:30:00,12.71451699,26.94,87.8
2022-06-28 13:30:00,12.73255688,26.72,86.28
2022-06-28 14:00:00,12.71812497,27.09,86.18
2022-06-28 14:30:00,12.71090901,27.0,86.88
2022-06-28 15:00:00,12.68565316,27.54,87.38
2022-06-28 15:30:00,12.67122124,27.94,88.43
2022-06-28 16:00:00,12.67482922,27.5,88.41
2022-06-28 16:30:00,12.67482922,27.87,88.08
2022-06-28 17:00:00,12.67122124,28.01,88.53
2022-06-28 17:30:00,12.66761327,28.11,88.7
2022-06-28 18:00:00,12.65318135,28.58,89.38
2022-06-28 18:30:00,12.64596539,28.5,90.17
2022-06-28 19:00:00,12.64957337,28.29,90.04
2022-06-28 19:30:00,12.63514146,28.4,90.15
2022-06-29 13:30:00,12.64957337,28.51,90.51
2022-06-29 14:00:00,12.65318135,28.44,90.45
2022-06-29 14:30:00,12.65318135,28.54,89.84
2022-06-29 15:00:00,12.64235741,28.63,90.78
2022-06-29 15:30:00,12.65678933,28.89,90.54
2022-06-29 16:00:00,12.6279255,28.97,92.0
2022-06-29 16:30:00,12.63514146,28.86,91.71
2022-06-29 17:00:00,12.63514146,28.65,91.79
2022-06-29 17:30:00,12.64957337,28.41,90.3
2022-06-29 18:00:00,12.65318135,28.4,89.82
2022-06-29 18:30:00,12.64596539,28.15,89.86
2022-06-29 19:00:00,12.66400529,28.29,88.99
2022-06-29 19:30:00,12.65678933,28.12,89.01
2022-06-30 13:30:00,12.56298188,30.2,93.58
2022-06-30 14:00:00,12.55215795,29.86,93.48
2022-06-30 14:30:00,12.59184571,29.51,92.03
2022-06-30 15:00:00,12.6279255,29.56,91.13
2022-06-30 15:30:00,12.63514146,29.52,90.95
2022-06-30 16:00:00,12.65318135,28.98,89.87
2022-06-30 16:30:00,12.64957337,29.06,89.77
2022-06-30 17:00:00,12.63514146,28.83,89.77
2022-06-30 17:30:00,12.64957337,28.81,89.05
2022-06-30 18:00:00,12.64235741,28.66,89.69
2022-06-30 18:30:00,12.6279255,29.15,89.89
2022-06-30 19:00:00,12.62431752,28.44,89.04
2022-06-30 19:30:00,12.62431752,28.66,88.75
2022-07-01 13:30:00,12.64235741,28.06,86.94
2022-07-01 14:00:00,12.60988561,28.94,88.22
2022-07-01 14:30:00,12.62070954,28.12,88.75
2022-07-01 15:00:00,12.6279255,27.83,88.12
2022-07-01 15:30:00,12.61349359,27.8,87.74
2022-07-01 16:00:00,12.6279255,27.62,87.08
2022-07-01 16:30:00,12.61349359,27.58,86.79
2022-07-01 17:00:00,12.6279255,28.83,86.36
2022-07-01 17:30:00,12.64235741,27.12,86.02
2022-07-01 18:00:00,12.66039731,26.86,85.89
2022-07-01 18:30:00,12.66400529,26.79,85.72
2022-07-01 19:00:00,12.66761327,26.78,86.02
2022-07-01 19:30:00,12.67122124,26.79,85.23
2022-07-05 13:30:00,12.63514146,29.33,91.65
2022-07-05 14:00:00,12.65678933,28.42,91.48
2022-07-05 14:30:00,12.66400529,29.07,91.08
2022-07-05 15:00:00,12.66039731,29.18,90.93
2022-07-05 15:30:00,12.68565316,28.66,90.11
2022-07-05 16:00:00,12.6964771,28.19,89.14
2022-07-05 16:30:00,12.68204518,28.38,89.26
2022-07-05 17:00:00,12.70369305,28.0,89.17
2022-07-05 17:30:00,12.70369305,28.04,88.99
2022-07-05 18:00:00,12.71451699,27.51,87.94
2022-07-05 18:30:00,12.73255688,27.42,87.57
2022-07-05 19:00:00,12.74338082,27.65,87.28
2022-07-05 19:30:00,12.74338082,27.55,86.99
2022-07-06 13:30:00,12.75059678,27.54,87.76
2022-07-06 14:00:00,12.75420475,27.64,86.94
2022-07-06 14:30:00,12.75059678,27.85,86.93
2022-07-06 15:00:00,12.75059678,27.89,87.29
2022-07-06 15:30:00,12.74338082,27.89,87.18
2022-07-06 16:00:00,12.75059678,27.74,87.19
2022-07-06 16:30:00,12.75420475,27.44,86.71
2022-07-06 17:00:00,12.76142071,27.48,86.57
2022-07-06 17:30:00,12.76502869,27.24,86.43
2022-07-06 18:00:00,12.77224465,27.07,86.04
2022-07-06 18:30:00,12.77224465,26.91,85.45
2022-07-06 19:00:00,12.78306858,26.54,85.0
2022-07-06 19:30:00,12.76502869,26.73,85.52
2022-07-07 13:30:00,12.7975005,26.24,85.06
2022-07-07 14:00:00,12.7975005,25.9,84.53
2022-07-07 14:30:00,12.7975005,25.74,84.69
2022-07-07 15:00:00,12.80110848,25.7,84.42
2022-07-07 15:30:00,12.80471646,25.95,84.68
2022-07-07 16:00:00,12.80471646,25.97,84.66
2022-07-07 16:30:00,12.80471646,26.07,85.04
2022-07-07 17:00:00,12.80471646,25.9,85.25
2022-07-07 17:30:00,12.80471646,25.98,84.84
2022-07-07 18:00:00,12.80471646,25.9,84.43
2022-07-07 18:30:00,12.80471646,25.7,84.6
2022-07-07 19:00:00,12.81193241,25.91,85.3
2022-07-07 19:30:00,12.80832444,26.03,85.52
2022-07-08 13:30:00,12.80471646,25.67,85.83
2022-07-08 14:00:00,12.80832444,24.94,84.37
2022-07-08 14:30:00,12.80832444,24.81,83.95
2022-07-08 15:00:00,12.81914837,24.83,83.96
2022-07-08 15:30:00,12.81914837,24.97,83.88
2022-07-08 16:00:00,12.80471646,25.25,84.73
2022-07-08 16:30:00,12.80832444,25.34,84.98
2022-07-08 17:00:00,12.81193241,24.83,84.45
2022-07-08 17:30:00,12.81914837,24.82,83.68
2022-07-08 18:00:00,12.81914837,24.68,83.15
2022-07-08 18:30:00,12.81914837,24.6,83.53
2022-07-08 19:00:00,12.81914837,24.74,83.37
2022-07-08 19:30:00,12.81914837,24.79,84.52
2022-07-11 13:30:00,12.81193241,26.45,88.8
2022-07-11 14:00:00,12.80110848,26.2,89.05
2022-07-11 14:30:00,12.81193241,26.26,88.79
2022-07-11 15:00:00,12.81193241,26.32,88.32
2022-07-11 15:30:00,12.81193241,26.42,88.69
2022-07-11 16:00:00,12.81193241,26.24,88.43
2022-07-11 16:30:00,12.81193241,26.1,87.97
2022-07-11 17:00:00,12.81193241,25.9,87.34
2022-07-11 17:30:00,12.81193241,26.0,86.93
2022-07-11 18:00:00,12.81193241,26.09,87.4
2022-07-11 18:30:00,12.80471646,26.35,87.95
2022-07-11 19:00:00,12.80110848,26.47,88.31
2022-07-11 19:30:00,12.81193241,26.18,88.5
2022-07-12 13:30:00,12.80832444,26.89,88.39
2022-07-12 14:00:00,12.80110848,26.47,88.53
2022-07-12 14:30:00,12.80832444,26.25,87.84
2022-07-12 15:00:00,12.81193241,26.21,87.95
2022-07-12 15:30:00,12.81193241,26.2,87.82
2022-07-12 16:00:00,12.81193241,25.99,87.55
2022-07-12 16:30:00,12.81193241,26.17,87.42
2022-07-12 17:00:00,12.81193241,26.18,87.36
2022-07-12 17:30:00,12.80832444,26.3,87.5
2022-07-12 18:00:00,12.81193241,26.62,88.09
2022-07-12 18:30:00,12.80471646,27.36,88.77
2022-07-12 19:00:00,12.80110848,27.67,89.75
2022-07-12 19:30:00,12.80110848,27.31,89.95
2022-07-13 13:30:00,12.80832444,28.27,93.2
2022-07-13 14:00:00,12.80832444,27.57,92.48
2022-07-13 14:30:00,12.81914837,26.9,90.19
2022-07-13 15:00:00,12.81193241,27.39,90.41
2022-07-13 15:30:00,12.80832444,27.12,89.69
2022-07-13 16:00:00,12.81193241,26.9,89.37
2022-07-13 16:30:00,12.81193241,26.81,88.93
2022-07-13 17:00:00,12.81554039,26.97,89.52
2022-07-13 17:30:00,12.81914837,27.22,88.85
2022-07-13 18:00:00,12.81554039,26.38,88.7
2022-07-13 18:30:00,12.81914837,26.52,88.47
2022-07-13 19:00:00,12.81554039,26.46,89.08
2022-07-13 19:30:00,12.82275635,26.83,89.89
2022-07-14 13:30:00,12.81193241,28.26,93.06
2022-07-14 14:00:00,12.81554039,28.11,93.29
2022-07-14 14:30:00,12.81554039,27.92,93.85
2022-07-14 15:00:00,12.81914837,27.73,93.11
2022-07-14 15:30:00,12.81554039,27.28,92.27
2022-07-14 16:00:00,12.81914837,27.34,92.55
2022-07-14 16:30:00,12.81914837,27.55,92.95
2022-07-14 17:00:00,12.81914837,27.22,92.23
2022-07-14 17:30:00,12.81914837,27.1,91.93
2022-07-14 18:00:00,12.82275635,26.59,90.66
2022-07-14 18:30:00,12.82636433,26.76,90.51
2022-07-14 19:00:00,12.82997231,26.56,90.5
2022-07-14 19:30:00,12.81554039,26.29,90.63
2022-07-15 13:30:00,12.94542763,25.26,90.18
2022-07-15 14:00:00,13.0175872,24.87,89.31
2022-07-15 14:30:00,12.98872337,24.62,88.98
2022-07-15 15:00:00,13.03201912,24.62,88.87
2022-07-15 15:30:00,13.0175872,24.52,88.76
2022-07-15 16:00:00,12.99593933,24.43,89.03
2022-07-15 16:30:00,13.00676326,24.26,89.14
2022-07-15 17:00:00,13.0175872,24.25,88.75
2022-07-15 17:30:00,13.0175872,24.62,89.51
2022-07-15 18:00:00,13.01037124,24.45,89.59
2022-07-15 18:30:00,13.02480316,24.23,89.11
2022-07-15 19:00:00,13.0175872,24.34,88.98
2022-07-15 19:30:00,13.03201912,24.24,89.14
2022-07-18 13:30:00,13.09820252,24.85,90.74
2022-07-18 14:00:00,13.08726913,24.78,90.57
2022-07-18 14:30:00,13.09091359,24.64,90.32
2022-07-18 15:00:00,13.08726913,24.66,90.38
2022-07-18 15:30:00,13.10913591,24.48,90.4
2022-07-18 16:00:00,13.11278038,24.56,90.28
2022-07-18 16:30:00,13.10184699,24.62,90.4
2022-07-18 17:00:00,13.08726913,25.05,89.99
2022-07-18 17:30:00,13.01802432,25.35,91.56
2022-07-18 18:00:00,13.01802432,25.17,91.79
2022-07-18 18:30:00,12.98886861,25.24,91.93
2022-07-18 19:00:00,12.98886861,25.78,91.7
2022-07-18 19:30:00,12.97793522,25.34,92.62
2022-07-19 13:30:00,13.04718003,24.45,89.33
2022-07-19 14:00:00,13.05811342,24.37,88.72
2022-07-19 14:30:00,13.09455806,24.46,88.53
2022-07-19 15:00:00,13.10184699,24.39,88.32
2022-07-19 15:30:00,13.10913591,24.34,87.77
2022-07-19 16:00:00,13.10549145,24.43,87.96
2022-07-19 16:30:00,13.11278038,24.55,87.91
2022-07-19 17:00:00,13.10913591,24.54,88.31
2022-07-19 17:30:00,13.12735823,24.49,87.98
2022-07-19 18:00:00,13.13100269,24.77,87.77
2022-07-19 18:30:00,13.13100269,24.29,88.56
2022-07-19 19:00:00,13.13464716,24.51,87.88
2022-07-19 19:30:00,13.14558055,24.56,88.95
2022-07-20 13:30:00,13.14922501,24.17,86.77
2022-07-20 14:00:00,13.18931411,23.72,85.8
2022-07-20 14:30:00,13.21482536,23.69,85.19
2022-07-20 15:00:00,13.2111809,23.88,86.37
2022-07-20 16:00:00,13.22575875,23.69,85.88
2022-07-20 16:30:00,13.2111809,24.4,86.13
2022-07-20 17:00:00,13.18202519,24.08,86.74
2022-07-20 17:30:00,13.18931411,24.2,86.93
2022-07-20 18:00:00,13.20389197,23.91,85.89
2022-07-20 18:30:00,13.20753643,23.73,86.72
2022-07-20 19:00:00,13.22211429,23.87,86.33
2022-07-20 19:30:00,13.21846982,23.8,85.86
2022-07-21 13:30:00,13.22940321,24.21,85.76
2022-07-21 14:00:00,13.2002475,24.13,86.95
2022-07-21 14:30:00,13.22940321,23.8,85.62
2022-07-21 15:00:00,13.23669214,23.75,85.26
2022-07-21 15:30:00,13.24398107,23.4,84.84
2022-07-21 16:00:00,13.26220339,23.27,84.04
2022-07-21 16:30:00,13.27313678,23.47,84.19
2022-07-21 17:00:00,13.25855892,23.48,84.5
2022-07-21 17:30:00,13.25855892,23.37,84.62
2022-07-21 18:00:00,13.26949232,23.27,84.42
2022-07-21 18:30:00,13.27313678,23.29,84.6
2022-07-21 19:00:00,13.27313678,23.07,84.49
2022-07-21 19:30:00,13.28771463,22.96,84.45
2022-07-22 13:30:00,13.28407017,23.36,85.17
2022-07-22 14:00:00,13.28042571,22.99,84.35
2022-07-22 14:30:00,13.2913591,22.68,83.98
2022-07-22 15:00:00,13.26949232,23.14,84.87
2022-07-22 15:30:00,13.25855892,23.09,85.21
2022-07-22 16:00:00,13.24398107,23.34,85.46
2022-07-22 16:30:00,13.24398107,23.26,84.98
2022-07-22 17:00:00,13.23304768,23.49,85.39
2022-07-22 17:30:00,13.23304768,23.62,85.4
2022-07-22 18:00:00,13.22211429,23.53,85.73
2022-07-22 18:30:00,13.23304768,23.27,85.07
2022-07-22 19:00:00,13.23669214,23.31,84.24
2022-07-22 19:30:00,13.24398107,23.03,83.98
2022-07-25 13:30:00,13.24033661,23.55,83.77
2022-07-25 14:00:00,13.22211429,23.78,84.42
2022-07-25 14:30:00,13.23669214,23.51,83.98
2022-07-25 15:00:00,13.22940321,23.54,84.06
2022-07-25 15:30:00,13.23669214,23.63,84.06
2022-07-25 16:00:00,13.22940321,23.61,83.75
2022-07-25 16:30:00,13.24033661,23.5,83.82
2022-07-25 17:00:00,13.24033661,23.77,83.75
2022-07-25 17:30:00,13.22575875,23.99,84.31
2022-07-25 18:00:00,13.22575875,23.83,84.51
2022-07-25 18:30:00,13.21846982,24.02,84.49
2022-07-25 19:00:00,13.21482536,23.75,84.44
2022-07-25 19:30:00,13.23669214,23.32,83.22
2022-07-26 13:30:00,13.19660304,24.3,84.74
2022-07-26 14:00:00,13.1710918,24.59,85.4
2022-07-26 14:30:00,13.1710918,24.72,85.74
2022-07-26 15:00:00,13.15651394,25.01,86.67
2022-07-26 15:30:00,13.13464716,25.26,87.17
2022-07-26 16:00:00,13.13829162,24.93,86.34
2022-07-26 16:30:00,13.14558055,24.64,84.95
2022-07-26 17:00:00,13.15651394,24.84,85.02
2022-07-26 17:30:00,13.14558055,24.87,85.19
2022-07-26 18:00:00,13.14193609,25.2,86.07
2022-07-26 18:30:00,13.13829162,25.23,85.65
2022-07-26 19:00:00,13.13100269,24.92,85.31
2022-07-26 19:30:00,13.13464716,24.75,85.15
2022-07-27 13:30:00,13.25855892,23.84,83.48
2022-07-27 14:00:00,13.26949232,23.52,82.8
2022-07-27 14:30:00,13.26949232,23.58,82.42
