Dates,QQQ,VIX,VVIX
2009-03-20,29.17999,45.89,73.11
2009-03-23,30.89999,43.23,71.39
2009-03-24,30.33099,42.92999,70.16
2009-03-25,30.47,42.25,71.76
2009-03-26,31.41,40.35999,70.97
2009-03-27,30.82001,41.03999,71.68
2009-03-30,30.06,45.53999,74.68
2009-03-31,30.32001,44.14,72.71
2009-04-01,30.77,42.28,70.39
2009-04-02,31.75999,42.03999,69.61
2009-04-03,32.35001,39.7,67.86
2009-04-06,32.27,40.92999,68.26
2009-04-07,31.42,40.39,66.39
2009-04-08,31.95,38.84999,68.72
2009-04-09,32.94,36.53,65.22
2009-04-13,32.89,37.81,67.51
2009-04-14,32.49001,37.67,65.79
2009-04-15,32.39999,36.17,64.95
2009-04-16,33.24001,35.78999,69.72
2009-04-17,33.31,33.93999,68.92
2009-04-20,32.24001,39.17999,75.48
2009-04-21,32.69,37.14,75.48
2009-04-22,32.78999,38.09999,75.52
2009-04-23,33.11,37.14999,72.81
2009-04-24,33.69,36.81999,72.04
2009-04-27,33.73,38.31999,74.16
2009-04-28,33.48,37.95,74.22
2009-04-29,33.94,36.07999,72.12
2009-04-30,34.28,36.5,71.42
2009-05-01,34.37,35.29999,69.82
2009-05-04,35.05,34.53,70.36
2009-05-05,35.02,33.35999,70.77
2009-05-06,35.03,32.45,71.15
2009-05-07,34.21001,33.43999,72.79
2009-05-08,34.23,32.04999,74.66
2009-05-11,34.35001,32.87,76.86
2009-05-12,33.92999,31.79999,77.53
2009-05-13,33.02,33.64999,81.87
2009-05-14,33.39,31.37,79.38
2009-05-15,33.37,33.12,80.29
2009-05-18,34.24001,30.23999,76.41
2009-05-19,34.39999,28.79999,74.4
2009-05-20,34.28,29.03,77.45
2009-05-21,33.64999,31.34999,84.69
2009-05-22,33.53999,32.62999,87.28
2009-05-26,34.78999,30.62,91.23
2009-05-27,34.55,32.35999,90.86
2009-05-28,34.95,31.67,88.19
2009-05-29,35.38,28.92,83.91
2009-06-01,36.39,30.03999,84.23
2009-06-02,36.44,29.62999,83.82
2009-06-03,36.33,31.01999,84.89
2009-06-04,36.74001,30.17999,81.26
2009-06-05,36.78,29.62,82.11
2009-06-08,36.67,29.76999,82.69
2009-06-09,36.95,28.26999,81.64
2009-06-10,36.82001,28.45999,86.92
2009-06-11,36.82001,28.10999,85.22
2009-06-12,36.64999,28.14999,85.43
2009-06-15,35.89999,30.81,85.05
2009-06-16,35.55,32.67999,88.49
2009-06-17,35.88901,31.53999,86.49
2009-06-18,35.82001,30.03,83.87
2009-06-19,36.16,27.98999,84.15
2009-06-22,35.08,31.17,86.1
2009-06-23,35.0,30.57999,85.64
2009-06-24,35.59,29.04999,83.96
2009-06-25,36.28999,26.35999,82.57
2009-06-26,36.37,25.92999,77.6
2009-06-29,36.45,25.34999,79.69
2009-06-30,36.38,26.34999,79.6
2009-07-01,36.39999,26.21999,79.68
2009-07-02,35.60001,27.95,81.32
2009-07-06,35.41,29.0,83.2
2009-07-07,34.53,30.84999,85.63
2009-07-08,34.71001,31.29999,86.17
2009-07-09,34.77,29.78,82.88
2009-07-10,34.92,29.01999,81.42
2009-07-13,35.59,26.31,80.58
2009-07-14,35.72,25.01999,81.52
2009-07-15,36.92,25.89,85.64
2009-07-16,37.36,25.42,83.64
2009-07-17,37.56,24.34,82.49
2009-07-20,37.92,24.39999,80.98
2009-07-21,38.17999,23.87,80.45
2009-07-22,38.5,23.46999,75.3
2009-07-23,39.35001,23.42999,72.8
2009-07-24,39.05,23.09,73.01
2009-07-27,39.35001,24.28,74.35
2009-07-28,39.08,25.00999,76.68
2009-07-29,39.34,25.60999,77.1
2009-07-30,39.57001,25.39999,73.88
2009-07-31,39.45,25.92,73.47
2009-08-03,40.03999,25.56,72.79
2009-08-04,40.03999,24.89,71.05
2009-08-05,39.73,24.89999,70.13
2009-08-06,39.38,25.67,73.17
2009-08-07,39.88,24.75999,71.53
2009-08-10,39.60001,24.98999,72.59
2009-08-11,39.25999,25.98999,75.6
2009-08-12,39.87,25.45,81.28
2009-08-13,40.09,24.70999,79.96
2009-08-14,39.63,24.26999,80.45
2009-08-17,38.48,27.89,84.22
2009-08-18,39.03,26.17999,81.11
2009-08-19,39.3,26.25999,76.32
2009-08-20,39.75999,25.09,76.7
2009-08-21,40.28999,25.00999,76.55
2009-08-24,40.25,25.14,78.47
2009-08-25,40.37,24.92,77.76
2009-08-26,40.3,24.95,77.97
2009-08-27,40.39999,24.67999,75.59
2009-08-28,40.44,24.75999,74.41
2009-08-31,40.03,26.00999,77.12
2009-09-01,39.28,29.14999,81.0
2009-09-02,39.25,28.89999,77.07
2009-09-03,39.50999,27.09999,75.48
2009-09-04,40.36,25.25999,77.51
2009-09-08,40.74001,25.62,75.69
2009-09-09,41.09,24.31999,76.17
2009-09-10,41.48,23.54999,71.39
2009-09-11,41.52,24.14999,72.36
2009-09-14,41.67999,23.85999,71.14
2009-09-15,41.81,23.42,72.25
2009-09-16,42.42,23.68999,71.7
2009-09-17,42.41,23.64999,69.36
2009-09-18,42.44,23.92,70.39
2009-09-21,42.57001,24.06,71.0
2009-09-22,42.64999,23.07999,68.26
2009-09-23,42.45,23.48999,68.18
2009-09-24,42.07001,24.95,70.78
2009-09-25,41.7,25.60999,71.74
2009-09-28,42.41,24.87999,70.54
2009-09-29,42.22,25.18999,68.99
2009-09-30,42.25,25.60999,71.32
2009-10-01,41.0,28.26999,76.25
2009-10-02,40.88,28.67999,76.13
2009-10-05,41.21001,26.84,73.56
2009-10-06,41.94,25.7,71.5
2009-10-07,42.06,24.67999,71.01
2009-10-08,42.24001,24.17999,68.1
2009-10-09,42.48,23.12,65.54
2009-10-12,42.57001,23.00999,64.97
2009-10-13,42.58,22.98999,64.97
2009-10-14,43.16,22.85999,68.84
2009-10-15,43.06,21.71999,67.07
2009-10-16,42.78,21.42999,69.85
2009-10-19,43.21001,21.48999,67.76
2009-10-20,43.22,20.89999,68.63
2009-10-21,43.14,22.21999,78.16
2009-10-22,43.31,20.68999,77.6
2009-10-23,43.13,22.26999,79.88
2009-10-26,42.99001,24.31,82.28
2009-10-27,42.34,24.82999,80.41
2009-10-28,41.39,27.90999,85.43
2009-10-29,42.09,24.75999,78.1
2009-10-30,40.96001,30.68999,89.9
2009-11-02,41.13,29.78,91.98
2009-11-03,41.25999,28.81,90.16
2009-11-04,41.33,27.71999,85.97
2009-11-05,42.35001,25.42999,79.1
2009-11-06,42.60001,24.18999,73.72
2009-11-09,43.50999,23.14999,68.83
2009-11-10,43.62,22.84,68.49
2009-11-11,43.89999,23.03999,73.05
2009-11-12,43.64999,24.23999,80.77
2009-11-13,44.00999,23.35999,80.28
2009-11-16,44.46001,22.89,83.31
2009-11-17,44.60001,22.40999,83.97
2009-11-18,44.353,21.62999,79.15
2009-11-19,43.66,22.62999,79.27
2009-11-20,43.44,22.18999,75.56
2009-11-23,44.14,21.15999,75.84
2009-11-24,43.99001,20.46999,75.05
2009-11-25,44.17999,20.48,73.91
2009-11-27,43.50999,24.84999,83.24
2009-11-30,43.56,24.50999,81.58
2009-12-01,44.00999,21.92,80.74
2009-12-02,44.07001,21.12,78.26
2009-12-03,43.89,22.45999,78.52
2009-12-04,44.12,21.25,77.18
2009-12-07,43.91,22.09999,77.75
2009-12-08,43.642,23.68999,79.57
2009-12-09,44.08,22.65999,84.93
2009-12-10,44.3,22.31999,84.56
2009-12-11,44.13,21.59,82.87
2009-12-14,44.55,21.14999,81.64
2009-12-15,44.3,21.48999,80.99
2009-12-16,44.36,20.53999,82.05
2009-12-17,43.82001,22.50999,83.56
2009-12-18,44.46001,21.67999,81.75
2009-12-21,44.96001,20.48999,79.62
2009-12-22,45.23,19.53999,71.45
2009-12-23,45.56,19.70999,69.81
2009-12-24,45.98,19.46999,68.81
2009-12-28,46.22,19.92999,69.89
2009-12-29,46.03,20.00999,69.1
2009-12-30,46.17,19.95999,70.36
2009-12-31,45.75,21.67999,74.99
2010-01-04,46.42,20.03999,73.3
2010-01-05,46.42,19.34999,70.36
2010-01-06,46.14,19.15999,67.65
2010-01-07,46.17,19.06,67.15
2010-01-08,46.55,18.12999,65.71
2010-01-11,46.36,17.54999,64.87
2010-01-12,45.78,18.25,70.42
2010-01-13,46.35001,17.84999,75.53
2010-01-14,46.39,17.62999,74.52
2010-01-15,45.85001,17.90999,74.27
2010-01-19,46.59,17.57999,73.5
2010-01-20,45.92,18.67999,80.36
2010-01-21,45.49001,22.26999,88.82
2010-01-22,44.16,27.31,100.06
2010-01-25,44.31,25.40999,90.58
2010-01-26,44.35001,24.54999,90.04
2010-01-27,44.7,23.14,85.86
2010-01-28,43.55,23.73,87.91
2010-01-29,42.78999,24.62,89.0
2010-02-01,43.25999,22.59,83.73
2010-02-02,43.64999,21.48,80.98
2010-02-03,43.89,21.59999,80.55
2010-02-04,42.62,26.07999,91.42
2010-02-05,42.98,26.10999,88.22
2010-02-08,42.67,26.50999,90.01
2010-02-09,43.11,26.0,88.8
2010-02-10,43.02,25.39999,92.18
2010-02-11,43.67,23.95999,89.59
2010-02-12,43.75999,22.73,88.16
2010-02-16,44.32001,22.25,81.77
2010-02-17,44.57001,21.71999,80.29
2010-02-18,44.85001,20.62999,79.2
2010-02-19,44.83,20.01999,77.97
2010-02-22,44.74001,19.93999,75.44
2010-02-23,44.16,21.37,77.82
2010-02-24,44.61,20.26999,75.93
2010-02-25,44.60001,20.09999,75.3
2010-02-26,44.75999,19.5,73.13
2010-03-01,45.41,19.25999,73.24
2010-03-02,45.55,19.06,73.43
2010-03-03,45.60001,18.82999,72.61
2010-03-04,45.75,18.71999,70.51
2010-03-05,46.44,17.42,71.06
2010-03-08,46.53,17.78999,70.9
2010-03-09,46.78999,17.92,71.49
2010-03-10,47.17,18.56999,76.2
2010-03-11,47.35001,18.06,76.16
2010-03-12,47.36,17.57999,73.74
2010-03-15,47.24001,18.0,75.22
2010-03-16,47.53999,17.68999,76.41
2010-03-17,47.67,16.90999,73.16
2010-03-18,47.83,16.62,76.46
2010-03-19,47.49001,16.96999,76.68
2010-03-22,47.92,16.87,77.75
2010-03-23,48.2525,16.34999,78.31
2010-03-24,48.02,17.54999,80.68
2010-03-25,47.95,18.39999,83.82
2010-03-26,48.0,17.76999,81.56
2010-03-29,48.23,17.59,78.75
2010-03-30,48.39,17.12999,76.91
2010-03-31,48.16,17.59,77.49
2010-04-01,48.16,17.46999,78.29
2010-04-05,48.61,17.01999,76.97
2010-04-06,48.75,16.23,76.82
2010-04-07,48.63,16.62,78.16
2010-04-08,48.74001,16.48,77.06
2010-04-09,49.03,16.14,78.24
2010-04-12,49.07001,15.58,80.06
2010-04-13,49.32001,16.2,79.97
2010-04-14,49.91,15.59,83.31
2010-04-15,50.13,15.89,83.1
2010-04-16,49.53,18.35999,86.29
2010-04-19,49.5,17.34,81.72
2010-04-20,49.75,15.73,79.65
2010-04-21,50.03,16.31999,83.89
2010-04-22,50.31,16.46999,85.76
2010-04-23,50.52,16.62,88.14
2010-04-26,50.41,17.46999,87.53
2010-04-27,49.34,22.81,103.23
2010-04-28,49.37,21.07999,101.7
2010-04-29,50.23,18.43999,92.44
2010-04-30,49.2375,22.04999,101.41
2010-05-03,49.92999,20.18999,95.68
2010-05-04,48.42999,23.84,101.88
2010-05-05,48.17999,24.90999,105.59
2010-05-06,46.57001,32.79999,125.36
2010-05-07,45.41,40.95,135.38
2010-05-10,47.77,28.84,110.96
2010-05-11,47.72,28.31999,113.95
2010-05-12,48.62,25.51999,116.53
2010-05-13,47.85001,26.67999,123.17
2010-05-14,46.92999,31.23999,128.34
2010-05-17,47.08,30.84,120.97
2010-05-18,46.42999,33.54999,135.82
2010-05-19,46.06,35.31999,128.44
2010-05-20,44.35001,45.78999,145.12
2010-05-21,44.84,40.09999,130.67
2010-05-24,44.66,38.31999,123.87
2010-05-25,44.7,34.60999,119.36
2010-05-26,44.2,35.01999,115.68
2010-05-27,45.87,29.67999,107.64
2010-05-28,45.60001,32.06999,110.13
2010-06-01,45.17999,35.53999,109.92
2010-06-02,46.25,30.17,98.02
2010-06-03,46.69,29.46001,95.61
2010-06-04,45.0925,35.48,103.31
2010-06-07,44.27,36.57001,102.76
2010-06-08,44.19,33.7,101.79
2010-06-09,43.82001,33.73,111.77
2010-06-10,45.07001,30.57001,108.61
2010-06-11,45.5,28.78999,103.69
2010-06-14,45.49001,28.58,99.92
2010-06-15,46.71001,25.87,99.0
2010-06-16,46.89999,25.92,93.67
2010-06-17,47.05,25.05,89.65
2010-06-18,47.0,23.95,92.36
2010-06-21,46.60001,24.88,96.01
2010-06-22,46.24001,27.05,101.65
2010-06-23,46.05,26.91,98.93
2010-06-24,45.35001,29.74,103.69
2010-06-25,45.27,28.53,97.51
2010-06-28,45.11,29.0,99.01
2010-06-29,43.37,34.13,104.0
2010-06-30,42.71001,34.53999,105.16
2010-07-01,42.59,32.86,100.69
2010-07-02,42.47,30.12,97.19
2010-07-06,42.60001,29.64999,97.58
2010-07-07,43.96001,26.84,92.14
2010-07-08,44.2,25.71001,89.85
2010-07-09,44.62,24.98,88.58
2010-07-12,44.75,24.42999,91.75
2010-07-13,45.33,24.56,90.8
2010-07-14,45.56,24.89,96.13
2010-07-15,45.60001,25.14,97.75
2010-07-16,44.34,26.25,101.57
2010-07-19,44.72,25.97,102.58
2010-07-20,45.25999,23.92999,98.89
2010-07-21,44.64,25.64,97.02
2010-07-22,45.77,24.63,93.2
2010-07-23,46.06,23.47,89.9
2010-07-26,46.44,22.73,88.55
2010-07-27,46.42,23.19,90.14
2010-07-28,46.05,24.25,90.71
2010-07-29,45.71001,24.13,90.62
2010-07-30,45.81,23.5,89.55
2010-08-02,46.67,22.00999,85.02
2010-08-03,46.47,22.63,85.04
2010-08-04,46.938,22.21001,85.05
2010-08-05,46.83,22.10001,86.52
2010-08-06,46.75999,21.74001,87.44
2010-08-09,47.08,22.14,87.86
2010-08-10,46.6725,22.37,90.35
2010-08-11,45.39999,25.39,102.65
2010-08-12,45.03999,25.73,99.75
2010-08-13,44.72,26.24001,99.54
2010-08-16,44.8,26.10001,98.73
2010-08-17,45.37199,24.33,93.25
2010-08-18,45.55,24.59,91.3
2010-08-19,44.86,26.44,91.96
2010-08-20,44.92,25.49001,89.34
2010-08-23,44.48,25.66,87.66
2010-08-24,43.64999,27.46001,85.7
2010-08-25,44.07001,26.7,82.64
2010-08-26,43.53999,27.37,82.95
2010-08-27,44.07001,24.45,79.0
2010-08-30,43.61,27.21001,82.52
2010-08-31,43.46001,26.05,81.49
2010-09-01,44.75999,23.89,78.28
2010-09-02,45.25999,23.19,79.05
2010-09-03,46.00999,21.31,76.64
2010-09-07,45.7,23.8,78.98
2010-09-08,46.25,23.25,89.88
2010-09-09,46.42999,22.81,87.97
2010-09-10,46.60001,21.99001,87.6
2010-09-13,47.25,21.21001,87.33
2010-09-14,47.45,21.56,87.95
2010-09-15,47.75,22.10001,88.4
2010-09-16,47.94,21.72,87.63
2010-09-17,47.995,22.00999,85.45
2010-09-20,48.8299,21.5,81.5
2010-09-21,48.82001,22.35001,80.97
2010-09-22,48.69,22.50999,81.86
2010-09-23,48.67,23.87,83.02
2010-09-24,49.66,21.71001,80.0
2010-09-27,49.39,22.53999,82.62
2010-09-28,49.37,22.60001,83.62
2010-09-29,49.28999,23.25,83.35
2010-09-30,49.07001,23.7,86.49
2010-10-01,49.00999,22.5,84.08
2010-10-04,48.48,23.53,86.22
2010-10-05,49.66,21.75999,82.62
2010-10-06,49.23,21.49001,81.05
2010-10-07,49.41,21.56,80.7
2010-10-08,49.75,20.71001,81.41
2010-10-11,49.77,18.96001,84.75
2010-10-12,50.11,18.92999,84.77
2010-10-13,50.52,19.07001,88.72
2010-10-14,50.42,19.88,87.14
2010-10-15,51.49001,19.03,89.82
2010-10-18,51.3,19.09,91.75
2010-10-19,50.82001,20.63,91.53
2010-10-20,51.19,19.78999,85.48
2010-10-21,51.28999,19.27,83.59
2010-10-22,51.64,18.78,81.97
2010-10-25,51.89,19.85001,82.02
2010-10-26,52.03,20.22,82.79
2010-10-27,52.19,20.71001,80.42
2010-10-28,52.3,20.88,78.47
2010-10-29,52.17999,21.2,77.46
2010-11-01,52.22,21.83,79.72
2010-11-02,52.78,21.57001,80.18
2010-11-03,53.02,19.56,76.57
2010-11-04,53.67,18.52,70.78
2010-11-05,53.67,18.25999,74.02
2010-11-08,53.7375,18.28999,73.67
2010-11-09,53.45,19.08,76.49
2010-11-10,53.715,18.47,83.07
2010-11-12,52.50999,20.61,88.18
2010-11-15,52.315,20.2,88.13
2010-11-16,51.45,22.58,93.65
2010-11-17,51.60001,21.75999,89.25
2010-11-18,52.42999,18.75,83.92
2010-11-19,52.47,18.03999,84.73
2010-11-22,52.91,18.37,78.39
2010-11-23,52.07001,20.63,87.44
2010-11-24,53.12,19.56,81.55
2010-11-26,52.968,22.22,90.55
2010-11-29,52.73,21.53,89.01
2010-11-30,52.08501,23.53999,95.73
2010-12-01,53.19,21.36,92.03
2010-12-02,53.73,19.39,87.74
2010-12-03,53.87,18.00999,84.28
2010-12-06,53.845,18.02,82.6
2010-12-07,53.88,17.99001,82.66
2010-12-08,54.08,17.74001,81.8
2010-12-09,54.13499,17.25,79.8
2010-12-10,54.495,17.61,79.36
2010-12-13,54.3,17.55,81.67
2010-12-14,54.395,17.61,81.67
2010-12-15,54.16,17.94,83.42
2010-12-16,54.58,17.39,81.32
2010-12-17,54.52,16.11,86.62
2010-12-20,54.56,16.41,84.09
2010-12-21,54.89,16.49001,84.38
2010-12-22,54.88499,15.45,86.03
2010-12-23,54.742,16.47,86.74
2010-12-27,54.77,17.67,87.44
2010-12-28,54.67,17.52,86.34
2010-12-29,54.78999,17.28,85.71
2010-12-30,54.66,17.52,86.52
2010-12-31,54.46001,17.75,86.36
2011-01-03,55.31,17.61,84.8
2011-01-04,55.265,17.38,85.25
2011-01-05,55.74001,17.02,84.7
2011-01-06,55.92,17.39999,84.6
2011-01-07,55.87,17.14,83.73
2011-01-10,56.08,17.53999,81.65
2011-01-11,56.16,16.89,79.82
2011-01-12,56.55499,16.24001,77.94
2011-01-13,56.575,16.39,78.64
2011-01-14,57.0,15.46,75.94
2011-01-18,57.16,15.87,79.77
2011-01-19,56.50999,17.31,83.7
2011-01-20,56.11,17.99001,82.69
2011-01-21,55.67999,18.47,85.41
2011-01-24,56.45,17.64999,82.97
2011-01-25,56.5325,17.59,82.67
2011-01-26,56.83,16.64,79.43
2011-01-27,57.17999,16.14999,77.04
2011-01-28,55.73,20.03999,91.52
2011-01-31,56.0,19.53,86.08
2011-02-01,57.05,17.63,84.48
2011-02-02,56.955,17.3,83.16
2011-02-03,57.0575,16.69,81.75
2011-02-04,57.375,15.93,81.11
2011-02-07,57.64999,16.28,80.54
2011-02-08,58.02499,15.81,78.93
2011-02-09,57.92999,15.87,82.11
2011-02-10,58.021,16.09,83.73
2011-02-11,58.44,15.69,84.5
2011-02-14,58.58,15.95,82.67
2011-02-15,58.5,16.37,84.38
2011-02-16,58.881,16.72,83.05
2011-02-17,58.86,16.59,83.03
2011-02-18,58.73,16.42999,85.47
2011-02-22,57.03,20.8,99.18
2011-02-23,56.56,22.13,99.04
2011-02-24,56.855,21.32001,94.07
2011-02-25,57.64999,19.22,86.17
2011-02-28,57.76891,18.35001,81.78
2011-03-01,56.84,21.00999,89.28
2011-03-02,57.14,20.7,87.55
2011-03-03,58.265,18.60001,82.36
2011-03-04,57.9675,19.06,81.48
2011-03-07,57.19,20.66,84.32
2011-03-08,57.42,19.82001,80.84
2011-03-09,57.03,20.22,84.89
2011-03-10,56.14,21.88,88.16
2011-03-11,56.49001,20.08,83.21
2011-03-14,56.28999,21.13,83.89
2011-03-15,55.49001,24.32001,89.68
2011-03-16,54.14999,29.39999,112.39
2011-03-17,54.64999,26.37,101.45
2011-03-18,54.45,24.44,96.28
2011-03-21,55.5,20.61,89.17
2011-03-22,55.395,20.21001,87.39
2011-03-23,55.71001,19.17,84.77
2011-03-24,56.7,18.0,84.17
2011-03-25,56.84,17.91,84.53
2011-03-28,56.53,19.44,89.94
2011-03-29,57.08,18.16,84.96
2011-03-30,57.35001,17.71001,82.75
2011-03-31,57.42999,17.74001,82.51
2011-04-01,57.46001,17.39999,81.98
2011-04-04,57.27,17.5,81.84
2011-04-05,57.12,17.25,81.44
2011-04-06,57.25999,16.89999,83.22
2011-04-07,57.22,17.11,82.39
2011-04-08,56.95,17.87,83.43
2011-04-11,56.75999,16.59,84.16
2011-04-12,56.37,17.09,85.36
2011-04-13,56.85001,16.92,86.04
2011-04-14,56.75,16.27,86.07
2011-04-15,56.64999,15.32,85.72
2011-04-18,56.25,16.96001,89.11
2011-04-19,56.60001,15.83,85.73
2011-04-20,57.875,15.07,86.21
2011-04-21,58.34,14.69,87.71
2011-04-25,58.49001,15.77,87.68
2011-04-26,58.82001,15.62,85.72
2011-04-27,59.22,15.35,83.21
2011-04-28,59.13,14.62,82.89
2011-04-29,59.08,14.75,83.98
2011-05-02,58.97,15.99,88.5
2011-05-03,58.69,16.7,90.62
2011-05-04,58.60001,17.08,91.39
2011-05-05,58.28,18.2,95.08
2011-05-06,58.47,18.39999,94.43
2011-05-09,58.69,17.16,90.86
2011-05-10,59.19,15.91,87.56
2011-05-11,58.755,16.95,96.25
2011-05-12,59.11,16.03,93.57
2011-05-13,58.41,17.07001,93.86
2011-05-16,57.399,18.24001,94.44
2011-05-17,57.56,17.55,93.64
2011-05-18,58.03999,16.23,90.7
2011-05-19,58.21001,15.52,87.53
2011-05-20,57.765,17.42999,90.23
2011-05-23,56.92,18.27,92.08
2011-05-24,56.57001,17.82001,88.47
2011-05-25,56.78999,17.07001,85.29
2011-05-26,57.14149,16.09,81.48
2011-05-27,57.42999,15.98,81.46
2011-05-31,58.36,15.45,80.92
2011-06-01,57.09,18.3,87.59
2011-06-02,57.21001,18.09,85.22
2011-06-03,56.35001,17.95,85.54
2011-06-06,55.89,18.49001,88.15
2011-06-07,55.78999,18.07001,83.72
2011-06-08,55.39,18.78999,88.98
2011-06-09,55.485,17.77,85.65
2011-06-10,54.64,18.86,93.34
2011-06-13,54.64,19.61,98.35
2011-06-14,55.34,18.25999,91.74
2011-06-15,54.28999,21.32001,105.07
2011-06-16,54.08,22.73,100.39
2011-06-17,53.78999,21.85001,95.31
2011-06-20,54.07001,19.99001,90.25
2011-06-21,55.23,18.86,90.55
2011-06-22,54.83099,18.52,91.71
2011-06-23,55.34,19.28999,93.09
2011-06-24,54.38,21.10001,99.14
2011-06-27,55.245,20.56,94.29
2011-06-28,56.07001,19.17,90.33
2011-06-29,56.3,17.27,85.9
2011-06-30,57.05,16.52,81.08
2011-07-01,57.91,15.87,78.64
2011-07-05,58.2,16.06,81.34
2011-07-06,58.39,16.34,82.69
2011-07-07,59.19,15.95,80.7
2011-07-08,59.03,15.95,80.82
2011-07-11,57.96001,18.39,90.87
2011-07-12,57.52,19.87,88.39
2011-07-13,57.75999,19.91,88.92
2011-07-14,57.09,20.8,95.72
2011-07-15,57.85001,19.53,89.33
2011-07-18,57.53999,20.95,97.81
2011-07-19,58.85001,19.21001,91.01
2011-07-20,58.60001,19.09,86.06
2011-07-21,58.99001,17.56,81.68
2011-07-22,59.60001,17.52,82.45
2011-07-25,59.48,19.35001,90.2
2011-07-26,59.625,20.23,93.35
2011-07-27,58.09,22.98,102.01
2011-07-28,58.19,23.74001,105.62
2011-07-29,58.0,25.25,106.57
2011-08-01,57.73,23.66,95.89
2011-08-02,56.27,24.78999,102.01
2011-08-03,56.81,23.38,98.58
2011-08-04,54.17,31.66,121.76
2011-08-05,53.83,32.0,118.61
2011-08-08,50.59,48.0,134.63
2011-08-09,53.03,35.06,112.8
2011-08-10,50.86,42.99001,132.86
2011-08-11,53.10001,39.0,128.76
2011-08-12,53.57001,36.36,120.19
2011-08-15,54.36,31.87,109.0
2011-08-16,53.89999,32.85001,104.66
2011-08-17,53.58,31.58,104.62
2011-08-18,50.95,42.67,106.66
2011-08-19,50.03,43.05,111.58
2011-08-22,50.21001,42.44,111.25
2011-08-23,52.28,36.27,103.43
2011-08-24,52.69,35.89999,104.54
2011-08-25,51.83,39.75999,112.4
2011-08-26,53.13,35.59,104.72
2011-08-29,54.61,32.28,96.51
2011-08-30,54.97,32.89,96.16
2011-08-31,55.06,31.62,94.16
2011-09-01,54.56,31.82001,92.31
2011-09-02,53.28,33.92,91.0
2011-09-06,53.28999,37.0,97.01
2011-09-07,54.64,33.38,93.3
2011-09-08,54.39,34.32001,93.45
2011-09-09,53.17999,38.52,99.07
2011-09-12,53.86,38.59,97.07
2011-09-13,54.58,36.91,96.14
2011-09-14,55.36,34.60001,100.22
2011-09-15,56.17999,31.97,96.69
2011-09-16,56.59,30.98,93.67
2011-09-19,56.61,32.73,95.95
2011-09-20,56.36,32.86,92.9
2011-09-21,55.38,37.32001,98.58
2011-09-22,53.58,41.35001,103.91
2011-09-23,54.14999,41.25,104.77
2011-09-26,54.78,39.02,102.89
2011-09-27,55.35001,37.71001,100.31
2011-09-28,54.53,41.08,104.3
2011-09-29,53.88,38.84,101.05
2011-09-30,52.49001,42.96001,101.08
2011-10-03,51.14,45.45,103.89
2011-10-04,52.19,40.82001,99.31
2011-10-05,53.53,37.81,94.66
2011-10-06,54.42999,36.27,93.52
2011-10-07,54.07001,36.2,92.57
2011-10-10,55.94,33.02,89.39
2011-10-11,56.32001,32.86,90.98
2011-10-12,56.60001,31.25999,91.34
2011-10-13,57.12,30.7,95.1
2011-10-14,58.17999,28.24001,94.69
2011-10-17,57.28,33.39,103.55
2011-10-18,57.99001,31.56,100.21
2011-10-19,56.87,34.44,103.29
2011-10-20,56.59,34.78,102.97
2011-10-21,57.3,31.32001,98.05
2011-10-24,58.49001,29.25999,97.13
2011-10-25,57.34,32.22,97.75
2011-10-26,57.27,29.86,97.74
2011-10-27,58.85001,25.46001,94.44
2011-10-28,58.94,24.53,94.19
2011-10-31,57.95,29.96001,104.84
2011-11-01,56.44,34.77,113.15
2011-11-02,56.92,32.74001,107.4
2011-11-03,58.10001,30.5,104.28
2011-11-04,57.8,30.16,103.34
2011-11-07,58.21001,29.85001,103.35
2011-11-08,58.88,27.48,98.05
2011-11-09,56.81,36.16,122.73
2011-11-10,56.78,32.81,113.54
2011-11-11,57.85001,30.03999,112.1
2011-11-14,57.49001,31.13,112.35
2011-11-15,58.13,31.22,107.55
2011-11-16,57.17,33.50999,111.18
2011-11-17,55.83,34.50999,111.86
2011-11-18,55.39999,32.0,101.92
2011-11-21,54.34,32.91,99.6
2011-11-22,54.52,31.97,98.53
2011-11-23,53.28999,33.98,101.46
2011-11-25,52.88,34.47,98.98
2011-11-28,54.72,32.13,96.23
2011-11-29,54.38,30.64,95.47
2011-11-30,56.39,27.8,92.22
2011-12-01,56.78,27.41,90.88
2011-12-02,56.62,27.52,92.46
2011-12-05,57.24001,27.84,92.97
2011-12-06,57.08,28.13,92.21
2011-12-07,57.08,28.67,92.84
2011-12-08,56.12,30.59,94.97
2011-12-09,57.02,26.38,90.92
2011-12-12,56.38,25.67,93.21
2011-12-13,55.75999,25.41,94.55
2011-12-14,54.89,26.03999,99.63
2011-12-15,54.74001,25.11,97.71
2011-12-16,54.86,24.28999,94.28
2011-12-19,54.32001,24.92,90.27
2011-12-20,55.92999,23.22,88.64
2011-12-21,55.13,21.42999,85.54
2011-12-22,55.60001,21.16,86.18
2011-12-23,56.08,20.73,86.54
2011-12-27,56.24001,21.91,88.13
2011-12-28,55.59,23.52,94.08
2011-12-29,55.99001,22.64999,91.8
2011-12-30,55.83,23.39999,91.7
2012-01-03,56.89999,22.97,91.39
2012-01-04,57.14,22.22,88.89
2012-01-05,57.61,21.48,87.69
2012-01-06,57.81,20.63,86.95
