Dates,TLT,VIX,VVIX
2022-09-26 18:30:00,94.79527497,31.44,109.9
2022-09-26 19:00:00,94.758745,31.88,109.81
2022-09-26 19:30:00,94.67655257,32.42,109.73
2022-09-27 13:30:00,93.44366604,32.31,106.05
2022-09-27 14:00:00,93.23361871,31.2,106.65
2022-09-27 14:30:00,93.55325596,31.06,105.49
2022-09-27 15:00:00,92.868319,31.84,107.07
2022-09-27 15:30:00,92.98704141,32.77,108.08
2022-09-27 16:00:00,92.64000668,33.17,113.3
2022-09-27 16:30:00,92.78612656,33.24,112.38
2022-09-27 17:00:00,92.66740416,33.51,115.31
2022-09-27 17:30:00,92.62174169,33.72,116.15
2022-09-27 18:00:00,92.76786158,33.1,116.27
2022-09-27 18:30:00,92.64000668,33.09,114.85
2022-09-27 19:00:00,92.30667069,33.41,114.82
2022-09-27 19:30:00,92.18338204,32.72,114.26
2022-09-28 13:30:00,93.8728932,33.11,114.14
2022-09-28 14:00:00,94.36604781,32.14,112.41
2022-09-28 14:30:00,94.53043268,31.86,111.02
2022-09-28 15:00:00,95.00532231,31.78,110.01
2022-09-28 15:30:00,95.06011726,31.43,109.29
2022-09-28 16:00:00,94.60349263,31.55,109.52
2022-09-28 16:30:00,94.80440747,31.03,108.95
2022-09-28 17:00:00,95.07838225,31.16,108.16
2022-09-28 17:30:00,94.96879234,30.84,108.04
2022-09-28 18:00:00,94.91399738,30.77,108.06
2022-09-28 18:30:00,95.08751474,30.32,107.4
2022-09-28 19:00:00,95.04641853,30.23,106.54
2022-09-28 19:30:00,95.33409205,30.32,106.3
2022-09-29 13:30:00,94.09207303,33.03,111.68
2022-09-29 14:00:00,94.17426547,33.14,113.42
2022-09-29 14:30:00,94.33865034,32.28,112.32
2022-09-29 15:00:00,94.65828758,32.62,111.86
2022-09-29 15:30:00,94.94139486,31.89,108.98
2022-09-29 16:00:00,94.86833492,31.88,108.54
2022-09-29 16:30:00,94.42997526,32.62,108.89
2022-09-29 17:00:00,94.43910776,32.48,109.52
2022-09-29 17:30:00,94.58522764,33.0,110.31
2022-09-29 18:00:00,94.67655257,32.51,110.78
2022-09-29 18:30:00,94.8865999,32.64,110.78
2022-09-29 19:00:00,94.80440747,31.98,109.21
2022-09-29 19:30:00,94.7678775,31.86,108.08
2022-09-30 13:30:00,95.30669457,30.81,107.53
2022-09-30 14:00:00,94.79527497,30.38,107.57
2022-09-30 14:30:00,94.60349263,29.52,105.44
2022-09-30 15:00:00,94.54869767,29.88,103.23
2022-09-30 15:30:00,94.60349263,30.54,103.96
2022-09-30 16:00:00,94.42997526,30.1,104.15
2022-09-30 16:30:00,94.57609515,30.26,104.13
2022-09-30 17:00:00,94.50303521,30.65,103.93
2022-09-30 17:30:00,94.45737274,31.18,105.33
2022-09-30 18:00:00,94.6308901,31.35,106.02
2022-09-30 18:30:00,93.72677332,31.38,106.94
2022-09-30 19:00:00,93.50759349,31.74,105.08
2022-09-30 19:30:00,93.58065344,31.6,107.63
2022-10-03 13:30:00,94.60974512,30.07,106.48
2022-10-03 14:00:00,95.48855842,30.16,103.77
2022-10-03 14:30:00,95.31462662,30.0,103.28
2022-10-03 15:00:00,95.53432995,30.26,103.67
2022-10-03 15:30:00,95.34208954,30.27,104.19
2022-10-03 16:00:00,95.04915177,30.31,104.52
2022-10-03 16:30:00,94.84775705,29.96,104.45
2022-10-03 17:00:00,94.83860275,29.77,104.0
2022-10-03 17:30:00,94.67382525,29.83,103.4
2022-10-03 18:00:00,94.79283122,29.74,102.86
2022-10-03 18:30:00,94.756214,29.67,102.91
2022-10-03 19:00:00,94.59601366,30.14,102.62
2022-10-03 19:30:00,95.04915177,30.13,103.17
2022-10-04 13:30:00,95.03999746,28.76,99.46
2022-10-04 14:00:00,95.37870676,28.92,99.02
2022-10-04 14:30:00,95.25054649,29.16,99.2
2022-10-04 15:00:00,94.95760872,29.11,98.76
2022-10-04 15:30:00,95.05830607,29.15,98.85
2022-10-04 16:00:00,95.14984913,29.12,98.5
2022-10-04 16:30:00,94.98507163,29.48,99.07
2022-10-04 17:00:00,95.03084316,29.34,99.02
2022-10-04 17:30:00,94.96676302,29.04,98.4
2022-10-04 18:00:00,94.9209915,28.99,98.35
2022-10-04 18:30:00,95.07661469,29.05,97.01
2022-10-04 19:00:00,95.1040776,28.96,96.73
2022-10-04 19:30:00,94.80198553,29.07,96.26
2022-10-05 13:30:00,93.70346889,30.01,98.47
2022-10-05 14:00:00,93.16336488,29.9,99.67
2022-10-05 14:30:00,93.45630265,29.91,99.29
2022-10-05 15:00:00,93.86824639,29.45,98.44
2022-10-05 15:30:00,93.73093181,29.41,97.41
2022-10-05 16:00:00,93.58446292,29.23,96.88
2022-10-05 16:30:00,93.44714834,29.0,96.49
2022-10-05 17:00:00,93.51122848,29.0,95.53
2022-10-05 17:30:00,93.57530862,29.02,95.25
2022-10-05 18:00:00,93.69431459,29.11,94.61
2022-10-05 18:30:00,93.70346889,28.77,94.24
2022-10-05 19:00:00,93.78585764,28.82,93.19
2022-10-05 19:30:00,93.84078347,28.65,93.02
2022-10-06 13:30:00,93.44714834,29.76,95.02
2022-10-06 14:00:00,93.016896,29.61,96.47
2022-10-06 14:30:00,93.31898807,29.37,94.73
2022-10-06 15:00:00,93.61192584,29.39,94.59
2022-10-06 15:30:00,93.69889174,29.89,95.24
2022-10-06 16:00:00,93.7126232,29.58,95.18
2022-10-06 16:30:00,93.69431459,29.67,94.94
2022-10-06 17:00:00,93.85909208,29.78,94.91
2022-10-06 17:30:00,93.83162917,29.72,94.94
2022-10-06 18:00:00,93.65769737,30.08,95.53
2022-10-06 18:30:00,93.34645099,30.57,96.59
2022-10-06 19:00:00,93.35560529,30.38,96.75
2022-10-06 19:30:00,93.35560529,30.41,97.33
2022-10-07 13:30:00,92.22047144,31.34,100.96
2022-10-07 14:00:00,92.14723699,31.41,102.11
2022-10-07 14:30:00,92.3303231,31.11,101.53
2022-10-07 15:00:00,92.49967775,31.13,101.77
2022-10-07 15:30:00,92.77430691,31.22,102.63
2022-10-07 16:00:00,92.76057545,31.63,102.92
2022-10-07 16:30:00,92.63241517,31.71,102.95
2022-10-07 17:00:00,92.57748934,31.47,102.97
2022-10-07 17:30:00,92.64156948,31.36,103.33
2022-10-07 18:00:00,92.48594629,31.5,103.26
2022-10-07 18:30:00,92.51340921,31.41,103.41
2022-10-07 19:00:00,92.55918073,31.65,104.57
2022-10-07 19:30:00,92.44932907,31.38,103.68
2022-10-10 13:30:00,91.53389854,32.83,104.71
2022-10-10 14:00:00,91.19518924,33.28,105.27
2022-10-10 14:30:00,90.92056009,33.56,108.32
2022-10-10 15:00:00,90.63677662,33.56,108.21
2022-10-10 15:30:00,90.70085676,33.37,107.82
2022-10-10 16:00:00,90.61846801,33.44,108.46
2022-10-10 16:30:00,90.49488489,33.96,109.32
2022-10-10 17:00:00,90.92056009,33.15,109.02
2022-10-10 17:30:00,90.87478856,32.88,107.32
2022-10-10 18:00:00,90.948023,32.37,108.23
2022-10-10 18:30:00,90.948023,32.52,107.67
2022-10-10 19:00:00,91.08991473,32.22,107.3
2022-10-10 19:30:00,90.99379453,32.47,107.63
2022-10-11 13:30:00,91.03956605,33.82,108.31
2022-10-11 14:00:00,91.2867323,33.24,106.88
2022-10-11 14:30:00,91.59797868,32.94,105.89
2022-10-11 15:00:00,91.69867604,32.76,104.72
2022-10-11 15:30:00,91.85429923,32.89,104.17
2022-10-11 16:00:00,92.12892838,32.69,104.33
2022-10-11 16:30:00,92.2433572,32.74,104.47
2022-10-11 17:00:00,92.09231116,33.03,105.03
2022-10-11 17:30:00,92.20216283,33.06,105.08
2022-10-11 18:00:00,92.13808269,32.97,105.34
2022-10-11 18:30:00,91.56136146,34.16,106.55
2022-10-11 19:00:00,91.58882437,33.64,105.86
2022-10-11 19:30:00,91.42404688,33.73,105.3
2022-10-12 13:30:00,91.17688063,34.05,108.47
2022-10-12 14:00:00,91.48812701,33.89,108.84
2022-10-12 14:30:00,91.33250382,33.61,108.82
2022-10-12 15:00:00,91.59797868,33.56,108.13
2022-10-12 15:30:00,91.6437502,33.39,108.14
2022-10-12 16:00:00,91.85429923,33.69,109.16
2022-10-12 16:30:00,91.62544159,33.63,109.1
2022-10-12 17:00:00,91.4698184,33.92,109.1
2022-10-12 17:30:00,91.56136146,33.65,109.58
2022-10-12 18:00:00,91.8085277,33.55,108.42
2022-10-12 18:30:00,91.79021909,33.73,108.89
2022-10-12 19:00:00,91.79937339,33.43,108.01
2022-10-12 19:30:00,91.86803068,33.71,109.12
2022-10-13 13:30:00,90.92971439,32.71,107.5
2022-10-13 14:00:00,90.67339384,33.17,106.81
2022-10-13 14:30:00,90.79239981,32.16,104.01
2022-10-13 15:00:00,91.00294883,31.84,100.61
2022-10-13 15:30:00,91.03956605,31.89,99.85
2022-10-13 16:00:00,91.1128005,32.03,100.12
2022-10-13 16:30:00,91.18603494,31.86,100.71
2022-10-13 17:00:00,91.67121312,32.06,100.83
2022-10-13 17:30:00,91.59797868,32.26,100.53
2022-10-13 18:00:00,91.03956605,32.38,100.51
2022-10-13 18:30:00,90.96633161,32.39,100.66
2022-10-13 19:00:00,90.74662829,32.44,100.87
2022-10-13 19:30:00,90.95717731,31.9,101.19
2022-10-14 13:30:00,90.69170245,32.09,101.01
2022-10-14 14:00:00,90.28891302,32.49,103.11
2022-10-14 14:30:00,90.53607926,32.36,103.38
2022-10-14 15:00:00,90.09667261,32.35,102.59
2022-10-14 15:30:00,90.22483288,32.93,103.11
2022-10-14 16:00:00,90.22483288,32.47,103.68
2022-10-14 16:30:00,90.20652427,32.66,102.91
2022-10-14 17:00:00,90.23856434,32.44,103.17
2022-10-14 17:30:00,90.18821566,32.37,102.33
2022-10-14 18:00:00,90.34383885,32.67,102.96
2022-10-14 18:30:00,90.40791899,32.63,102.93
2022-10-14 19:00:00,90.49946204,32.17,103.03
2022-10-14 19:30:00,90.26145011,31.98,101.7
2022-10-17 13:30:00,90.74662829,31.31,99.63
2022-10-17 14:00:00,90.51777065,30.99,99.21
2022-10-17 14:30:00,90.5910051,31.39,99.3
2022-10-17 15:00:00,90.78324551,30.84,98.9
2022-10-17 15:30:00,90.71916537,30.77,98.75
2022-10-17 16:00:00,90.49946204,30.87,98.37
2022-10-17 16:30:00,90.16990705,31.01,98.04
2022-10-17 17:00:00,90.17906136,30.77,97.57
2022-10-17 17:30:00,90.15617559,30.9,97.58
2022-10-17 18:00:00,89.97766664,30.91,97.35
2022-10-17 18:30:00,89.86781498,31.1,97.22
2022-10-17 19:00:00,89.83119776,31.22,97.11
2022-10-17 19:30:00,89.76711762,31.33,97.53
2022-10-18 13:30:00,89.84950637,30.69,93.66
2022-10-18 14:00:00,89.81288915,31.26,93.48
2022-10-18 14:30:00,89.76711762,31.16,93.39
2022-10-18 15:00:00,89.09885333,31.85,94.16
2022-10-18 15:30:00,88.95238445,31.27,94.3
2022-10-18 16:00:00,89.32771097,31.11,93.87
2022-10-18 16:30:00,89.46502555,31.05,93.69
2022-10-18 17:00:00,89.52910568,30.8,93.0
2022-10-18 17:30:00,89.64811165,30.81,92.84
2022-10-18 18:00:00,89.78542623,31.02,92.51
2022-10-18 18:30:00,89.9044322,31.07,93.25
2022-10-18 19:00:00,89.9044322,30.82,93.09
2022-10-18 19:30:00,89.99597525,30.45,92.38
2022-10-19 13:30:00,88.93407584,31.26,94.31
2022-10-19 14:00:00,89.09885333,31.01,91.95
2022-10-19 14:30:00,88.76014404,31.09,92.38
2022-10-19 15:00:00,88.61825231,30.96,91.99
2022-10-19 15:30:00,88.66860099,31.13,91.64
2022-10-19 16:00:00,88.49466919,31.21,91.66
2022-10-19 16:30:00,88.57705793,31.71,91.93
2022-10-19 17:00:00,88.49466919,31.58,91.96
2022-10-19 17:30:00,88.42143474,31.1,91.47
2022-10-19 18:00:00,88.56790363,31.22,90.82
2022-10-19 18:30:00,88.29327447,31.09,90.77
2022-10-19 19:00:00,88.22919433,31.09,90.24
2022-10-19 19:30:00,88.3482003,30.85,90.71
2022-10-20 13:30:00,87.59297012,30.13,88.05
2022-10-20 14:00:00,88.1651142,30.27,86.46
2022-10-20 14:30:00,87.85386782,30.13,86.13
2022-10-20 15:00:00,87.6524731,29.92,85.95
2022-10-20 15:30:00,87.58839296,30.17,85.7
2022-10-20 16:00:00,87.4876956,30.29,87.12
2022-10-20 16:30:00,87.35953533,30.48,87.22
2022-10-20 17:00:00,87.05744326,30.55,87.51
2022-10-20 17:30:00,87.03913465,30.93,87.79
2022-10-20 18:00:00,86.92928298,30.7,87.72
2022-10-20 18:30:00,87.01167173,30.27,87.79
2022-10-20 19:00:00,86.89724291,30.38,87.88
2022-10-20 19:30:00,86.86520285,30.0,88.49
2022-10-21 13:30:00,85.75753191,29.57,85.23
2022-10-21 14:00:00,85.28150803,29.72,86.13
2022-10-21 14:30:00,85.16250206,29.92,86.45
2022-10-21 15:00:00,85.37762824,29.61,86.06
2022-10-21 15:30:00,85.54698288,29.43,85.23
2022-10-21 16:00:00,85.24489081,29.59,85.93
2022-10-21 16:30:00,85.43713122,29.97,86.29
2022-10-21 17:00:00,85.86738357,29.8,87.01
2022-10-21 17:30:00,85.63852594,29.81,87.3
2022-10-21 18:00:00,85.62021733,29.94,87.57
2022-10-21 18:30:00,85.71176038,29.93,87.54
2022-10-21 19:00:00,85.67514316,30.04,87.43
2022-10-21 19:30:00,85.2357365,29.74,88.15
2022-10-24 13:30:00,84.83294707,30.58,88.55
2022-10-24 14:00:00,84.26538014,30.45,89.88
2022-10-24 14:30:00,84.75971263,30.45,89.07
2022-10-24 15:00:00,84.85125568,30.35,88.31
2022-10-24 15:30:00,85.44628553,30.64,87.23
2022-10-24 16:00:00,85.56529149,30.49,86.99
2022-10-24 16:30:00,85.27235373,30.28,86.84
2022-10-24 17:00:00,85.18996498,30.39,86.73
2022-10-24 17:30:00,85.19911928,30.21,85.82
2022-10-24 18:00:00,85.08469047,30.07,85.81
2022-10-24 18:30:00,85.03434179,30.31,85.94
2022-10-24 19:00:00,84.76428978,30.1,86.32
2022-10-24 19:30:00,84.58578083,29.93,85.59
2022-10-25 13:30:00,86.87435715,29.35,84.75
2022-10-25 14:00:00,87.02082603,29.31,84.68
2022-10-25 14:30:00,86.48072202,29.22,83.53
2022-10-25 15:00:00,86.92470583,28.97,82.72
2022-10-25 15:30:00,86.81027701,28.83,82.59
2022-10-25 16:00:00,86.7828141,28.84,82.68
2022-10-25 16:30:00,86.77823694,28.65,82.8
2022-10-25 17:00:00,86.60430514,28.69,82.7
2022-10-25 17:30:00,86.70957966,28.57,82.74
2022-10-25 18:00:00,86.81943132,28.6,82.98
2022-10-25 18:30:00,86.6180366,28.4,82.89
2022-10-25 19:00:00,86.85147139,28.48,82.46
2022-10-25 19:30:00,87.02082603,28.44,81.98
2022-10-26 13:30:00,88.06441684,27.79,82.29
2022-10-26 14:00:00,88.04610823,27.68,81.36
2022-10-26 14:30:00,88.01864531,27.61,81.1
2022-10-26 15:00:00,88.28412016,27.46,79.79
2022-10-26 15:30:00,88.23834864,27.5,79.6
2022-10-26 16:00:00,88.13307413,27.37,79.51
2022-10-26 16:30:00,88.00949101,27.53,79.92
2022-10-26 17:00:00,87.98202809,27.8,80.5
2022-10-26 17:30:00,88.01864531,27.41,80.21
2022-10-26 18:00:00,88.04610823,27.6,80.3
2022-10-26 18:30:00,88.15595989,28.09,80.74
2022-10-26 19:00:00,88.00949101,27.73,81.17
2022-10-26 19:30:00,88.26581155,27.39,80.92
2022-10-27 13:30:00,88.61367515,27.1,82.0
2022-10-27 14:00:00,89.22701361,27.05,80.59
2022-10-27 14:30:00,89.30940236,27.23,80.81
2022-10-27 15:00:00,89.51079707,27.19,80.29
2022-10-27 15:30:00,89.29109375,27.02,81.17
2022-10-27 16:00:00,89.08512188,27.14,81.66
2022-10-27 16:30:00,88.96153876,26.96,81.17
2022-10-27 17:00:00,89.0347732,27.08,80.93
2022-10-27 17:30:00,89.01646459,27.17,80.77
2022-10-27 18:00:00,88.87915001,27.15,80.75
2022-10-27 18:30:00,89.17208778,27.28,81.44
2022-10-27 19:00:00,88.97984737,27.02,81.38
2022-10-27 19:30:00,89.25447652,27.39,81.17
2022-10-28 13:30:00,89.08054472,26.97,79.82
2022-10-28 14:00:00,88.93407584,26.61,79.83
2022-10-28 14:30:00,88.99815598,26.56,79.56
2022-10-28 15:00:00,88.81964702,26.37,78.98
2022-10-28 15:30:00,88.6869096,26.36,78.92
2022-10-28 16:00:00,88.47636058,26.33,78.22
2022-10-28 16:30:00,88.58621224,26.16,78.11
2022-10-28 17:00:00,88.46720627,26.06,77.64
2022-10-28 17:30:00,88.44889766,26.04,77.52
2022-10-28 18:00:00,88.30242877,25.96,77.95
2022-10-28 18:30:00,88.49466919,26.06,78.02
2022-10-28 19:00:00,88.35277745,25.93,78.71
2022-10-28 19:30:00,88.61367515,25.9,78.86
2022-10-31 13:30:00,88.07357114,26.67,78.99
2022-10-31 14:00:00,88.17884565,26.61,79.07
2022-10-31 14:30:00,88.28412016,26.44,78.93
2022-10-31 15:00:00,88.31158308,26.3,78.43
2022-10-31 15:30:00,88.30242877,26.38,79.36
2022-10-31 16:00:00,88.19257711,26.35,78.92
2022-10-31 16:30:00,88.21088572,26.27,79.2
2022-10-31 17:00:00,88.05526253,26.2,79.03
2022-10-31 17:30:00,87.92710226,26.18,78.58
2022-10-31 18:00:00,87.8264049,25.95,78.25
2022-10-31 18:30:00,87.38699825,26.07,78.08
2022-10-31 19:00:00,87.3137638,25.92,78.48
2022-10-31 19:30:00,87.84471351,25.87,78.58
2022-11-01 13:30:00,89.18018538,26.33,78.17
2022-11-01 14:00:00,88.56533949,26.0,78.23
2022-11-01 14:30:00,88.47357144,26.17,79.42
2022-11-01 15:00:00,88.52863227,26.08,79.53
2022-11-01 15:30:00,88.78558279,25.74,79.47
2022-11-01 16:00:00,88.76722918,25.74,78.96
2022-11-01 16:30:00,88.62040031,25.72,78.68
2022-11-01 17:00:00,88.49192505,25.75,79.09
2022-11-01 17:30:00,88.65710753,25.67,78.88
2022-11-01 18:00:00,88.45521783,25.82,79.11
2022-11-01 18:30:00,88.63875392,25.7,79.14
2022-11-01 19:00:00,88.62040031,25.76,80.2
2022-11-01 19:30:00,88.78558279,25.78,80.03
2022-11-02 13:30:00,88.93241166,26.43,80.5
2022-11-02 14:00:00,88.94158847,26.32,79.99
2022-11-02 14:30:00,89.28113023,26.43,80.13
2022-11-02 15:00:00,88.95076527,26.55,80.4
2022-11-02 15:30:00,88.88652764,26.55,80.52
2022-11-02 16:00:00,89.07006373,26.55,81.27
2022-11-02 16:30:00,89.12512456,26.36,81.31
2022-11-02 17:00:00,89.08841734,26.5,81.85
2022-11-02 17:30:00,89.2168926,25.95,81.59
2022-11-02 18:00:00,88.82229001,25.93,79.61
2022-11-02 18:30:00,88.54698588,25.42,80.55
2022-11-02 19:00:00,88.32674257,25.62,81.29
2022-11-02 19:30:00,88.3909802,25.9,81.08
2022-11-03 13:30:00,87.67518946,26.4,83.22
2022-11-03 14:00:00,88.04226163,26.25,81.09
2022-11-03 14:30:00,88.22120932,25.82,80.38
2022-11-03 15:00:00,88.06061524,25.8,80.37
2022-11-03 15:30:00,87.66601265,25.66,80.13
2022-11-03 16:00:00,87.88625596,25.59,78.87
2022-11-03 16:30:00,87.95049359,25.38,78.22
2022-11-03 17:00:00,88.07896885,25.33,78.47
2022-11-03 17:30:00,88.18909051,25.45,78.99
2022-11-03 18:00:00,88.32674257,25.47,79.23
2022-11-03 18:30:00,88.26250494,25.45,79.24
2022-11-03 19:00:00,88.11567607,25.12,79.06
2022-11-03 19:30:00,87.92296318,25.23,79.36
2022-11-04 13:30:00,87.28058687,24.49,78.89
2022-11-04 14:00:00,87.58342141,24.1,77.42
2022-11-04 14:30:00,87.5467142,24.22,77.24
2022-11-04 15:00:00,86.9318683,24.6,77.6
2022-11-04 15:30:00,86.9318683,25.08,79.99
2022-11-04 16:00:00,87.06952037,25.07,79.17
2022-11-04 16:30:00,86.83092345,25.25,80.19
2022-11-04 17:00:00,86.91351469,25.06,80.35
2022-11-04 17:30:00,86.85845386,25.14,80.52
2022-11-04 18:00:00,86.7299786,24.81,80.46
2022-11-04 18:30:00,86.79421623,24.65,79.91
2022-11-04 19:00:00,86.65656417,24.62,79.84
2022-11-04 19:30:00,86.48220488,24.72,79.87
2022-11-07 14:30:00,86.11513271,25.13,81.08
2022-11-07 15:00:00,86.13348631,25.14,81.17
2022-11-07 15:30:00,86.39043684,24.83,80.34
2022-11-07 16:00:00,86.3078456,24.82,80.04
2022-11-07 16:30:00,86.1059559,24.86,80.43
2022-11-07 17:00:00,86.1059559,24.75,79.95
2022-11-07 17:30:00,86.20690075,24.64,79.62
2022-11-07 18:00:00,86.32619921,24.62,79.51
2022-11-07 18:30:00,86.19772395,24.43,79.51
2022-11-07 19:00:00,86.14266312,24.49,79.36
2022-11-07 19:30:00,85.9040662,24.39,79.46
2022-11-07 20:00:00,85.74806053,24.42,79.43
2022-11-07 20:30:00,85.61958527,24.38,80.2
2022-11-08 14:30:00,86.45467447,24.28,81.46
2022-11-08 15:00:00,86.54644251,24.27,80.95
2022-11-08 15:30:00,86.69327138,24.27,80.47
2022-11-08 16:00:00,86.68409458,24.29,80.48
2022-11-08 16:30:00,86.7253902,24.29,80.9
2022-11-08 17:00:00,86.85845386,24.41,81.09
2022-11-08 17:30:00,86.92269149,24.41,81.37
2022-11-08 18:00:00,86.7208018,24.8,82.59
2022-11-08 18:30:00,86.84927706,25.68,83.5
2022-11-08 19:00:00,86.64738736,25.77,85.25
2022-11-08 19:30:00,86.84927706,25.49,83.88
2022-11-08 20:00:00,86.81256984,25.19,83.89
2022-11-08 20:30:00,86.53726571,25.63,84.72
2022-11-09 14:30:00,86.5189121,25.08,88.09
2022-11-09 15:00:00,86.90433789,25.45,87.46
2022-11-09 15:30:00,86.97775232,25.51,89.38
2022-11-09 16:00:00,87.10622758,25.5,89.17
2022-11-09 16:30:00,86.84010026,25.59,89.22
2022-11-09 17:00:00,86.95939871,25.56,89.28
2022-11-09 17:30:00,86.87680747,25.74,88.93
2022-11-09 18:00:00,86.3078456,26.16,90.17
2022-11-09 18:30:00,86.33537601,25.88,91.08
2022-11-09 19:00:00,86.17937034,26.32,91.14
2022-11-09 19:30:00,86.19772395,26.11,91.45
2022-11-09 20:00:00,86.42714406,25.99,89.99
2022-11-09 20:30:00,86.79421623,25.99,91.24
2022-11-10 14:30:00,89.55643436,23.74,84.44
2022-11-10 15:00:00,89.73997045,23.49,84.3
2022-11-10 15:30:00,89.69408643,22.95,83.61
2022-11-10 16:00:00,89.6390256,22.9,82.82
2022-11-10 16:30:00,89.48301993,23.25,82.58
2022-11-10 17:00:00,89.46925472,23.41,83.84
2022-11-10 17:30:00,88.94617687,23.68,85.36
2022-11-10 18:00:00,89.40960549,23.55,84.8
2022-11-10 18:30:00,89.56561117,23.34,84.49
2022-11-10 19:00:00,89.72161684,23.38,84.4
2022-11-10 19:30:00,89.87762252,23.28,84.84
2022-11-10 20:00:00,90.01068618,23.38,85.16
2022-11-10 20:30:00,90.18045707,23.5,85.57
2022-11-11 14:30:00,89.86844571,23.38,84.18
2022-11-11 15:00:00,89.72620525,22.98,84.62
2022-11-11 15:30:00,89.80420808,22.71,85.41
2022-11-11 16:00:00,89.78585447,23.0,85.39
2022-11-11 16:30:00,89.89597613,22.9,85.78
2022-11-11 17:00:00,89.97397897,22.7,84.73
2022-11-11 17:30:00,90.22175269,22.54,84.42
2022-11-11 18:00:00,90.21716428,22.64,84.28
2022-11-11 18:30:00,90.18963387,22.66,84.45
2022-11-11 19:00:00,90.11621943,22.62,83.79
2022-11-11 19:30:00,90.0519818,22.71,84.84
2022-11-11 20:00:00,90.01068618,22.53,86.27
2022-11-11 20:30:00,89.8409153,22.48,84.71
2022-11-14 14:30:00,89.73997045,23.13,85.25
2022-11-14 15:00:00,89.38207508,23.06,83.82
2022-11-14 15:30:00,89.43713591,23.13,83.4
2022-11-14 16:00:00,89.27654183,23.2,82.61
2022-11-14 16:30:00,89.43713591,23.09,82.1
2022-11-14 17:00:00,89.30866064,22.91,81.64
2022-11-14 17:30:00,89.28571863,23.07,81.41
2022-11-14 18:00:00,89.25818822,23.03,80.78
2022-11-14 18:30:00,89.45090111,23.04,80.79
2022-11-14 19:00:00,89.40042869,23.08,80.81
2022-11-14 19:30:00,89.51055034,23.26,81.07
2022-11-14 20:00:00,89.36372147,23.42,81.29
2022-11-14 20:30:00,89.58396478,23.77,85.59
2022-11-15 14:30:00,90.31810913,23.57,82.7
2022-11-15 15:00:00,90.71730012,23.6,82.55
2022-11-15 15:30:00,90.68518131,23.77,81.82
2022-11-15 16:00:00,90.8778942,23.58,82.07
2022-11-15 16:30:00,90.59341326,23.64,80.14
2022-11-15 17:00:00,90.61176687,23.67,80.3
2022-11-15 17:30:00,90.40070037,23.75,80.24
2022-11-15 18:00:00,90.78612616,25.91,84.21
2022-11-15 18:30:00,90.79530296,25.99,87.33
2022-11-15 19:00:00,90.59341326,24.61,88.74
2022-11-15 19:30:00,90.73106533,24.23,88.02
2022-11-15 20:00:00,90.79530296,24.17,86.46
2022-11-15 20:30:00,91.05684189,24.33,88.58
2022-11-16 14:30:00,91.81392825,24.46,83.04
2022-11-16 15:00:00,91.73133701,24.12,82.8
2022-11-16 15:30:00,91.63956897,24.3,83.14
2022-11-16 16:00:00,91.85981227,24.16,82.55
2022-11-16 16:30:00,92.13511641,24.18,82.97
2022-11-16 17:00:00,92.07087878,24.28,83.04
2022-11-16 17:30:00,92.08923239,24.35,82.93
2022-11-16 18:00:00,92.25441486,24.41,82.74
2022-11-16 18:30:00,92.3278293,24.36,82.82
2022-11-16 19:00:00,92.58477982,24.35,82.94
2022-11-16 19:30:00,92.62148704,24.25,80.63
2022-11-16 20:00:00,92.84173035,24.24,80.93
2022-11-16 20:30:00,93.07115046,24.15,81.48
2022-11-17 14:30:00,91.64874577,24.76,83.82
2022-11-17 15:00:00,92.14429321,24.5,82.11
2022-11-17 15:30:00,91.97911073,24.68,82.5
2022-11-17 16:00:00,92.18100043,24.45,82.42
2022-11-17 16:30:00,92.20853084,24.16,81.87
2022-11-17 17:00:00,92.04334836,24.15,81.6
2022-11-17 17:30:00,92.07087878,24.02,80.73
2022-11-17 18:00:00,91.95158032,23.88,80.74
2022-11-17 18:30:00,91.9148731,23.96,80.94
2022-11-17 19:00:00,91.83228186,24.05,80.95
2022-11-17 19:30:00,92.06170197,23.97,80.81
2022-11-17 20:00:00,92.10758599,24.13,81.86
2022-11-17 20:30:00,92.01581795,23.95,80.46
2022-11-18 14:30:00,92.1259396,23.68,78.58
2022-11-18 15:00:00,91.96993393,23.48,78.49
2022-11-18 15:30:00,91.95158032,23.67,79.13
2022-11-18 16:00:00,91.67168778,23.48,77.87
2022-11-18 16:30:00,91.54780092,23.57,77.83
2022-11-18 17:00:00,91.51109371,23.49,78.1
2022-11-18 17:30:00,91.56615453,23.44,78.72
2022-11-18 18:00:00,91.56615453,23.43,78.3
2022-11-18 18:30:00,91.41473726,23.37,78.22
2022-11-18 19:00:00,91.45603288,23.44,78.26
2022-11-18 19:30:00,91.47438649,23.18,78.61
2022-11-18 20:00:00,91.52944732,22.99,78.27
2022-11-18 20:30:00,91.46520968,23.12,78.02
2022-11-21 14:30:00,92.23606126,23.2,78.93
2022-11-21 15:00:00,92.08005558,23.24,78.53
2022-11-21 15:30:00,92.23606126,23.13,78.31
2022-11-21 16:00:00,92.26359167,23.08,77.16
2022-11-21 16:30:00,91.99287594,23.07,77.21
2022-11-21 17:00:00,91.74969062,22.98,77.3
2022-11-21 17:30:00,91.86440068,22.96,77.24
2022-11-21 18:00:00,91.85981227,22.72,76.92
