Dates,LQD,VIX,VVIX
2008-12-31,55.57904164,40.0,85.6
2009-01-02,55.01040757,39.18999,84.41
2009-01-05,55.38767803,39.07999,90.89
2009-01-06,55.48062872,38.56,90.33
2009-01-07,55.01587526,43.39,93.99
2009-01-08,55.40954878,42.56,93.14
2009-01-09,56.09848292,42.81999,91.52
2009-01-12,55.80869546,45.84,93.26
2009-01-13,55.68840633,43.26999,92.5
2009-01-14,55.44234944,49.14,99.88
2009-01-15,55.55171413,51.0,96.44
2009-01-16,55.55171413,46.10999,98.79
2009-01-20,54.73156096,56.64999,104.02
2009-01-21,54.45817656,46.42,100.81
2009-01-22,54.25586664,47.28999,98.87
2009-01-23,53.89500471,47.26999,95.7
2009-01-26,53.41384271,45.68999,96.17
2009-01-27,54.41989728,42.25,95.48
2009-01-28,54.85185009,39.65999,98.22
2009-01-29,54.19446998,42.62999,98.98
2009-01-30,54.5784657,44.84,98.72
2009-02-02,54.31516274,45.51999,96.48
2009-02-03,54.13383199,43.06,92.25
2009-02-04,54.1558108,43.84999,91.57
2009-02-05,53.68326619,43.73,92.26
2009-02-06,54.00195907,43.37,94.01
2009-02-09,54.10108354,43.64,94.38
2009-02-10,54.36379088,46.67,95.98
2009-02-11,54.55142955,44.53,94.67
2009-02-12,54.59538719,41.25,91.04
2009-02-13,54.17779512,42.92999,91.93
2009-02-17,54.47450368,48.65999,95.07
2009-02-18,54.20525765,48.45999,89.11
2009-02-19,53.76019206,47.07999,88.27
2009-02-20,53.53490366,49.29999,90.66
2009-02-23,53.35358939,52.62,93.02
2009-02-24,53.16126923,45.48999,89.13
2009-02-25,52.4359627,44.67,88.93
2009-02-26,52.10079669,44.65999,89.37
2009-02-27,51.73814068,46.34999,91.08
2009-03-02,51.74494631,52.64999,93.86
2009-03-03,51.46326801,50.92999,90.75
2009-03-04,51.44669902,47.56,85.6
2009-03-05,51.30862413,50.17,89.88
2009-03-06,51.41909509,49.32999,88.26
2009-03-09,50.00519716,49.67999,90.09
2009-03-10,50.72872064,44.37,85.36
2009-03-11,50.7452841,43.60999,85.35
2009-03-12,50.70110013,41.17999,81.81
2009-03-13,51.17054924,42.35999,78.13
2009-03-16,51.24235371,43.73999,80.07
2009-03-17,51.10427882,40.79999,75.21
2009-03-18,52.19230896,40.06,74.8
2009-03-19,52.30276887,43.67999,73.56
2009-03-20,51.77256681,45.89,73.11
2009-03-23,51.93272817,43.23,71.39
2009-03-24,51.41909509,42.92999,70.16
2009-03-25,51.17054924,42.25,71.76
2009-03-26,51.43565856,40.35999,70.97
2009-03-27,51.59582543,41.03999,71.68
2009-03-30,51.55716998,45.53999,74.68
2009-03-31,51.98243513,44.14,72.71
2009-04-01,51.90397665,42.28,70.39
2009-04-02,51.92063746,42.03999,69.61
2009-04-03,51.59852295,39.7,67.86
2009-04-06,51.57075493,40.92999,68.26
2009-04-07,51.54854608,40.39,66.39
2009-04-08,52.06502558,38.84999,68.72
2009-04-09,52.41490255,36.53,65.22
2009-04-13,52.92027484,37.81,67.51
2009-04-14,53.05911491,37.67,65.79
2009-04-15,53.47008707,36.17,64.95
2009-04-16,53.69778478,35.78999,69.72
2009-04-17,53.6311471,33.93999,68.92
2009-04-20,53.33679505,39.17999,75.48
2009-04-21,53.50340868,37.14,75.48
2009-04-22,53.37012777,38.09999,75.52
2009-04-23,53.3256934,37.14999,72.81
2009-04-24,53.44231905,36.81999,72.04
2009-04-27,53.37567582,38.31999,74.16
2009-04-28,53.20351414,37.95,74.22
2009-04-29,53.45897431,36.07999,72.12
2009-04-30,53.42565825,36.5,71.42
2009-05-01,53.55820056,35.29999,69.82
2009-05-04,53.6865572,34.53,70.36
2009-05-05,53.85955404,33.35999,70.77
2009-05-06,54.09953071,32.45,71.15
2009-05-07,53.58051788,33.43999,72.79
2009-05-08,53.92094757,32.04999,74.66
2009-05-11,54.08278854,32.87,76.86
2009-05-12,54.23346249,31.79999,77.53
2009-05-13,54.13301505,33.64999,81.87
2009-05-14,54.25579096,31.37,79.38
2009-05-15,54.24462952,33.12,80.29
2009-05-18,54.16649939,30.23999,76.41
2009-05-19,54.3841476,28.79999,74.4
2009-05-20,54.69666252,29.03,77.45
2009-05-21,54.1385902,31.34999,84.69
2009-05-22,54.06604637,32.62999,87.28
2009-05-26,54.04372348,30.62,91.23
2009-05-27,53.66981503,32.35999,90.86
2009-05-28,53.87072106,31.67,88.19
2009-05-29,54.66318376,28.92,83.91
2009-06-01,54.64539881,30.03999,84.23
2009-06-02,55.04922403,29.62999,83.82
2009-06-03,55.32965821,31.01999,84.89
2009-06-04,55.08849043,30.17999,81.26
2009-06-05,54.79683888,29.62,82.11
2009-06-08,54.68466521,29.76999,82.69
2009-06-09,55.0997134,28.26999,81.64
2009-06-10,54.93705597,28.45999,86.92
2009-06-11,55.1277456,28.10999,85.22
2009-06-12,55.53718511,28.14999,85.43
2009-06-15,55.55401117,30.81,85.05
2009-06-16,55.52036467,32.67999,88.49
2009-06-17,55.58766327,31.53999,86.49
2009-06-18,54.88097474,30.03,83.87
2009-06-19,55.29601172,27.98999,84.15
2009-06-22,55.49792433,31.17,86.1
2009-06-23,55.94661902,30.57999,85.64
2009-06-24,55.85688008,29.04999,83.96
2009-06-25,56.2943574,26.35999,82.57
2009-06-26,56.32240082,25.92999,77.6
2009-06-29,56.2607053,25.34999,79.69
2009-06-30,56.24387925,26.34999,79.6
2009-07-01,56.16763299,26.21999,79.68
2009-07-02,56.17327229,27.95,81.32
2009-07-06,56.3084746,29.0,83.2
2009-07-07,56.08312803,30.84999,85.63
2009-07-08,56.59579711,31.29999,86.17
2009-07-09,56.61832614,29.78,82.88
2009-07-10,56.84366708,29.01999,81.42
2009-07-13,56.80987072,26.31,80.58
2009-07-14,56.68593011,25.01999,81.52
2009-07-15,56.16199933,25.89,85.64
2009-07-16,56.55072217,25.42,83.64
2009-07-17,56.37608421,24.34,82.49
2009-07-20,56.60705881,24.39999,80.98
2009-07-21,57.40703351,23.87,80.45
2009-07-22,57.2549302,23.46999,75.3
2009-07-23,57.15916354,23.42999,72.8
2009-07-24,57.31690614,23.09,73.01
2009-07-27,57.1873206,24.28,74.35
2009-07-28,57.40703351,25.00999,76.68
2009-07-29,57.76758802,25.60999,77.1
2009-07-30,58.08308449,25.39999,73.88
2009-07-31,58.84926283,25.92,73.47
2009-08-03,58.30108555,25.56,72.79
2009-08-04,58.00674997,24.89,71.05
2009-08-05,58.01807057,24.89999,70.13
2009-08-06,57.85958218,25.67,73.17
2009-08-07,57.84826158,24.75999,71.53
2009-08-10,58.02939117,24.98999,72.59
2009-08-11,58.32938705,25.98999,75.6
2009-08-12,57.81995443,25.45,81.28
2009-08-13,58.38032974,24.70999,79.96
2009-08-14,58.36900914,24.26999,80.45
2009-08-17,58.46522858,27.89,84.22
2009-08-18,58.31806645,26.17999,81.11
2009-08-19,58.50485633,26.25999,76.32
2009-08-20,58.78221667,25.09,76.7
2009-08-21,58.51617693,25.00999,76.55
2009-08-24,58.81617281,25.14,78.47
2009-08-25,58.9180582,24.92,77.76
2009-08-26,59.30861887,24.95,77.97
2009-08-27,59.03692449,24.67999,75.59
2009-08-28,59.33126573,24.75999,74.41
2009-08-31,59.61993535,26.00999,77.12
2009-09-01,59.32091377,29.14999,81.0
2009-09-02,59.49721023,28.89999,77.07
2009-09-03,59.59957591,27.09999,75.48
2009-09-04,59.63938479,25.25999,77.51
2009-09-08,59.48584195,25.62,75.69
2009-09-09,59.468781,24.31999,76.17
2009-09-10,59.86117142,23.54999,71.39
2009-09-11,60.40144612,24.14999,72.36
2009-09-14,60.09434338,23.85999,71.14
2009-09-15,60.06022149,23.42,72.25
2009-09-16,60.24789191,23.68999,71.7
2009-09-17,60.54362068,23.64999,69.36
2009-09-18,60.16258149,23.92,70.39
2009-09-21,60.30475605,24.06,71.0
2009-09-22,60.44693061,23.07999,68.26
2009-09-23,60.47537121,23.48999,68.18
2009-09-24,60.57204422,24.95,70.78
2009-09-25,60.80521619,25.60999,71.74
2009-09-28,60.95876471,24.87999,70.54
2009-09-29,60.71991145,25.18999,68.99
2009-09-30,60.66872292,25.60999,71.32
2009-10-01,60.04704053,28.26999,76.25
2009-10-02,59.65860838,28.67999,76.13
2009-10-05,59.97849368,26.84,73.56
2009-10-06,59.85282445,25.7,71.5
2009-10-07,60.23554436,24.67999,71.01
2009-10-08,59.89852235,24.17999,68.1
2009-10-09,59.3729965,23.12,65.54
2009-10-12,59.57863705,23.00999,64.97
2009-10-13,59.6928818,22.98999,64.97
2009-10-14,59.40726993,22.85999,68.84
2009-10-15,59.39584545,21.71999,67.07
2009-10-16,59.44154335,21.42999,69.85
2009-10-19,59.74429194,21.48999,67.76
2009-10-20,60.12700614,20.89999,68.63
2009-10-21,59.87567911,22.21999,78.16
2009-10-22,60.22983213,20.68999,77.6
2009-10-23,59.89852235,22.26999,79.88
2009-10-26,59.6471839,24.31,82.28
2009-10-27,60.16129099,24.82999,80.41
2009-10-28,59.75571642,27.90999,85.43
2009-10-29,59.82998122,24.75999,78.1
2009-10-30,60.36692011,30.68999,89.9
2009-11-02,60.27723123,29.78,91.98
2009-11-03,60.00178882,28.81,90.16
2009-11-04,60.23706744,27.71999,85.97
2009-11-05,60.27723123,25.42999,79.1
2009-11-06,60.43792079,24.18999,73.72
2009-11-09,60.47234607,23.14999,68.83
2009-11-10,60.43217655,22.84,68.49
2009-11-11,60.65597817,23.03999,73.05
2009-11-12,60.65597817,24.23999,80.77
2009-11-13,60.83386603,23.35999,80.28
2009-11-16,61.12079119,22.89,83.31
2009-11-17,61.21261298,22.40999,83.97
2009-11-18,61.01177111,21.62999,79.15
2009-11-19,61.08636591,22.62999,79.27
2009-11-20,60.79944075,22.18999,75.56
2009-11-23,60.79944075,21.15999,75.84
2009-11-24,61.03471938,20.46999,75.05
2009-11-25,61.258521,20.48,73.91
2009-11-27,61.24130549,24.84999,83.24
2009-11-30,61.54544616,24.50999,81.58
2009-12-01,61.23792538,21.92,80.74
2009-12-02,61.2494572,21.12,78.26
2009-12-03,61.23216811,22.45999,78.52
2009-12-04,60.9785949,21.25,77.18
2009-12-07,60.949774,22.09999,77.75
2009-12-08,61.20912177,23.68999,79.57
2009-12-09,60.85757708,22.65999,84.93
2009-12-10,60.90943857,22.31999,84.56
2009-12-11,60.62128719,21.59,82.87
2009-12-14,60.95554279,21.14999,81.64
2009-12-15,60.51754693,21.48999,80.99
2009-12-16,60.7480738,20.53999,82.05
2009-12-17,61.00741004,22.50999,83.56
2009-12-18,60.90943857,21.67999,81.75
2009-12-21,60.6155184,20.48999,79.62
2009-12-22,60.36195671,19.53999,71.45
2009-12-23,60.55213662,19.70999,69.81
2009-12-24,60.26974251,19.46999,68.81
2009-12-28,60.10837773,19.92999,69.89
2009-12-29,60.29080616,20.00999,69.1
2009-12-30,60.36025807,19.95999,70.36
2009-12-31,60.27344463,21.67999,74.99
2010-01-04,60.59174516,20.03999,73.3
2010-01-05,60.88110402,19.34999,70.36
2010-01-06,60.70170153,19.15999,67.65
2010-01-07,60.77693483,19.06,67.15
2010-01-08,60.9100399,18.12999,65.71
2010-01-11,60.97369885,17.54999,64.87
2010-01-12,61.0894424,18.25,70.42
2010-01-13,60.8348066,17.84999,75.53
2010-01-14,61.05471933,17.62999,74.52
2010-01-15,61.03157641,17.90999,74.27
2010-01-19,61.08365522,17.57999,73.5
2010-01-20,61.04314498,18.67999,80.36
2010-01-21,61.20518015,22.26999,88.82
2010-01-22,61.11259689,27.31,100.06
2010-01-25,61.10680393,25.40999,90.58
2010-01-26,60.94476297,24.54999,90.04
2010-01-27,60.72484445,23.14,85.86
2010-01-28,60.63804258,23.73,87.91
2010-01-29,61.02578345,24.62,89.0
2010-02-01,60.75375801,22.59,83.73
2010-02-02,60.94555692,21.48,80.98
2010-02-03,60.88162395,21.59999,80.55
2010-02-04,60.87581767,26.07999,91.42
2010-02-05,60.68982504,26.10999,88.22
2010-02-08,60.74794592,26.50999,90.01
2010-02-09,60.6084558,26.0,88.8
2010-02-10,60.13767666,25.39999,92.18
2010-02-11,60.27599854,23.95999,89.59
2010-02-12,60.34691183,22.73,88.16
2010-02-16,60.58521326,22.25,81.77
2010-02-17,60.38237138,21.71999,80.29
2010-02-18,60.34110556,20.62999,79.2
2010-02-19,60.55614701,20.01999,77.97
2010-02-22,60.59101954,19.93999,75.44
2010-02-23,60.73632174,21.37,77.82
2010-02-24,60.99786571,20.26999,75.93
2010-02-25,60.93393274,20.09999,75.3
2010-02-26,61.33496683,19.5,73.13
2010-03-01,61.41352297,19.25999,73.24
2010-03-02,61.54192988,19.06,73.43
2010-03-03,61.67033679,18.82999,72.61
2010-03-04,61.69952601,18.71999,70.51
2010-03-05,61.62364336,17.42,71.06
2010-03-08,61.72286689,17.78999,70.9
2010-03-09,61.66449427,17.92,71.49
2010-03-10,61.72286689,18.56999,76.2
2010-03-11,61.69952601,18.06,76.16
2010-03-12,61.82792125,17.57999,73.74
2010-03-15,61.81625373,18.0,75.22
2010-03-16,62.1022451,17.68999,76.41
2010-03-17,62.32987553,16.90999,73.16
2010-03-18,62.20731114,16.62,76.46
2010-03-19,62.16061771,16.96999,76.68
2010-03-22,62.25984124,16.87,77.75
2010-03-23,62.21899033,16.34999,78.31
2010-03-24,61.75788695,17.54999,80.68
2010-03-25,61.53608736,18.39999,83.82
2010-03-26,61.72286689,17.76999,81.56
2010-03-29,61.67033679,17.59,78.75
2010-03-30,61.70535685,17.12999,76.91
2010-03-31,61.73454024,17.59,77.49
2010-04-01,61.86861341,17.46999,78.29
2010-04-05,61.29993574,17.01999,76.97
2010-04-06,61.44650215,16.23,76.82
2010-04-07,61.75722294,16.62,78.16
2010-04-08,61.63996981,16.48,77.06
2010-04-09,61.68101427,16.14,78.24
2010-04-12,61.85688224,15.58,80.06
2010-04-13,62.07966904,16.2,79.97
2010-04-14,62.02690514,15.59,83.31
2010-04-15,62.13243295,15.89,83.1
2010-04-16,62.27899936,18.35999,86.29
2010-04-19,62.1207135,17.34,81.72
2010-04-20,62.25554874,15.73,79.65
2010-04-21,62.47246703,16.31999,83.89
2010-04-22,62.33176913,16.46999,85.76
2010-04-23,62.32003796,16.62,88.14
2010-04-26,62.3493571,17.46999,87.53
2010-04-27,62.39038984,22.81,103.23
2010-04-28,62.49592351,21.07999,101.7
2010-04-29,62.65596817,18.43999,92.44
2010-04-30,62.91216626,22.04999,101.41
2010-05-03,62.93074727,20.18999,95.68
2010-05-04,63.00728387,23.84,101.88
2010-05-05,62.73646206,24.90999,105.59
2010-05-06,61.70027425,32.79999,125.36
2010-05-07,61.90044689,40.95,135.38
2010-05-10,62.28901732,28.84,110.96
2010-05-11,62.35377906,28.31999,113.95
2010-05-12,62.33022934,25.51999,116.53
2010-05-13,62.5127338,26.67999,123.17
2010-05-14,62.49507151,31.23999,128.34
2010-05-17,62.60105115,30.84,120.97
2010-05-18,62.8012238,33.54999,135.82
2010-05-19,62.83654838,35.31999,128.44
2010-05-20,62.69525593,45.78999,145.12
2010-05-21,62.58927629,40.09999,130.67
2010-05-24,62.75412435,38.31999,123.87
2010-05-25,62.45386538,34.60999,119.36
2010-05-26,62.49507151,35.01999,115.68
2010-05-27,62.17127459,29.67999,107.64
2010-05-28,62.08885056,32.06999,110.13
2010-06-01,62.03759426,35.53999,109.92
2010-06-02,62.25635469,30.17,98.02
2010-06-03,62.05534293,29.46001,95.61
2010-06-04,62.43372913,35.48,103.31
2010-06-07,62.69681988,36.57001,102.76
2010-06-08,62.69385782,33.7,101.79
2010-06-09,62.71751287,33.73,111.77
2010-06-10,62.45737236,30.57001,108.61
2010-06-11,62.68795145,28.78999,103.69
2010-06-14,62.56970576,28.58,99.92
2010-06-15,62.49284607,25.87,99.0
2010-06-16,62.55788119,25.92,93.67
2010-06-17,62.97173519,25.05,89.65
2010-06-18,62.96582882,23.95,92.36
2010-06-21,63.1254605,24.88,96.01
2010-06-22,63.43289337,27.05,101.65
2010-06-23,63.698958,26.91,98.93
2010-06-24,63.44472385,29.74,103.69
2010-06-25,63.55115089,28.53,97.51
2010-06-28,63.89996975,29.0,99.01
2010-06-29,63.87040833,34.13,104.0
2010-06-30,64.12464247,34.53999,105.16
2010-07-01,64.19588939,32.86,100.69
2010-07-02,64.01186197,30.12,97.19
2010-07-06,64.27899855,29.64999,97.58
2010-07-07,64.32055907,26.84,92.14
2010-07-08,64.16027118,25.71001,89.85
2010-07-09,64.08309839,24.98,88.58
2010-07-12,64.16027118,24.42999,91.75
2010-07-13,64.19588939,24.56,90.8
2010-07-14,64.48083508,24.89,96.13
2010-07-15,64.59362608,25.14,97.75
2010-07-16,64.70641709,26.25,101.57
2010-07-19,64.69454435,25.97,102.58
2010-07-20,64.76578671,23.92999,98.89
2010-07-21,65.0804083,25.64,97.02
2010-07-22,64.99730508,24.63,93.2
2010-07-23,65.0804083,23.47,89.9
2010-07-26,65.13977199,22.73,88.55
2010-07-27,64.92012635,23.19,90.14
2010-07-28,65.15164473,24.25,90.71
2010-07-29,65.17538426,24.13,90.62
2010-07-30,65.478145,23.5,89.55
2010-08-02,65.33953904,22.00999,85.02
2010-08-03,65.50045322,22.63,85.04
2010-08-04,65.297819,22.21001,85.05
2010-08-05,65.41701315,22.10001,86.52
2010-08-06,65.79249944,21.74001,87.44
2010-08-09,66.00705964,22.14,87.86
2010-08-10,65.92361956,22.37,90.35
2010-08-11,65.91766552,25.39,102.65
2010-08-12,65.68522531,25.73,99.75
2010-08-13,65.94149958,26.24001,99.54
2010-08-16,66.66862024,26.10001,98.73
2010-08-17,66.56133418,24.33,93.25
2010-08-18,66.62094019,24.59,91.3
2010-08-19,66.6924543,26.44,91.96
2010-08-20,66.81166633,25.49001,89.34
2010-08-23,66.95470049,25.66,87.66
2010-08-24,67.10966659,27.46001,85.7
2010-08-25,67.23482075,26.7,82.64
2010-08-26,67.2944208,27.37,82.95
2010-08-27,66.68650025,24.45,79.0
2010-08-30,67.12158065,27.21001,82.52
2010-08-31,67.34806085,26.05,81.49
2010-09-01,66.84219007,23.89,78.28
2010-09-02,66.75843543,23.19,79.05
2010-09-03,66.25590755,21.31,76.64
2010-09-07,66.74647646,23.8,78.98
2010-09-08,66.61486202,23.25,89.88
2010-09-09,66.2678725,22.81,87.97
2010-09-10,66.31573828,21.99001,87.6
2010-09-13,66.40546942,21.21001,87.33
2010-09-14,66.71655811,21.56,87.95
2010-09-15,66.60887356,22.10001,88.4
2010-09-16,66.39949293,21.72,87.63
2010-09-17,66.61486202,22.00999,85.45
2010-09-20,66.69861666,21.5,81.5
2010-09-21,67.20712103,22.35001,80.97
2010-09-22,67.16524371,22.50999,81.86
2010-09-23,67.21310949,23.87,83.02
2010-09-24,67.06354762,21.71001,80.0
2010-09-27,67.41051919,22.53999,82.62
2010-09-28,67.53017467,22.60001,83.62
2010-09-29,67.46436745,23.25,83.35
2010-09-30,67.65580664,23.7,86.49
2010-10-01,67.32770905,22.5,84.08
2010-10-04,67.43580212,23.53,86.22
2010-10-05,67.57393472,21.75999,82.62
2010-10-06,68.01233654,21.49001,81.05
2010-10-07,67.99432003,21.56,80.7
2010-10-08,67.92825948,20.71001,81.41
2010-10-11,67.98832053,18.96001,84.75
2010-10-12,67.88621494,18.92999,84.77
2010-10-13,67.85018792,19.07001,88.72
2010-10-14,67.30369303,19.88,87.14
2010-10-15,66.87729622,19.03,89.82
2010-10-18,67.33972005,19.09,91.75
2010-10-19,67.34572556,20.63,91.53
2010-10-20,67.46583565,19.78999,85.48
2010-10-21,67.28566451,19.27,83.59
2010-10-22,67.36974157,18.78,81.97
2010-10-25,67.60996775,19.85001,82.02
2010-10-26,67.24963749,20.22,82.79
2010-10-27,67.07547786,20.71001,80.42
2010-10-28,67.34572556,20.88,78.47
2010-10-29,67.47784665,21.2,77.46
2010-11-01,67.4548527,21.83,79.72
2010-11-02,67.76834384,21.57001,80.18
2010-11-03,67.54527681,19.56,76.57
2010-11-04,68.18432849,18.52,70.78
2010-11-05,67.96729617,18.25999,74.02
2010-11-08,68.00346219,18.28999,73.67
2010-11-09,67.49705946,19.08,76.49
2010-11-10,67.35236521,18.47,83.07
2010-11-12,66.5867234,20.61,88.18
2010-11-15,65.85725966,20.2,88.13
2010-11-16,66.20692285,22.58,93.65
2010-11-17,66.20692285,21.75999,89.25
2010-11-18,66.2551402,18.75,83.92
2010-11-19,66.48423591,18.03999,84.73
2010-11-22,66.85198513,18.37,78.39
2010-11-23,66.88815718,20.63,87.44
2010-11-24,66.33954166,19.56,81.55
2010-11-26,66.42394312,22.22,90.55
2010-11-29,66.49025856,21.53,89.01
2010-11-30,66.3877771,23.53999,95.73
2010-12-01,66.24023069,21.36,92.03
2010-12-02,66.09498635,19.39,87.74
2010-12-03,65.90735915,18.00999,84.28
2010-12-06,66.36732478,18.02,82.6
2010-12-07,65.75001062,17.99001,82.66
2010-12-08,65.32636364,17.74001,81.8
2010-12-09,65.48371823,17.25,79.8
2010-12-10,65.18111325,17.61,79.36
2010-12-13,65.42320329,17.55,81.67
2010-12-14,65.02375866,17.61,81.67
2010-12-15,64.61826798,17.94,83.42
2010-12-16,64.93297111,17.39,81.32
2010-12-17,65.52608293,16.11,86.62
2010-12-20,65.48371823,16.41,84.09
2010-12-21,65.62291047,16.49001,84.38
2010-12-22,65.56844763,15.45,86.03
2010-12-23,65.59870812,16.47,86.74
2010-12-27,65.72580827,17.67,87.44
2010-12-28,65.20185736,17.52,86.34
2010-12-29,65.69401564,17.28,85.71
2010-12-30,65.72439578,17.52,86.52
2010-12-31,65.88844853,17.75,86.36
2011-01-03,66.14364171,17.61,84.8
2011-01-04,66.22870611,17.38,85.25
2011-01-05,65.74262386,17.02,84.7
2011-01-06,65.8428844,17.39999,84.6
2011-01-07,66.17402185,17.14,83.73
2011-01-10,66.28947246,17.53999,81.65
2011-01-11,66.25908625,16.89,79.82
2011-01-12,66.21655405,16.24001,77.94
2011-01-13,66.50212737,16.39,78.64
2011-01-14,66.18616783,15.46,75.94
2011-01-18,66.14971774,15.87,79.77
2011-01-19,66.10110344,17.31,83.7
2011-01-20,65.81554227,17.99001,82.69
2011-01-21,65.91275265,18.47,85.41
2011-01-24,65.94313279,17.64999,82.97
2011-01-25,66.27124438,17.59,82.67
2011-01-26,65.90060667,16.64,79.43
2011-01-27,66.0099691,16.14999,77.04
2011-01-28,66.09503349,20.03999,91.52
2011-01-31,65.91275265,19.53,86.08
2011-02-01,65.82557235,17.63,84.48
2011-02-02,65.69747143,17.3,83.16
2011-02-03,65.53734528,16.69,81.75
2011-02-04,65.33756885,15.93,81.11
2011-02-07,65.41076937,16.28,80.54
2011-02-08,65.17286767,15.81,78.93
2011-02-09,65.59377069,15.87,82.11
2011-02-10,65.27046837,16.09,83.73
2011-02-11,65.63037095,15.69,84.5
2011-02-14,65.67307125,15.95,82.67
2011-02-15,65.81946621,16.37,84.38
2011-02-16,65.74017174,16.72,83.05
2011-02-17,65.86217261,16.59,83.03
2011-02-18,65.95977331,16.42999,85.47
2011-02-22,66.14276853,20.8,99.18
2011-02-23,66.06347406,22.13,99.04
2011-02-24,66.13667458,21.32001,94.07
2011-02-25,66.44777071,19.22,86.17
2011-02-28,66.62467808,18.35001,81.78
2011-03-01,66.62608079,21.00999,89.28
2011-03-02,66.27088456,20.7,87.55
2011-03-03,65.98916137,18.60001,82.36
2011-03-04,66.24025702,19.06,81.48
2011-03-07,66.07490135,20.66,84.32
2011-03-08,65.98916137,19.82001,80.84
2011-03-09,66.33212128,20.22,84.89
2011-03-10,66.60158978,21.88,88.16
2011-03-11,66.54034082,20.08,83.21
2011-03-14,66.61383835,21.13,83.89
2011-03-15,66.60770794,24.32001,89.68
2011-03-16,67.00579253,29.39999,112.39
2011-03-17,66.96292254,26.37,101.45
2011-03-18,67.00579253,24.44,96.28
2011-03-21,66.79144259,20.61,89.17
2011-03-22,66.91392215,20.21001,87.39
2011-03-23,66.87105828,19.17,84.77
2011-03-24,66.65058405,18.0,84.17
2011-03-25,66.55259551,17.91,84.53
2011-03-28,66.57709877,19.44,89.94
2011-03-29,66.25249946,18.16,84.96
2011-03-30,66.4791041,17.71001,82.75
2011-03-31,66.26475415,17.74001,82.51
2011-04-01,66.57755466,17.39999,81.98
2011-04-04,66.73127085,17.5,81.84
2011-04-05,66.76816274,17.25,81.44
2011-04-06,66.55296622,16.89999,83.22
2011-04-07,66.45458171,17.11,82.39
2011-04-08,66.41768983,17.87,83.43
2011-04-11,66.42383848,16.59,84.16
2011-04-12,66.65748708,17.09,85.36
2011-04-13,66.77431753,16.92,86.04
2011-04-14,66.6082979,16.27,86.07
2011-04-15,66.95876466,15.32,85.72
2011-04-18,67.05100052,16.96001,89.11
2011-04-19,67.19241941,15.83,85.73
2011-04-20,67.22316265,15.07,86.21
2011-04-21,67.28464297,14.69,87.71
2011-04-25,67.35227809,15.77,87.68
2011-04-26,67.66586526,15.62,85.72
2011-04-27,67.5797842,15.35,83.21
2011-04-28,67.79498071,14.62,82.89
2011-04-29,67.92410846,14.75,83.98
2011-05-02,68.0829802,15.99,88.5
2011-05-03,68.05211756,16.7,90.62
2011-05-04,68.15087801,17.08,91.39
2011-05-05,68.38542789,18.2,95.08
2011-05-06,68.38542789,18.39999,94.43
2011-05-09,68.45332569,17.16,90.86
2011-05-10,68.17556812,15.91,87.56
2011-05-11,68.28667362,16.95,96.25
2011-05-12,68.1261879,16.03,93.57
2011-05-13,68.32988131,17.07001,93.86
2011-05-16,68.5274022,18.24001,94.44
2011-05-17,68.61999011,17.55,93.64
2011-05-18,68.44715934,16.23,90.7
2011-05-19,68.56443736,15.52,87.53
2011-05-20,68.51505714,17.42999,90.23
2011-05-23,68.47184327,18.27,92.08
2011-05-24,68.55827101,17.82001,88.47
2011-05-25,68.4224754,17.07001,85.29
2011-05-26,68.71875055,16.09,81.48
2011-05-27,68.79282089,15.98,81.46
2011-05-31,68.78664836,15.45,80.92
2011-06-01,69.13069598,18.3,87.59
2011-06-02,68.50487642,18.09,85.22
2011-06-03,68.65358455,17.95,85.54
2011-06-06,68.53585728,18.49001,88.15
2011-06-07,68.77131801,18.07001,83.72
2011-06-08,68.81468502,18.78999,88.98
2011-06-09,68.62879366,17.77,85.65
2011-06-10,68.54824962,18.86,93.34
2011-06-13,68.62260369,19.61,98.35
2011-06-14,68.41813001,18.25999,91.74
2011-06-15,68.7960965,21.32001,105.07
2011-06-16,68.66598309,22.73,100.39
2011-06-17,68.69076158,21.85001,95.31
2011-06-20,68.70315392,19.99001,90.25
2011-06-21,68.6845716,18.86,90.55
2011-06-22,68.77750798,18.52,91.71
2011-06-23,68.95719077,19.28999,93.09
2011-06-24,68.9943802,21.10001,99.14
2011-06-27,68.77131801,20.56,94.29
2011-06-28,68.29420658,19.17,90.33
2011-06-29,68.13930228,17.27,85.9
2011-06-30,68.23844103,16.52,81.08
2011-07-01,68.24242836,15.87,78.64
2011-07-05,68.48501832,16.06,81.34
2011-07-06,68.62807797,16.34,82.69
2011-07-07,68.64673874,15.95,80.7
2011-07-08,69.08838309,15.95,80.82
2011-07-11,69.31852632,18.39,90.87
2011-07-12,69.37450862,19.87,88.39
2011-07-13,69.54867577,19.91,88.92
2011-07-14,69.11947815,20.8,95.72
2011-07-15,69.27498454,19.53,89.33
2011-07-18,69.00751355,20.95,97.81
2011-07-19,69.34340735,19.21001,91.01
2011-07-20,69.18168071,19.09,86.06
2011-07-21,69.07593636,17.56,81.68
2011-07-22,69.35584786,17.52,82.45
2011-07-25,69.02617432,19.35001,90.2
2011-07-26,69.33097306,20.23,93.35
2011-07-27,69.12569841,22.98,102.01
2011-07-28,69.27498454,23.74001,105.62
2011-07-29,69.89701008,25.25,106.57
2011-08-01,70.10354945,23.66,95.89
2011-08-02,70.69045127,24.78999,102.01
